"last_reported","station_id","is_installed","is_returning","is_renting","dock_available","mechanical_available","electric_available"
1657760030,213688169,1,1,1,18,7,9
1657760211,653222953,1,1,1,3,2,23
1657760127,516709288,1,1,1,8,9,3
1657759875,36255,1,1,1,18,2,1
1657760262,37815204,1,1,1,5,19,4
1657760279,100769544,1,1,1,43,2,0
1657760183,85002689,1,1,1,34,17,8
1657760168,123095125,1,1,1,44,11,1
1657759992,120827885,1,1,1,12,0,0
1657760100,251039991,1,1,1,18,1,4
1657760183,37874517,1,1,1,21,0,0
1657759941,66491398,1,1,1,16,29,3
1657760139,210403080,1,1,1,15,6,2
1657760224,210561800,1,1,1,4,6,5
1657760098,209063434,1,1,1,12,3,15
1657760276,94555589,1,1,1,3,9,15
1657760243,244498842,1,1,1,19,19,8
1657760137,43195240,1,1,1,12,10,3
1657760200,210405211,1,1,1,17,1,1
1657760234,501862076,1,1,1,13,2,7
1657760186,54000559,1,1,1,34,4,1
1657759760,207633746,1,1,1,46,1,3
1657760036,85043758,1,1,1,25,4,7
1657759897,210566542,1,1,1,58,1,1
1657759980,437597018,1,1,1,24,3,1
1657760189,210565680,1,1,1,14,14,7
1657760097,210397939,1,1,1,7,8,2
1657760278,82405965,1,1,1,24,12,5
1657760251,213682736,1,1,1,36,5,10
1657760060,80101533,1,1,1,31,2,2
1657759989,54000581,1,1,1,27,7,0
1657759908,13105968,1,1,1,20,0,1
1657759745,653208733,1,1,1,30,2,5
1657760236,27415224,1,1,1,23,6,3
1657759987,907054879,1,1,1,0,16,3
1657760204,129094535,1,1,1,26,11,4
1657759737,54000612,1,1,1,41,0,0
1657760262,128986726,1,1,1,28,2,2
1657760165,599135701,1,1,1,25,10,9
1657760120,102747146,1,1,1,13,9,4
1657760211,2515403527,1,1,1,10,14,6
1657760271,653132534,1,1,1,16,3,6
1657760234,506455295,1,1,1,14,1,0
1657760139,1057149522,1,1,1,5,10,7
1657759910,210567545,1,1,1,14,4,0
1657760114,2515085147,1,1,1,16,5,0
1657760146,653197324,1,1,1,12,6,6
1657759732,210408693,1,1,1,25,1,0
1657759741,42950839,1,1,1,13,0,5
1657760270,14813797734,1,1,1,13,6,9
1657760274,88230992,1,1,1,27,0,2
1657760264,499303158,1,1,1,1,25,3
1657760119,27415302,1,1,1,16,8,2
1657759798,27414512,1,1,1,35,4,1
1657759688,210580039,1,1,1,15,1,0
1657760178,49474389,1,1,1,23,0,0
1657759763,128940135,1,1,1,19,0,0
1657760186,35149611,1,1,1,2,4,8
1657760266,1057296253,1,1,1,39,20,1
1657760181,210570888,1,1,1,19,0,2
1657760212,129107656,1,1,1,20,1,3
1657760132,1057228658,1,1,1,1,15,4
1657723326,230873471,1,1,1,21,0,0
1657760224,507934805,1,1,1,4,6,15
1657760276,205047993,1,1,1,43,2,1
1657760211,39799329,1,1,1,32,1,1
1657760203,129164969,1,1,1,16,28,5
1657760091,128989986,1,1,1,24,1,1
1657760217,129004826,1,1,1,5,5,6
1657759687,518825709,1,1,1,19,0,2
1657760181,128930462,1,1,1,25,3,0
1657760254,911767210,1,1,1,22,1,0
1657760074,54000565,1,1,1,22,2,2
1657760213,210586093,1,1,1,11,7,5
1657760250,7254,1,1,1,23,0,1
1657760063,369644630,1,1,1,30,1,1
1657760281,214114469,1,1,1,4,21,5
1657759914,128887067,1,1,1,15,2,2
1657760255,55927887,1,1,1,1,30,2
1657759779,210574471,1,1,1,8,2,4
1657760219,72765603,1,1,1,18,2,0
1657759746,210582921,1,1,1,11,2,1
1657760072,43255030,1,1,1,48,0,0
1657760199,129025451,1,1,1,25,0,2
1657759973,128920403,1,1,1,26,0,1
1657760224,323616530,1,1,1,14,0,1
1657760194,208795867,1,1,1,9,2,6
1657760161,1062192012,1,1,1,5,4,25
1657760129,6296,1,1,1,17,0,0
1657760248,521393180,1,1,1,5,9,7
1657759985,576188379,1,1,1,10,6,7
1657760215,82567101,1,1,1,12,0,9
1652812373,102290754,1,0,0,24,0,0
1657760253,457813746,1,1,1,10,2,4
1657760084,128882438,1,1,1,37,0,1
1657760096,50191171,1,1,1,20,0,3
1657759813,129014600,1,1,1,26,1,2
1657760152,3906153622,1,1,1,0,10,6
1657760271,129087587,1,1,1,9,6,25
1657760276,213693511,1,1,1,20,1,2
1657759902,82379648,1,1,1,30,1,0
1657760270,66491397,1,1,1,52,5,2
1657759937,907081682,1,1,1,0,0,0
1657759968,230877798,1,1,1,23,4,6
1657760093,128915891,1,0,0,33,0,0
1657759938,2515995748,1,1,1,17,1,4
1657759858,27363162,1,1,1,17,2,4
1657760005,129021753,1,1,1,17,0,0
1657760255,210740080,1,1,1,45,1,1
1657760189,54000569,1,1,1,29,6,1
1657760232,80216231,1,1,1,36,1,2
1657760136,336511521,1,1,1,16,0,1
1657760277,129043651,1,1,1,13,6,4
1657760219,82562556,1,1,1,21,20,8
1657760270,129048000,1,1,1,17,24,4
1657760141,1062250686,1,1,1,25,4,7
1657760269,261987383,1,1,1,20,0,6
1657760037,813544903,1,1,1,19,9,1
1657759980,126050442,1,1,1,22,0,0
1657760194,27363489,1,1,1,10,9,8
1657759813,39296638,1,1,1,32,2,0
1657759989,205938683,1,1,1,46,0,5
1657759882,210399835,1,1,1,38,0,1
1657760069,1057324291,1,1,1,49,6,3
1657759971,102324803,1,1,1,29,1,10
1657760109,101763163,1,1,1,7,4,1
1657760117,653133605,1,1,1,7,28,6
1657760149,3906094706,1,1,1,24,1,6
1657760242,27414578,1,1,1,16,0,0
1657759830,508042092,1,1,1,4,17,12
1657760196,42603855,1,1,1,14,1,2
1657760249,818302209,1,1,1,47,0,2
1657760087,13718041,1,1,1,21,1,2
1657760238,265464297,1,1,1,44,1,5
1657760259,1057392676,1,1,1,3,16,14
1657760088,102309973,1,1,1,39,1,1
1657760226,532054446,1,1,1,52,5,1
1657759968,129034587,1,1,1,16,0,0
1657760260,314829539,1,1,1,28,4,15
1657760270,586539770,1,1,1,17,1,3
1657760268,3906335682,1,1,1,9,12,4
1657760269,583539396,1,1,1,3,6,19
1657759750,101753100,1,1,1,14,2,0
1657759970,27415466,1,1,1,22,0,0
1657760130,52393,1,1,1,50,0,0
1657760204,81081358,1,1,1,9,13,17
1657760073,66491385,1,1,1,14,7,3
1657760278,209057581,1,1,1,1,3,14
1657760275,66491389,1,1,1,54,1,2
1657760062,213684314,1,0,0,25,0,0
1657759875,210749865,1,1,1,12,6,0
1657760198,535500589,1,1,1,46,18,0
1657760275,597245295,1,1,1,3,9,22
1657759850,235513935,1,1,1,17,3,7
1657760186,27206194,1,1,1,15,3,1
1657760215,102323152,1,1,1,11,3,6
1657759991,129060764,1,1,1,14,10,1
1657760220,828134511,1,1,1,14,15,2
1657760096,586649404,1,1,1,16,7,1
1657760188,596813170,1,1,1,11,0,4
1657760160,596872103,1,1,1,14,0,16
1657760216,271426439,1,1,1,3,7,6
1657760269,27363187,1,1,1,13,7,23
1657760077,76199461,1,1,1,8,11,13
1657760139,230952057,1,1,1,9,17,6
1657760272,37815993,1,1,1,17,16,2
1657760279,88140066,1,1,1,62,2,1
1657760145,213683101,1,1,1,5,10,3
1657760280,213684750,1,1,1,15,17,3
1657760210,129067920,1,1,1,29,4,4
1657759689,2515049357,1,1,1,24,0,0
1657760069,27364743,1,1,1,18,0,1
1657760032,102314792,1,1,1,25,1,6
1657760088,35447568,1,1,1,18,1,4
1657760182,129038848,1,1,1,15,1,0
1657760224,27415736,1,1,1,13,7,10
1657760033,583178525,1,1,1,8,0,12
1657760281,2514995690,1,1,1,25,4,1
1657760133,82387816,1,1,1,31,1,0
1657760092,213685090,1,1,1,5,17,7
1657760167,301841024,1,1,1,13,8,9
1657760193,66491402,1,1,1,18,1,16
1657760255,213679512,1,1,1,11,10,4
1657760262,588452142,1,1,1,3,4,17
1657760252,85147829,1,1,1,18,7,0
1657760247,213681356,1,1,1,5,5,11
1657760116,2515351285,1,1,1,1,23,3
1657760193,213685514,1,1,1,11,11,1
1657760243,102329800,1,1,1,6,10,11
1657760171,54000625,1,1,1,10,17,5
1657760169,572566600,1,1,1,16,4,10
1657760270,213911772,1,1,1,47,6,4
1657760251,129132870,1,1,1,8,15,0
1657760263,620403530,1,1,1,0,9,11
1657760189,66491378,1,1,1,27,23,0
1657760227,631773910,1,1,1,4,15,7
1657760168,1765749389,1,1,1,1,9,6
1657759752,611152693,1,1,1,13,5,10
1657760025,235241110,1,1,1,36,20,4
1657760264,613737748,1,1,1,14,8,9
1657760263,41498023,1,1,1,7,13,1
1657760120,1062671597,1,1,1,18,1,4
1657760091,213945171,1,1,1,16,1,5
1657760238,463297497,1,1,1,11,0,8
1657760247,213875650,1,1,1,7,13,4
1657760096,245187072,1,1,1,18,1,1
1657760040,129144878,1,1,1,15,7,8
1657760252,27415665,1,1,1,24,8,9
1657760219,593238093,1,1,1,24,0,0
1657760268,102331767,1,1,1,17,11,4
1657760226,37791,1,1,1,30,3,2
1657760249,50156117,1,1,1,19,1,3
1657760099,15462236,1,1,1,30,1,1
1657759767,129093478,1,1,1,26,1,1
1657760230,35908,1,1,1,18,1,0
1657759979,210744286,1,1,1,27,12,4
1657760210,101024234,1,1,1,26,27,3
1657760262,213992316,1,1,1,38,1,11
1657760004,213694482,1,1,1,17,1,2
1657760027,210573120,1,0,0,32,0,0
1657759921,129011497,1,1,1,18,4,0
1657760038,101743895,1,1,1,34,15,15
1657760118,213691848,1,1,1,38,2,2
1657759866,210396518,1,1,1,12,0,4
1657759955,97677210,1,1,1,35,10,1
1657760221,39254792,1,1,1,26,22,1
1657760099,213683992,1,1,1,30,16,1
1657760213,54000601,1,1,1,1,8,9
1657759995,27362896,1,1,1,23,0,0
1657760212,213687140,1,1,1,18,3,11
1657760145,235599121,1,1,1,0,10,13
1657759748,213680917,1,1,1,20,2,3
1657760265,1057774603,1,1,1,26,4,1
1657760272,213688462,1,1,1,21,9,8
1657760178,102749572,1,1,1,39,6,4
1657760231,549876068,1,1,1,16,10,10
1657760237,390212609,1,1,1,3,23,4
1657760251,63498079,1,1,1,21,3,1
1657760216,102338493,1,1,1,0,3,25
1657759998,875078767,1,1,1,15,0,5
1657760061,1558958733,1,1,1,18,0,8
1657760104,2515802454,1,1,1,21,2,3
1657760180,648227675,1,1,1,33,0,6
1657759857,42566291,1,1,1,30,1,3
1657760254,1062206433,1,1,1,3,1,16
1657734759,129032910,1,1,1,36,16,2
1657760172,647826568,1,1,1,22,9,0
1657760036,54000577,1,1,1,15,6,5
1657760188,54001024,1,1,1,45,4,1
1657760135,94250567,1,1,1,2,38,13
1657760049,129078200,1,1,1,10,7,11
1657760058,649888071,1,1,1,0,16,3
1657760096,82563707,1,1,1,17,11,4
1657760269,129143598,1,1,1,23,0,2
1657760242,213690847,1,1,1,26,6,4
1657760187,102333275,1,1,1,10,20,3
1657760172,640629438,1,1,1,1,7,13
1657760177,82328045,1,1,1,20,0,1
1657760175,27363362,1,1,1,17,0,2
1657760145,237624030,1,1,1,34,2,0
1657760219,213957917,1,1,1,13,3,9
1657760114,54000626,1,1,1,2,11,9
1657760279,6399,1,1,1,18,12,3
1657759933,210746090,1,1,1,42,2,1
1657760178,27414841,1,1,1,25,0,0
1657760172,82253759,1,1,1,24,2,1
1657760261,82457375,1,1,1,1,22,7
1657759859,54000609,1,1,1,29,3,2
1515739220,27415512,1,0,0,35,0,0
1657760180,49859500,1,1,1,10,7,0
1657760093,214139374,1,1,1,7,10,12
1657759939,213702608,1,1,1,16,1,1
1657759683,54000553,1,0,0,35,0,0
1657759881,559507144,1,1,1,11,6,8
1657760112,213700358,1,1,1,11,1,8
1657760255,653063170,1,1,1,23,8,6
1657760244,3906215030,1,1,1,25,10,3
1657760120,129151834,1,1,1,24,8,10
1657760014,237041013,1,1,1,18,0,0
1657759865,653200142,1,1,1,33,2,0
1657760248,650091839,1,1,1,0,20,5
1657760235,362869414,1,1,1,17,5,3
1657760216,55664548,1,1,1,25,4,4
1657760250,100859941,1,1,1,49,0,1
1657760010,49368561,1,1,1,45,10,2
1657760249,42743053,1,1,1,4,16,16
1657760273,213699913,1,1,1,24,0,2
1657760259,101740379,1,1,1,31,5,8
1657760255,4329844165,1,1,1,24,5,3
1657760232,213694069,1,1,1,20,2,4
1655990886,214134714,1,0,0,26,0,0
1657760254,468843711,1,1,1,22,0,1
1657760240,378626842,1,1,1,42,3,4
1657760066,27414945,1,1,1,6,7,3
1657760268,210090269,1,1,1,18,21,20
1657760223,376664868,1,1,1,13,3,13
1657760101,2515927759,1,1,1,11,4,12
1657760072,205955605,1,1,1,28,2,5
1657760230,933214552,1,1,1,16,4,4
1657759788,66491370,1,1,1,25,0,1
1657759928,353462947,1,1,1,27,0,1
1657760215,1559700274,1,1,1,2,9,9
1657760267,39217683,1,1,1,17,6,5
1657759773,213688824,1,1,1,25,3,4
1657760233,82337423,1,1,1,28,16,3
1657760233,66491404,1,1,1,12,8,0
1657760278,652120758,1,1,1,46,7,5
1657760115,66491393,1,1,1,15,29,2
1657760245,1062223873,1,1,1,6,7,9
1657760069,49085250,1,1,1,0,7,9
1657759848,376526598,1,1,1,41,0,6
1657760228,27071684,1,1,1,20,10,3
1657760011,2515907297,1,1,1,4,8,6
1657760133,66491401,1,1,1,32,15,8
1657760276,341388492,1,1,1,37,2,3
1657760272,985828965,1,1,1,0,36,4
1657760250,338762459,1,1,1,14,6,9
1657760202,323486248,1,1,1,1,8,7
1657760003,66491392,1,1,1,27,14,2
1657759954,478952881,1,1,1,2,7,15
1657760192,501318622,1,1,1,13,9,1
1657760217,38263504,1,1,1,12,9,3
1657760031,470807791,1,1,1,26,6,0
1657759967,82445192,1,1,1,18,14,5
1657760106,2515658032,1,1,1,6,2,10
1657760198,568135465,1,1,1,32,4,3
1657759702,570185777,1,0,0,35,0,0
1657760278,214102967,1,1,1,34,6,2
1657760159,54000597,1,1,1,15,6,1
1657760238,82417874,1,1,1,16,17,21
1657760228,102319838,1,1,1,14,1,1
1657760058,652192395,1,1,1,52,10,3
1657760251,571923059,1,1,1,25,2,18
1657759958,66491405,1,1,1,20,5,0
1657760126,54000635,1,1,1,23,2,6
1657760001,54000544,1,1,1,34,2,0
1657760275,1062179194,1,1,1,15,4,6
1657759917,1063017616,1,1,1,15,3,3
1657708830,378648513,1,1,1,23,1,11
1657760208,27278603,1,1,1,21,2,2
1657760151,13497763,1,1,1,6,14,3
1657760193,653042442,1,1,1,32,3,5
1657760003,49807107,1,1,1,10,2,6
1657760227,82450803,1,1,1,19,31,8
1657759959,210747224,1,1,1,38,3,6
1657760145,210568512,1,1,1,56,2,1
1657759978,213691542,1,1,1,47,1,2
1657760265,357409723,1,1,1,24,3,2
1657759755,2515855808,1,1,1,30,2,2
1657759767,384370499,1,1,1,7,11,8
1657760211,49403716,1,1,1,20,5,0
1657760253,54000571,1,1,1,1,37,15
1657760256,473204291,1,1,1,33,1,0
1657760106,27363103,1,1,1,19,12,2
1657760187,85145704,1,1,1,11,6,9
1657760216,653044270,1,1,1,16,0,1
1657759904,26958435,1,1,1,19,4,1
1657759909,6385,1,1,1,19,1,2
1657760166,213857398,1,1,1,9,1,4
1657760164,82550925,1,1,1,25,4,8
1657759956,27363096,1,1,1,10,21,2
1657760099,85165045,1,1,1,1,13,11
