"last_reported","station_id","is_installed","is_returning","is_renting","dock_available","mechanical_available","electric_available"
1657998384,213688169,1,1,1,30,1,4
1657998288,653222953,1,1,1,4,2,21
1657998396,516709288,1,1,1,16,0,4
1657998230,36255,1,1,1,21,0,0
1657997911,37815204,1,1,1,23,4,0
1657998260,100769544,1,1,1,3,25,16
1657998357,85002689,1,1,1,24,25,3
1657998308,123095125,1,1,1,33,18,7
1657998402,120827885,1,1,1,7,2,2
1657998372,251039991,1,1,1,23,0,2
1657998117,37874517,1,1,1,20,1,0
1657998396,66491398,1,1,1,32,8,7
1657998273,210403080,1,1,1,15,4,3
1657997879,210561800,1,1,1,6,7,2
1657998260,209063434,1,1,1,28,0,1
1657998059,94555589,1,1,1,21,4,2
1657998301,244498842,1,1,1,20,12,11
1657998102,43195240,1,1,1,19,3,3
1657998243,210405211,1,1,1,16,1,1
1657998368,501862076,1,1,1,20,0,1
1657998298,54000559,1,1,1,31,4,4
1657998292,207633746,1,1,1,44,1,2
1657998153,85043758,1,1,1,33,1,2
1657998388,210566542,1,1,1,50,2,3
1657998107,437597018,1,1,1,23,3,2
1657998314,210565680,1,1,1,24,4,3
1657998356,210397939,1,1,1,7,3,7
1657998329,82405965,1,1,1,28,7,6
1657998239,213682736,1,1,1,49,0,2
1657998145,80101533,1,1,1,33,1,1
1657998130,54000581,1,1,1,18,12,3
1657998120,13105968,1,1,1,20,0,0
1657998385,653208733,1,1,1,35,0,2
1657998365,27415224,1,1,1,0,19,12
1657998385,907054879,1,1,1,10,5,2
1657998116,129094535,1,1,1,34,5,1
1657998193,54000612,1,1,1,25,7,9
1657998275,128986726,1,1,1,32,0,1
1657997971,599135701,1,1,1,32,2,10
1657998383,102747146,1,1,1,8,11,6
1657998389,2515403527,1,1,1,7,13,9
1657997874,653132534,1,1,1,23,0,2
1657998368,506455295,1,1,1,9,5,2
1657998324,1057149522,1,1,1,1,13,7
1657998135,210567545,1,1,1,18,0,0
1657998291,2515085147,1,1,1,12,0,7
1657997855,653197324,1,1,1,8,1,14
1657998308,210408693,1,1,1,10,12,2
1657998284,42950839,1,1,1,17,1,0
1657998394,14813797734,1,1,1,22,3,1
1657998027,88230992,1,1,1,26,2,0
1657998333,499303158,1,1,1,8,12,8
1657998315,27415302,1,1,1,20,3,3
1657998038,27414512,1,1,1,36,0,3
1657998173,210580039,1,1,1,13,2,2
1657998154,49474389,1,1,1,19,4,0
1657998176,128940135,1,1,1,19,1,0
1657998378,35149611,1,1,1,6,3,3
1657998196,1057296253,1,1,1,10,47,3
1657998298,210570888,1,1,1,17,3,2
1657998304,129107656,1,1,1,10,3,10
1657998343,1057228658,1,1,1,6,7,9
1657998334,230873471,1,1,1,18,1,2
1657998108,507934805,1,1,1,22,1,1
1657998177,205047993,1,1,1,40,3,3
1657998248,39799329,1,1,1,30,1,2
