"station_code","mechanical_available","electric_available"
"16107",1,2
"12109",3,16
"14111",0,1
"6003",1,1
"13007",6,19
"6108",1,11
"41301",11,4
"25006",7,1
"17038",0,1
"17041",2,11
"7002",3,4
"5016",8,3
"11025",3,13
"17025",1,1
"31024",5,1
"15026",0,5
"47007",5,11
"8050",0,2
"43002",0,3
"21216",4,0
"7004",2,1
"92002",2,1
"2017",3,3
"9008",3,3
"8103",0,1
"13118",3,55
"7011",1,0
"48003",2,8
"16110",0,1
"14002",2,1
"9014",1,2
"8053",0,0
"9001",1,3
"17032",2,1
"10029",4,0
"12031",3,33
"5022",3,4
"1001",4,7
"19105",0,0
"31103",24,3
"6001",1,6
"31706",2,0
"5020",7,26
"9022",3,0
"26003",2,6
"19003",5,9
"8036",2,0
"31024_relais",0,0
"18107",0,0
"9028",2,2
"10107",2,1
"17043",1,6
"19026",1,0
"11002",2,19
"16039",2,22
"45003",6,3
"12111",3,8
"5032",6,3
"20042",7,1
"43401",8,30
"19101",4,4
"14003",2,1
"18003",10,0
"42706",2,0
"18011",1,0
"43008",4,11
"15104",1,16
"15105",3,13
"5004",1,1
"12114",3,8
"14138",0,0
"46003",13,8
"41209",10,0
"21312",2,1
"18028",2,1
"5018",2,10
"5124",1,0
"14106",0,1
"18046",8,2
"22406",0,0
"31102",5,0
"8054",0,0
"21209",2,1
"21005",0,2
"14124",1,1
"15133",2,14
"15110",1,11
"21006",5,5
"20131",1,2
"44013",13,5
"21015",1,8
"15034",2,20
"48010",2,5
"41202",4,28
"42021",2,14
"1119",12,11
"31708",5,2
"35020",0,0
"25003",5,11
"11039",2,7
"17013",3,10
"17031",0,0
"5106",1,1
"32604",1,0
"19024",9,1
"17105",2,7
"11024",4,7
"18009",2,5
"17125",0,2
"16108",1,1
"16136",3,6
"19022",3,3
"20134",1,0
"8057",1,0
"22016",2,4
"14136",2,0
"5123",4,16
"42010",7,38
"15046",1,0
"17028",4,6
"19029",5,4
"9032",1,2
"21104",0,2
"19016",2,2
"7102",0,0
"15013",3,4
"12009",2,15
"42504",5,1
"20111",4,0
"31010",1,3
"8013",0,0
"92008",4,3
"7005",3,11
"11036",2,10
"14036",5,3
"18201",1,1
"23009",1,0
"12027",0,4
"8035",1,0
"28001",6,9
"26007",2,2
"16111",0,4
"14021",3,2
"15025",3,12
"18110",2,1
"12115",1,6
"41606",3,3
"10113",3,4
"11009",3,3
"11115",8,8
"16121",2,7
"18141",3,0
"23001",0,2
"24002",0,0
"17037",0,2
"11102",3,7
"5021",4,5
"25005",2,1
"22505",6,3
"13045",0,1
"19115",2,2
"32010",2,1
"15010",4,13
"7009",4,25
"17042",1,3
"15122",1,7
"8033",1,0
"33001",0,3
"20119",1,0
"21403",6,3
"42207",1,7
"12030",3,17
"5119",1,2
"35009",6,5
"31705",1,0
"8055",2,0
"13014",1,10
"27002",4,15
"20120",5,0
"23701",4,11
"17007",0,1
"14001",4,9
"12126",4,4
"12024",1,24
"16129",6,7
"35019",4,7
"41604",1,2
"15017",4,0
"15029",0,7
"31702",2,1
"18005",7,2
"10005",2,0
"5116",8,25
"92004",5,5
"5026",0,28
"15028",3,30
"8102",2,1
"8012",3,3
"21013",1,9
"42503",6,4
"7006",1,24
"20040",4,6
"17017",1,1
"13026",5,14
"13102",0,5
"11101",13,5
"14130",0,6
"10015",9,2
"7014",3,3
"10023",3,4
"6107",0,4
"19109",1,0
"31019",1,0
"32014",0,1
"18032",0,6
"17124",1,0
"17027",1,6
"31016",1,1
"51003",11,15
"22101",9,2
"13016",2,2
"11020",3,3
"13043",3,20
"14122",0,2
"44102",7,2
"9115",3,0
"16123",3,7
"19039",0,3
"22001",1,2
"18025",2,7
"26001",6,9
"6016",3,2
"11040",1,11
"16004",0,0
"32017",3,6
"17121",5,8
"47006",1,14
"18113",3,0
"21703",7,3
"6030",0,0
"20118",3,5
"20023",1,0
"15035",4,10
"35017",3,3
"11041",4,20
"35003",4,4
"15031",1,1
"35014",1,2
"11006",5,28
"16015",0,0
"47004",12,7
"21001",1,2
"18033",3,4
"16122",4,5
"21310",0,6
"23007",2,12
"20016",1,0
"32015",8,5
"16043",1,0
"16027",2,11
"1117",3,12
"1120",9,13
"11043",2,4
"32004",4,2
"18017",6,0
"18008",6,1
"13103",3,1
"8001",1,3
"42703",4,4
"14028",0,0
"22102",4,0
"6032",1,5
"7008",0,1
"14030",1,1
"7020",3,13
"12161",3,7
"20137",1,0
"10036",2,3
"15107",3,17
"31704",3,2
"19023",7,3
"7013",0,7
"21311",0,49
"12041",4,8
"15059",1,19
"8038",0,0
"8056",4,0
"18138",0,1
"4011",14,20
"14006",1,1
"10163",2,1
"31023",3,1
"2001",7,21
"18042",10,9
"17116",1,3
"31013",1,1
"18001",1,3
"17016",2,17
"18019",2,0
"15063",2,12
"11003",5,22
"11034",5,6
"15020",5,18
"19031",2,2
"13114",1,5
"15061",0,8
"1016",1,17
"8015",1,1
"16016",1,4
"7026",3,17
"6014",1,9
"31018",2,9
"33005",9,7
"2110",0,3
"1022",2,0
"13019",0,12
"11046",4,12
"9113",1,0
"20103",3,1
"2014",1,0
"4109",3,8
"23302",10,2
"8049",1,0
"6031",1,3
"14007",0,2
"12154",3,13
"10164",3,1
"9015",3,6
"19021",8,9
"23105",2,1
"19030",3,2
"22002",0,0
"20045",3,2
"16031",3,3
"12127",2,11
"17005",1,8
"14016",4,7
"12120",3,4
"22012",2,11
"11012",6,4
"18142",1,2
