"last_reported","station_id","is_installed","is_returning","is_renting","dock_available","mechanical_available","electric_available"
1657857694,213688169,1,1,1,26,5,3
1657857495,653222953,1,1,1,4,1,23
1657857499,516709288,1,1,1,10,5,4
1657857178,36255,1,1,1,20,1,0
1657857652,37815204,1,1,1,9,14,6
1657857204,100769544,1,1,1,36,9,0
1657857579,85002689,1,1,1,0,28,28
1657857535,123095125,1,1,1,43,10,2
1657857499,120827885,1,1,1,12,0,0
1657857594,251039991,1,1,1,12,5,8
1657857160,37874517,1,1,1,18,1,1
1657857615,66491398,1,1,1,27,16,4
1657857530,210403080,1,1,1,11,9,2
1657857579,210561800,1,1,1,2,12,1
1657857569,209063434,1,1,1,20,2,8
1657857562,94555589,1,1,1,9,7,11
1657857683,244498842,1,1,1,13,21,13
1657857281,43195240,1,1,1,9,10,6
1657857494,210405211,1,1,1,15,2,2
1657857513,501862076,1,1,1,12,2,6
1657857593,54000559,1,1,1,26,10,3
1657857445,207633746,1,1,1,48,0,2
1657857241,85043758,1,1,1,29,5,2
1657857695,210566542,1,1,1,41,15,4
1657857394,437597018,1,1,1,26,1,1
1657857611,210565680,1,1,1,13,18,2
1657857386,210397939,1,1,1,16,1,0
1657857625,82405965,1,1,1,7,26,9
1657857621,213682736,1,1,1,35,8,7
1657857682,80101533,1,1,1,32,3,0
1657857634,54000581,1,1,1,19,13,2
1657857623,13105968,1,1,1,9,2,9
1657857625,653208733,1,1,1,28,0,10
1657857150,27415224,1,1,1,31,0,1
1657857659,907054879,1,1,1,12,3,5
1657857680,129094535,1,1,1,24,15,1
1657857600,54000612,1,1,1,35,1,3
1657857221,128986726,1,1,1,33,0,0
1657857203,599135701,1,1,1,43,0,1
1657857679,102747146,1,1,1,6,13,7
1657857649,2515403527,1,1,1,21,8,1
1657857568,653132534,1,1,1,12,5,8
1657857338,506455295,1,1,1,12,3,1
1657857547,1057149522,1,1,1,3,9,10
1657857609,210567545,1,1,1,17,1,0
1657857624,2515085147,1,1,1,5,8,8
1657857561,653197324,1,1,1,7,7,9
1657857618,210408693,1,1,1,22,1,2
1657857598,42950839,1,1,1,7,9,2
1657857629,14813797734,1,1,1,9,5,13
1657857538,88230992,1,1,1,23,5,1
1657857696,499303158,1,1,1,2,17,10
1657857634,27415302,1,1,1,16,6,4
1657857461,27414512,1,1,1,34,3,3
1657857413,210580039,1,1,1,17,0,0
1657857341,49474389,1,1,1,23,0,0
1657857121,128940135,1,1,1,20,0,0
1657857546,35149611,1,1,1,3,10,1
1657857571,1057296253,1,1,1,6,49,4
1657857306,210570888,1,1,1,20,0,0
1657857566,129107656,1,1,1,22,0,2
1657857345,1057228658,1,1,1,5,8,9
1657857627,230873471,1,1,1,10,8,3
1657857564,507934805,1,1,1,11,11,2
1657857455,205047993,1,1,1,41,4,1
1657857652,39799329,1,1,1,29,1,4
1657857669,129164969,1,1,1,9,25,15
1657857450,128989986,1,1,1,24,0,3
1657857653,129004826,1,1,1,12,3,2
1657857325,518825709,1,1,1,20,0,1
1657857185,128930462,1,1,1,27,0,0
1657857661,911767210,1,1,1,22,0,0
1657857500,54000565,1,1,1,18,2,5
1657857539,210586093,1,1,1,17,3,3
1657857448,7254,1,1,1,24,0,0
1657857150,369644630,1,1,1,26,3,3
1657857675,214114469,1,1,1,1,23,6
1657857664,128887067,1,1,1,17,0,1
1657857675,55927887,1,1,1,15,15,3
1657857576,210574471,1,1,1,8,1,5
1657857664,72765603,1,1,1,16,2,2
1657857141,210582921,1,1,1,11,2,1
1657857636,43255030,1,1,1,48,0,0
1657857690,129025451,1,1,1,25,1,1
1657857690,128920403,1,1,1,26,0,1
1657857581,323616530,1,1,1,11,1,1
1657857567,208795867,1,1,1,1,13,3
1657857642,1062192012,1,1,1,0,4,28
1657857497,6296,1,1,1,17,0,0
1657857501,521393180,1,1,1,3,11,7
1657857577,576188379,1,1,1,4,14,5
1657857600,128915891,1,1,1,30,0,3
1657857564,82567101,1,1,1,14,0,7
1652812373,102290754,1,0,0,24,0,0
1657857621,457813746,1,1,1,4,4,8
1657857660,128882438,1,1,1,36,4,0
1657857341,50191171,1,1,1,21,1,0
1657857484,129014600,1,1,1,28,0,3
1657857309,3906153622,1,1,1,4,2,10
1657857678,129087587,1,1,1,37,1,2
1657857314,213693511,1,1,1,17,0,3
1657857631,82379648,1,1,1,29,1,1
1657857518,66491397,1,1,1,24,19,15
1657857661,907081682,1,1,1,0,0,0
1657857257,230877798,1,1,1,30,2,1
1657857228,2515995748,1,1,1,18,0,4
1657857685,27363162,1,1,1,12,10,0
1657857626,129021753,1,1,1,14,2,1
1657857567,210740080,1,1,1,45,2,0
1657857649,54000569,1,1,1,26,12,0
1657857628,80216231,1,1,1,34,2,3
1657857217,336511521,1,1,1,12,1,4
1657857497,129043651,1,1,1,13,9,1
