"last_reported","station_id","is_installed","is_returning","is_renting","dock_available","mechanical_available","electric_available"
1657987563,213688169,1,1,1,30,1,4
1657987552,653222953,1,1,1,3,2,23
1657987168,516709288,1,1,1,12,1,7
1657987268,36255,1,1,1,19,2,0
1657987556,37815204,1,1,1,21,5,1
1657987558,100769544,1,1,1,2,27,15
1657987536,85002689,1,1,1,22,27,5
1657987570,123095125,1,1,1,50,5,4
1657987250,120827885,1,1,1,6,4,1
1657987188,251039991,1,1,1,24,0,1
1657987552,37874517,1,1,1,14,7,0
1657987247,66491398,1,1,1,35,10,2
1657987569,210403080,1,1,1,14,4,4
1657987566,210561800,1,1,1,9,4,2
1657987023,209063434,1,1,1,27,2,0
1657987471,94555589,1,1,1,20,5,1
1657987502,244498842,1,1,1,15,16,13
1657987547,43195240,1,1,1,22,0,3
1657987417,210405211,1,1,1,7,8,3
1657987165,501862076,1,1,1,16,0,6
1657987476,54000559,1,1,1,36,2,1
1657969360,207633746,1,1,1,44,1,3
1657987443,85043758,1,1,1,34,1,1
1657987568,210566542,1,1,1,46,9,1
1657987284,437597018,1,1,1,23,3,2
1657987529,210565680,1,1,1,26,2,5
1657987524,210397939,1,1,1,9,2,6
1657987302,82405965,1,1,1,36,2,3
1657987059,213682736,1,1,1,51,0,0
1657987575,80101533,1,1,1,33,0,2
1657987542,54000581,1,1,1,15,14,5
1657987297,13105968,1,1,1,18,1,0
1657987095,653208733,1,1,1,37,0,0
1657987546,27415224,1,1,1,1,20,10
1657987342,907054879,1,1,1,9,4,6
1657987378,129094535,1,1,1,38,0,2
1657987341,54000612,1,1,1,35,3,3
1657987440,128986726,1,1,1,23,1,9
1657987529,599135701,1,1,1,40,3,1
1657987565,102747146,1,1,1,12,10,3
1657987394,2515403527,1,1,1,3,11,15
1657987298,653132534,1,1,1,22,1,2
1657987412,506455295,1,1,1,7,7,2
1657987422,1057149522,1,1,1,0,12,9
1657987557,210567545,1,1,1,12,3,3
1657987517,2515085147,1,1,1,16,4,0
1657987280,653197324,1,1,1,9,0,14
1657987493,210408693,1,1,1,4,17,3
1657987094,42950839,1,1,1,18,0,0
1657987501,14813797734,1,1,1,16,4,6
1657987184,88230992,1,1,1,28,0,1
1657987301,499303158,1,1,1,14,13,2
1657987491,27415302,1,1,1,21,3,2
1657987472,27414512,1,1,1,37,1,1
1657987316,210580039,1,1,1,15,1,1
1657987574,49474389,1,1,1,15,5,3
1657987001,128940135,1,1,1,20,0,0
1657987376,35149611,1,1,1,8,3,2
1657987544,1057296253,1,1,1,11,47,2
1657987480,210570888,1,1,1,12,6,4
1657987525,129107656,1,1,1,17,2,4
1657987173,1057228658,1,1,1,12,5,5
1657987154,230873471,1,1,1,19,0,2
1657987532,507934805,1,1,1,20,3,1
1657987503,205047993,1,1,1,42,2,2
1657987062,39799329,1,1,1,30,2,1
1657987568,129164969,1,1,1,29,15,4
1657987478,128989986,1,1,1,24,2,3
1657987382,129004826,1,1,1,14,1,1
1657987251,518825709,1,1,1,20,0,0
1657987375,128930462,1,1,1,6,12,10
1657987256,911767210,1,1,1,21,0,0
1657987501,54000565,1,1,1,22,1,2
1657987421,210586093,1,1,1,22,0,0
1657987547,7254,1,1,1,23,0,1
1657987519,369644630,1,1,1,25,3,3
1657987554,214114469,1,1,1,3,21,7
1657987238,128887067,1,1,1,16,0,3
1657987561,55927887,1,1,1,0,32,2
1657987197,210574471,1,1,1,7,1,5
