"station_code","mechanical_available","electric_available"
"12109",5,10
"6003",2,5
"13007",2,3
"42016",2,1
"41301",3,3
"6021",2,11
"17038",2,0
"7001",1,1
"7002",3,6
"5016",3,0
"17025",1,0
"15026",1,25
"47007",3,13
"8050",5,4
"20143",3,2
"43002",0,6
"15068",1,1
"22207",1,13
"7004",4,3
"13030",0,5
"92002",3,0
"31028",1,1
"44017",3,17
"9008",2,0
"8103",0,0
"7011",1,4
"16110",3,2
"18134",2,0
"14002",6,4
"8053",1,0
"17032",1,1
"5005",2,1
"10161",1,1
"41303",5,24
"5022",2,4
"9106",2,10
"17040",3,0
"9038",1,0
"8009",10,14
"31103",30,2
"17008",2,2
"7025",6,15
"31706",6,4
"5020",10,21
"17004",0,0
"12151",15,39
"31024_relais",0,0
"18107",1,0
"92007",5,2
"9028",0,0
"10107",3,3
"11023",4,0
"45003",9,2
"12111",0,0
"8034",0,2
"19043",6,1
"5032",7,1
"14020",4,1
"20042",2,2
"43401",18,25
"6006",3,0
"12128",4,29
"31022",21,5
"19101",3,1
"14003",3,1
"46002",7,23
"18003",3,1
"11113",0,1
"10016",1,0
"42706",1,2
"33017",1,0
"15042",0,2
"19044",3,7
"18011",0,2
"43008",2,0
"13001",2,2
"44006",7,6
"15105",4,19
"19120",2,0
"5004",1,5
"19103",1,0
"12114",2,3
"21312",2,0
"18031",2,0
"18028",3,0
"42014",0,28
"5018",1,12
"8017",12,8
"15054",3,5
"15106",3,7
"14008",4,0
"22406",4,7
"31102",0,0
"2111",2,5
"8054",1,1
"15109",3,22
"21209",5,5
"21006",5,4
"44013",9,4
"31008",4,2
"48010",0,2
"41202",3,24
"42021",6,21
"25003",5,10
"20115",1,1
"9116",10,6
"21008",3,1
"17013",2,0
"11026",4,4
"32604",0,0
"19024",0,1
"9010",0,0
"11105",1,4
"18009",0,0
"16038",4,1
"14110",1,0
"17125",1,0
"19032",6,1
"21701",4,4
"24001",15,8
"22016",2,9
"14136",1,3
"32302",1,0
"10014",2,2
"42010",8,39
"15046",0,3
"16040",1,1
"42302",6,0
"9032",13,14
"32003",4,2
"21104",4,6
"11042",2,3
"7102",4,8
"42504",8,6
"20121",1,1
"15201",3,2
"31010",0,1
"5006",4,0
"8013",2,1
"43003",2,2
"7005",20,19
"19008",2,0
"23009",0,3
"11007",3,26
"32303",12,6
"8035",2,1
"28001",10,5
"26007",4,1
"7015",4,9
"14021",1,5
"32602",2,0
"12115",2,4
"43402",4,31
"21305",1,8
"14117",22,6
"24002",0,0
"41102",5,20
"33003",5,2
"25005",0,0
"22505",2,6
"14034",2,3
"32010",2,0
"15122",2,2
"8033",1,2
"12029",4,22
"16034",0,5
"42207",8,24
"20036",2,0
"35009",1,2
"31705",5,0
"13014",6,4
"21109",0,1
"23701",7,12
"21502",1,5
"31012",0,0
"12126",9,3
"12024",6,26
"42023",1,14
"35019",5,8
"15017",2,1
"15029",2,7
"18005",1,0
"92004",0,2
"18020",0,1
"20136",1,0
"8012",2,1
"14018",1,0
"23011",3,1
"21111",6,21
"11114",3,11
"8101",1,0
"13026",1,5
"15055",3,5
"10015",0,3
"16006",1,1
"10023",3,2
"12011",1,14
"6018",6,1
"12032",13,19
"20109",0,0
"6107",4,8
"6103",9,10
"15038",1,3
"18032",1,1
"17124",0,3
"8051",1,0
"44102",13,2
"9115",1,1
"16123",8,7
"19039",1,0
"21003",7,8
"18025",1,1
"15108",1,1
"19040",0,0
"26001",5,7
"17047",2,2
"6016",5,17
"11040",6,6
"41204",6,1
"16004",0,0
"17046",0,5
"17121",1,3
"18113",0,0
"18029",2,0
"6030",0,0
"16021",3,5
"15035",3,8
"9117",7,3
"35017",4,3
"31703",3,0
"35003",3,1
"15070",1,22
"12107",2,4
"14112",3,1
"9026",0,0
"18033",2,1
"16122",14,10
"20116",3,1
"23007",5,4
"10010",2,8
"16043",5,0
"18043",5,0
"1120",9,16
"32004",3,1
"18017",3,0
"8019",2,1
"42703",4,0
"14028",0,0
"20201",2,8
"22102",3,1
"6032",3,20
"17022",1,0
"6017",2,31
"12161",3,14
"19041",0,0
"21114",3,4
"10036",1,1
"15107",2,11
"31704",1,1
"19023",4,3
"7013",0,0
"2013",2,3
"21311",1,46
"12041",16,17
"15059",1,14
"7016",5,8
"45001",4,11
"14006",1,2
"13041",5,3
"4013",7,9
"10163",0,1
"20019",2,0
"18137",0,3
"32018",7,16
"17016",2,1
"5019",6,9
"11034",4,0
"9012",2,0
"15020",1,4
"41206",1,2
"15061",3,13
"23008",2,3
"8015",7,2
"16016",1,4
"7026",6,5
"21108",1,11
"14116",4,0
"31018",2,2
"47002",1,11
"1022",20,15
"13019",6,22
"11107",3,6
"20103",0,0
"2014",8,4
"16041",4,11
"4109",8,7
"11048",2,7
"8049",4,0
"2101",10,10
"21952",10,17
"10164",1,2
"8029",3,1
"9015",1,1
"11044",0,2
"17104",2,4
"19030",2,0
"20045",2,0
"5028",5,21
"17005",3,2
"8032",1,0
"12033",11,55
"12120",12,10
"22012",1,6
"18142",4,2
"18014",3,1
"21017",2,12
"18035",2,4
"42011",0,8
"23005",1,4
"12010",4,9
"20117",0,0
"48009",10,0
"21009",10,30
"4107",4,10
"13047",4,39
"18114",0,0
"21951",2,2
"92005",5,10
"14128",1,0
"13117",2,6
"7024",6,15
"12125",13,21
"20004",1,7
"21120",0,0
"35004",7,4
"33104",3,2
"8011",0,1
"11031",10,3
"35011",1,0
"19036",0,1
"35015",6,3
"15019",0,2
"15060",1,13
"10110",0,0
"15131",2,9
"10037",2,0
"5029",0,0
"16014",8,1
"12006",23,24
"13515",2,15
"17029",1,3
"21118",1,1
"11103",0,1
"8008",10,7
"21203",4,2
"5034",6,49
"6024",13,11
"21115",1,0
"19025",1,0
"16009",0,1
"20039",2,2
"15072",1,31
"21708",0,1
"41210",3,1
"42304",2,14
"11109",2,2
"21316",2,0
"15052",5,15
"16115",2,3
"15123",3,34
"13121",2,13
"21030",7,8
"21031",1,1
"16024",3,2
"21702",1,0
"15043",1,0
"17039",4,0
"5107",4,12
"20009",1,0
"17033",0,0
"9101",0,1
"11032",7,3
"10012",3,0
"16003",3,2
"42003",2,1
"20007",8,2
"12043",6,15
"22008",2,0
"5014",2,5
"13011",4,4
"32011",5,12
"42701",9,1
"20122",1,0
"16020",4,1
"4003",4,12
"17015",3,1
"15023",3,11
"32001",0,0
"14131",0,0
"19108",2,1
"4002",10,8
"22206",3,16
"21217",2,1
"9114",0,1
"12007",10,34
"14010",1,4
"44101",4,27
"13032",1,3
"21306",4,4
"8037",1,2
"27004",12,13
"23004",2,2
"16002",10,0
"15004",3,3
"15057",2,5
"22408",1,0
"11017",0,1
"21401",1,1
"13044",5,6
"9027",0,0
"4020",15,5
"16001",3,2
"33015",6,16
"9024",7,22
"15311",2,0
"35006",1,5
"44005",9,11
"17119",1,1
"15011",0,2
"7017",2,1
"4021",5,18
"32601",2,0
"15102",7,14
"33016",5,3
"27005",1,5
"13009",1,1
"21501",11,9
"18044",6,3
"22202",0,0
"9006",4,0
"21314",3,8
"18030",1,0
"5024",7,5
"2108",5,2
"7109",7,5
"13025",4,11
"12028",1,3
"9034",5,15
"1003",11,28
"5115",3,23
"41211",5,6
"44011",9,4
"12101",7,11
"21707",8,0
"4019",12,15
"8116",0,0
"3102",18,19
"51001",4,22
"15039",0,0
"2112",3,3
"15006",3,4
"23102",4,8
"33014",3,0
"13052",7,22
"15036",4,14
"10033",1,1
"20105",2,4
"14032",2,2
"41401",2,4
"20044",0,7
"10019",1,0
"14011",2,0
"41203",0,2
"18039",1,0
"17009",1,6
"15008",1,5
"5007",6,15
"14026",1,4
"10008",2,1
"16012",2,6
"16036",1,8
"42505",2,21
"8117",9,7
"12015",7,6
"48004",4,2
"26004",4,5
"1006",10,16
"11112",5,6
"19110",6,12
"22201",1,2
"4006",14,28
"17019",2,1
"16037",2,23
"16013",0,0
"14103",0,2
"18034",0,1
"6104",4,0
"12019",1,4
"14135",4,1
"21309",4,34
"20001",9,9
"20024",2,0
"4108",1,18
"13005",2,9
"3010",5,8
"10034",5,1
"14019",1,0
"21026",15,8
"16103",3,0
"7021",1,5
"8028",12,11
"10027",9,4
"11037",4,2
"21506",11,2
"2003",13,2
"22503",2,11
"1102",6,22
"5122",6,7
"2002",13,13
"3005",4,10
"19129",0,0
"24006",3,1
"14022",2,7
"13125",18,32
"19012",2,0
"12020",1,3
"31001",1,1
"21507",1,1
"14023",3,2
"22502",4,14
"3006",8,21
"15062",2,26
"18136",6,2
"22504",6,5
"9111",1,0
"1014",4,16
"14133",1,1
"41208",10,2
"42704",3,5
"21706",1,0
"4012",15,7
"4101",2,8
"4017",0,0
"26006",3,15
"42026",2,5
"2012",8,6
"16044",2,19
"44001",4,18
"4015",8,33
"21509",2,2
"3004",8,3
"13054",6,36
"1012",7,12
"2004",1,4
"18015",4,1
"21505",4,2
"2016",1,3
"22506",2,14
"2008",1,1
"1026",8,17
"17106",1,16
"4018",6,10
"1018",7,8
"15040",3,1
"17021",1,1
"22601",2,2
"42018",16,2
"28005",2,8
"3007",9,16
"35005",5,0
"18112",2,1
"48007",8,9
"42028",0,2
"12166",15,1
"22603",0,0
"2006",2,7
"21119",2,1
"2102",1,1
"9019",1,0
"2109",0,0
"42019",6,17
"2020",4,14
"1024",5,14
"20010",0,0
"19118",1,0
"23104",3,11
"12016",2,5
"23301",8,17
"34013",8,12
"42210",2,23
"20140",1,6
"48012",3,4
"23303",21,8
"15018",1,0
"2022",1,1
"45004",21,13
"23202",0,0
"6015",1,20
"13051",1,10
"20142",1,0
"51008",9,2
"42024",0,0
"18135",2,1
"24101",11,0
"32012",10,10
"8018",3,6
"24004",2,2
"8040",6,3
"19006",2,5
"13024",6,0
"23041",1,17
"13116",7,13
"12119",13,24
"48006",3,2
"19117",4,5
"34010",4,16
"15053",2,1
"15024",9,3
"18010",2,3
"15041",2,3
"8052",6,2
"11022",3,6
"41602",5,5
"13028",0,21
"14027",0,0
"20110",1,0
"42303",3,13
"41605",1,0
"19119",1,1
"12102",2,25
"22701",0,0
"14004",1,0
"16025",5,11
"14009",2,0
"16017",4,3
"15045",0,0
"14005",2,1
"21023",1,9
"21021",2,7
"31105",9,0
"43004",1,0
"7010",12,13
"22404",1,3
"8007",3,21
"18101",1,0
"6028",8,21
"12122",9,22
"16023",10,3
"11028",5,2
"16033",1,7
"13055",4,8
"11029",4,2
"22014",0,4
"20106",0,0
"21027",0,11
"12040",4,14
"25002",1,1
"15113",3,1
"19001",1,3
"16022",2,0
"21007",7,27
"19007",0,1
"21016",4,6
"19123",7,5
"5031",4,7
"22007",0,4
"12039",3,29
"13037",1,1
"13023",4,5
"6009",6,19
"42027",2,2
"20033",3,3
"21033",0,3
"17036",3,1
"8044",5,0
"21510",1,0
"1201",0,0
"17050",3,2
"10028",1,2
"8031",6,11
"41101",8,16
"16140",16,10
"21508",7,8
"20035",0,0
"7007",4,1
"15032",5,31
"19045",0,0
"41212",0,0
"22302",4,17
"25010",0,0
"35021",4,5
"18018",2,1
"22305",8,10
"22507",2,14
"21954",0,0
"12001",10,28
"23203",0,2
"22602",3,8
"12106",5,47
"23205",1,0
"15056",3,4
"17127",3,11
"26009",4,14
"34005",4,4
"34012",0,0
"21302",3,23
"31303",17,7
"31301",12,9
"9104",5,7
"4104",12,18
"10026",3,1
"18023",1,0
"18024",1,0
"8002",8,5
"8004",6,66
"16107",1,0
"31104",16,5
"11104",5,2
"9020",1,2
"5001",7,32
"14014",3,32
"10013",4,0
"8026",1,3
"14111",0,0
"5110",4,0
"6108",1,1
"33006",0,1
"21010",1,0
"25006",2,0
"17026",2,2
"17041",3,3
"7003",17,35
"11025",2,7
"15047",1,2
"13101",1,9
"14108",0,1
"31024",2,3
"17044",1,11
"19033",0,1
"16138",8,17
"21216",0,0
"6029",7,6
"19027",0,0
"17048",3,1
"16118",2,4
"2017",5,3
"8048",3,3
"14013",0,0
"13118",1,52
"18111",2,1
"48003",5,1
"9014",0,1
"43009",0,1
"9001",0,3
"8016",15,8
"10162",2,0
"10115",3,1
"10029",0,0
"7018",0,0
"12031",3,28
"9002",1,0
"1001",5,8
"19105",1,0
"6001",2,5
"15112",3,1
"17012",0,0
"22409",0,0
"19015",1,0
"9022",2,1
"26003",0,3
"19003",1,5
"8036",3,0
"16026",1,3
"11027",1,1
"17043",0,3
"19026",0,0
"11002",9,3
"16039",3,4
"31009",0,0
"11047",2,9
"17030",1,0
"15067",0,8
"26002",4,24
"8010",3,1
"41302",35,7
"21212",1,0
"20112",1,1
"33102",3,1
"8045",3,24
"15104",5,20
"14138",2,2
"46003",15,8
"41209",8,0
"10024",1,0
"5124",1,3
"14106",0,1
"18046",5,1
"10042",0,0
"35002",2,6
"18022",1,0
"14012",0,0
"35010",3,2
"21005",1,7
"14124",8,1
"15133",3,2
"15110",2,6
"20131",0,1
"21015",2,3
"44003",5,10
"15034",4,5
"41404",4,20
"22203",0,0
"11030",0,2
"1119",11,8
"31708",0,0
"35020",0,0
"31003",0,0
"22402",3,0
"11039",1,2
"16008",0,2
"17031",3,4
"5106",0,1
"13050",1,24
"15021",0,4
"17105",1,5
"5012",2,1
"11024",6,6
"15103",1,5
"22003",3,2
"41601",5,4
"16108",1,1
"43005",7,33
"16136",3,18
"19022",6,0
"20134",0,0
"8057",1,2
"8025",1,2
"5123",2,17
"13002",2,5
"11035",3,0
"46001",8,7
"22006",1,2
"17028",1,14
"21301",5,19
"1002",5,16
"19029",0,0
"19016",4,0
"9005",0,2
"15013",2,4
"19013",3,8
"21110",0,0
"12009",1,0
"42015",0,0
"20111",1,0
"32016",2,3
"92008",1,2
"41402",2,19
"11004",6,16
"11036",1,3
"18012",1,1
"19125",4,3
"14036",2,0
"18201",2,1
"42301",0,0
"9021",2,0
"12027",2,6
"42029",0,9
"21313",2,23
"6013",2,10
"17102",3,2
"16111",3,1
"19005",1,1
"15025",0,14
"35018",1,3
"18110",0,1
"41606",0,3
"17011",1,14
"17045",0,2
"33018",3,21
"12013",2,2
"10113",1,0
"11009",3,0
"11115",7,2
"16121",3,6
"18141",2,2
"23001",0,2
"17037",0,0
"11102",4,4
"19004",3,1
"16124",18,40
"20043",3,2
"33009",4,11
"5021",4,9
"13045",5,10
"19115",3,7
"16018",1,2
"15010",4,10
"12034",5,16
"7009",7,17
"17042",3,5
"15033",1,13
"33019",5,9
"33001",0,6
"20132",0,0
"5114",1,4
"20119",0,0
"19019",4,0
"21403",2,1
"12030",5,20
"42707",4,11
"92003",11,3
"5119",1,2
"8055",2,0
"27002",4,13
"20120",0,0
"17007",1,2
"14001",2,4
"16129",13,12
"14104",2,0
"20113",2,0
"41604",1,2
"17018",3,0
"31702",0,0
"5002",9,21
"10005",4,2
"13104",0,0
"5116",5,28
"5026",3,43
"43006",3,2
"15028",2,24
"8102",1,1
"21013",1,6
"42503",0,0
"7006",2,16
"2010",1,0
"20040",1,0
"17017",2,0
"21105",1,2
"23002",10,5
"14139",0,1
"13102",7,6
"11101",2,7
"14130",0,0
"41207",3,3
"34002",2,8
"7014",3,0
"21308",1,12
"21019",2,14
"19037",0,0
"21032",0,3
"19109",1,1
"31019",4,0
"32014",10,0
"44012",0,1
"17027",0,1
"10165",0,3
"31016",1,3
"51003",7,13
"22101",8,15
"13016",6,16
"11020",0,5
"13043",1,0
"14122",1,3
"16032",0,6
"22001",2,3
"17122",3,0
"20027",0,0
"9023",2,3
"20021",0,0
"32017",8,4
"47006",3,10
"10020",0,2
"19009",11,7
"18109",2,1
"19038",1,1
"21703",4,0
"20118",1,2
"9031",6,18
"20023",0,0
"18049",1,5
"11041",5,3
"15031",2,14
"21014",5,11
"35014",8,6
"47005",0,16
"11006",4,10
"19127",3,1
"16015",7,3
"47004",3,8
"21001",17,9
"11010",3,7
"15002",5,12
"21310",0,16
"20016",2,1
"32015",14,20
"5121",6,15
"16027",0,0
"1117",5,14
"11043",2,2
"16029",3,13
"9017",4,0
"18008",0,0
"13103",5,6
"16112",2,2
"8001",1,11
"13046",5,29
"12004",6,16
"15003",38,23
"4110",6,10
"7008",0,0
"14030",2,0
"7020",1,8
"10114",3,2
"15058",7,7
"13122",3,8
"20137",1,0
"21024",0,3
"32603",1,0
"8038",6,12
"8056",2,6
"18138",2,4
"4011",14,15
"9118",4,1
"31023",7,0
"2001",5,19
"18042",1,1
"7101",5,14
"17116",5,13
"12108",12,51
"31013",1,0
"18001",0,0
"18019",1,1
"15063",3,6
"11003",3,9
"13113",1,2
"19031",2,1
"13114",3,0
"20017",3,0
"11019",4,4
"1016",7,8
"6014",1,12
"33005",2,1
"2110",0,4
"8105",3,5
"11046",3,7
"5030",8,26
"9113",1,1
"3101",1,3
"23302",7,8
"6031",16,15
"14007",1,1
"12154",0,8
"19021",3,0
"23105",4,3
"21004",2,14
"22002",3,2
"35008",1,2
"13022",1,3
"11110",3,2
"16031",1,3
"12127",13,18
"12153",1,15
"14016",0,1
"11012",2,2
"13110",3,0
"14127",18,7
"15009",1,3
"14125",0,0
"9013",2,0
"31017",2,1
"23006",5,4
"44103",1,10
"22403",4,2
"22103",4,10
