"station_code","mechanical_available","electric_available"
"16107",1,4
"14111",1,1
"6003",2,6
"6108",2,1
"33006",8,10
"25006",4,1
"17038",2,3
"7003",1,5
"7001",4,8
"7002",0,14
"5016",7,0
"11025",3,22
"14108",1,0
"15026",10,8
"17044",5,9
"19033",14,4
"20143",6,11
"43002",2,0
"16138",1,6
"21216",2,1
"15068",1,0
"22207",4,15
"13030",6,4
"17048",2,0
"44017",4,20
"2017",1,3
"9008",1,3
"8103",0,0
"14013",2,5
"13118",3,52
"18111",7,1
"48003",1,3
"18134",1,2
"14002",5,5
"43009",2,8
"9001",4,0
"17032",3,1
"8016",4,5
"10162",5,0
"10115",1,3
"10029",1,1
"10161",3,3
"41303",9,22
"12031",3,30
"9038",8,0
"17008",1,2
"15112",2,2
"31706",4,1
"22409",1,2
"9022",3,0
"26003",4,6
"31024_relais",0,0
"18107",2,0
"92007",2,1
"9028",1,0
"17043",1,4
"16039",3,15
"45003",7,3
"31009",9,0
"17030",2,1
"12111",8,7
"8034",1,1
"5032",2,1
"14020",5,5
"20042",6,1
"26002",12,18
"12128",2,29
"8010",4,2
"14003",5,2
"46002",7,24
"18003",6,3
"11113",9,7
"33017",5,2
"15042",0,1
"33102",8,2
"15104",2,12
"15105",2,11
"19103",9,4
"12114",2,5
"14138",0,1
"41209",12,0
"21312",0,0
"8017",2,4
"15054",5,3
"15106",9,15
"5124",1,1
"18046",9,5
"22406",0,3
"35002",3,9
"2111",1,10
"8054",0,0
"15109",1,24
"21209",6,1
"14012",2,2
"15110",2,15
"21006",6,2
"20131",3,2
"31008",5,3
"21015",5,16
"41404",2,22
"48010",1,3
"11030",8,5
"35020",0,0
"20115",0,1
"22402",1,1
"9116",3,0
"21008",5,7
"17013",5,1
"16008",1,0
"17031",2,8
"5106",3,3
"11026",4,12
"13050",1,28
"9010",4,7
"15021",1,5
"17105",0,5
"5012",2,1
"11024",13,16
"16038",6,8
"16108",1,3
"19032",34,7
"20134",0,0
"8057",2,2
"24001",18,1
"14136",4,0
"8025",2,2
"32302",4,0
"5123",1,20
"13002",3,2
"11035",5,6
"42010",6,40
"15046",3,1
"16040",1,9
"22006",2,8
"42302",4,9
"19029",4,3
"9032",1,3
"32003",1,2
"9005",1,1
"15013",5,16
"12009",3,11
"42504",3,4
"20121",7,1
"20111",3,0
"43003",0,3
"7005",1,7
"18012",1,0
"19125",7,1
"14036",0,1
"12027",5,9
"11007",15,35
"42029",7,7
"26007",2,2
"15025",6,10
"41606",0,3
"17045",2,1
"43402",4,33
"12013",3,2
"10113",5,3
"11009",3,7
"21305",5,11
"14117",9,11
"18141",17,0
"24002",0,0
"41102",4,15
"19004",4,1
"16124",1,30
"33003",7,5
"20043",0,1
"5021",7,2
"25005",3,1
"22505",4,2
"14034",6,3
"32010",2,0
"16018",1,3
"15010",18,15
"7009",6,6
"15033",1,10
"33019",4,4
"15122",7,13
"8033",0,6
"20119",2,0
"19019",5,4
"42207",4,16
"12030",5,26
"5119",5,4
"35009",2,3
"31705",7,2
"8055",2,0
"13014",4,7
"21109",6,10
"20120",0,0
"23701",7,10
"21502",0,0
"31012",2,2
"12126",6,9
"16129",16,10
"20113",2,1
"41604",3,0
"17018",0,0
"15017",1,8
"15029",0,1
"5002",3,9
"18005",3,0
"10005",2,1
"92004",0,4
"18020",9,3
"20136",1,0
"43006",0,1
"15028",6,13
"14018",4,1
"21013",5,16
"42503",3,1
"23011",1,6
"21111",1,14
"7006",2,7
"20040",0,0
"17017",14,11
"8101",1,1
"21105",6,10
"13026",5,15
"14139",1,1
"14130",2,1
"10015",2,4
"34002",4,12
"10023",6,0
"12011",4,27
"21019",1,12
"6018",1,0
"12032",4,14
"20109",0,0
"6107",0,12
"6103",3,4
"21032",2,5
"17124",2,2
"44012",5,1
"17027",4,4
"31016",4,1
"51003",12,14
"22101",7,15
"11020",4,9
"8051",0,2
"14122",1,3
"44102",3,1
"9115",4,2
"16123",1,0
"19039",0,1
"16032",5,10
"21003",11,10
"17122",1,3
"20027",2,0
"20021",2,1
"26001",6,7
"6016",11,7
"11040",6,7
"16004",0,0
"17046",2,3
"32017",4,3
"17121",4,12
"10020",1,2
"18113",4,4
"19009",12,11
"19038",1,1
"18029",5,8
"6030",0,0
"20118",1,2
"9117",7,3
"11041",9,23
"15031",3,12
"21014",3,5
"35014",5,7
"47005",6,18
"11006",5,26
"19127",0,2
"12107",6,9
"9026",0,1
"21001",6,6
"18033",3,4
"11010",6,6
"16122",5,6
"20116",3,3
"23007",3,6
"32015",10,8
"16043",3,1
"32004",1,1
"16029",2,18
"18017",4,1
"9017",8,0
"8001",1,18
"14028",0,0
"22102",1,0
"15003",39,11
"4110",2,16
"6032",2,5
"7008",4,3
"17022",4,5
"7020",0,10
"15058",1,2
"12161",3,30
"19041",5,1
"21114",1,3
"7013",2,3
"2013",1,1
"21311",1,49
"8038",0,1
"4011",6,15
"45001",8,10
"4013",4,16
"10163",2,2
"2001",3,26
"18042",6,1
"20019",2,0
"17116",3,10
"12108",5,54
"31013",3,0
"18001",1,1
"32018",10,13
"15063",5,13
"15020",4,15
"13113",3,3
"13114",3,7
"20017",4,0
"23008",6,4
"8015",4,3
"16016",4,5
"7026",2,15
"21108",4,33
"14116",6,2
"33005",3,9
"13019",1,14
"8105",1,1
"23302",7,2
"11048",7,22
"8049",0,0
"10164",4,0
"8029",3,8
"19021",0,2
"17104",1,0
"19030",4,4
"21004",9,15
"22002",1,2
"35008",3,1
"20045",5,0
"14016",1,0
"12033",19,41
"18142",4,3
"21017",3,5
"14127",21,6
"42011",3,12
"20117",1,0
"14125",2,1
"23006",5,1
"18114",5,3
"44103",2,8
"21951",0,0
"92005",2,9
"10039",4,1
"12125",1,4
"31101",7,1
"21120",0,0
"19113",2,0
"9016",7,5
"35004",3,9
"33104",12,5
"12150",5,15
"19124",2,0
"35011",2,2
"15060",2,3
"16007",0,1
"15131",10,14
"5029",0,0
"9036",1,1
"10152",1,14
"13515",1,18
"17029",2,6
"10004",6,19
"11103",2,9
"8008",3,7
"21203",4,4
"5034",4,33
"6024",1,8
"22013",3,2
"21115",3,5
"19025",3,2
"21029",5,4
"7111",3,9
"20039",9,4
"15072",0,23
"14101",5,18
"13048",8,8
"11109",3,7
"15052",21,17
"21307",5,23
"21030",3,10
"16024",4,2
"21702",0,0
"15043",3,1
"17039",0,1
"17033",0,0
"21213",3,1
"16101",1,0
"42305",6,7
"16003",1,3
"21028",5,6
"42003",5,12
"32301",3,0
"21219",8,4
"31025",6,3
"13128",5,19
"32011",0,3
"8020",10,3
"17015",0,5
"15023",5,12
"4001",1,4
"32001",0,0
"17023",5,4
"44007",8,13
"6008",0,5
"10105",3,16
"13109",4,14
"4002",3,10
"21204",7,1
"42209",5,5
"13106",2,1
"21217",1,0
"15064",2,12
"14010",2,2
"35007",7,0
"47001",5,38
"44101",2,28
"31007",11,7
"8037",1,4
"22303",7,0
"18038",3,4
"92001",3,1
"43010",5,5
"16002",3,0
"15004",5,7
"15057",1,6
"15005",0,1
"19128",1,3
"22408",6,1
"11017",6,5
"18006",14,0
"6027",0,3
"21401",3,0
"4020",1,8
"16001",0,0
"1021",2,15
"15311",3,1
"35006",6,3
"12018",6,3
"17111",5,5
"44016",8,17
"17119",4,3
"9004",5,2
"51002",2,3
"4021",3,8
"32601",1,0
"15102",7,15
"33016",7,1
"12026",3,39
"27005",2,5
"17123",5,10
"13009",1,2
"21501",1,6
"21319",2,2
"9102",1,1
"18044",12,0
"22202",0,0
"9006",5,0
"92006",0,1
"5024",5,4
"31005",4,2
"12038",6,11
"13516",1,18
"12155",0,18
"2108",0,4
"7109",4,6
"13025",4,24
"12028",5,4
"9034",2,6
"12035",5,17
"41211",4,3
"12101",5,17
"21707",1,2
"4019",12,16
"8116",0,0
"20015",4,3
"51001",1,20
"15039",0,1
"6022",1,16
"15006",2,4
"21402",0,0
"41403",3,9
"23102",0,14
"21303",1,28
"33014",2,2
"11033",12,12
"13052",3,24
"17024",3,1
"15036",6,15
"20105",4,7
"41401",4,6
"6002",0,1
"14031",4,5
"16019",5,4
"33012",3,12
"13018",6,13
"14011",15,1
"41203",6,4
"17009",0,7
"15008",4,14
"12036",11,5
"14026",6,6
"16105",2,2
"10008",4,3
"16012",1,4
"16036",1,18
"48004",8,3
"26004",4,10
"18139",3,0
"1020",0,14
"6010",7,5
"22201",11,1
"3008",5,5
"5015",1,3
"45002",7,17
"18202",4,1
"12037",5,9
"16037",3,23
"47003",2,16
"16013",1,1
"20008",3,0
"14103",1,1
"18034",2,5
"6104",4,3
"12019",3,2
"20104",1,1
"14135",5,1
"20001",6,3
"20024",3,2
"12156",5,4
"4108",6,6
"1007",1,7
"9009",5,6
"3010",4,7
"9037",5,1
"8110",1,2
"10034",4,2
"19201",4,2
"19010",9,3
"22301",3,12
"15132",2,0
"41405",8,15
"14019",0,1
"32013",4,3
"16103",3,1
"3001",5,5
"12112",2,9
"31709",2,0
"10011",2,8
"8028",1,4
"3011",5,5
"11037",13,10
"21506",14,0
"4103",5,14
"22503",3,3
"3005",2,11
"2021",5,9
"24006",5,1
"4014",4,5
"26005",1,10
"3012",1,5
"23702",6,1
"19012",0,2
"22502",4,13
"3006",9,13
"15062",4,31
"22504",4,3
"9111",1,0
"14133",4,6
"42211",7,5
"21215",4,3
"42704",10,9
"21706",6,1
"3003",3,7
"4101",8,7
"4009",9,7
"4017",0,0
"26006",3,19
"42026",4,4
"2012",1,2
"12163",7,19
"21509",1,0
"19111",1,0
"3004",7,5
"13054",3,16
"1012",1,14
"19130",0,1
"35012",8,5
"18015",10,2
"1025",2,10
"13038",0,14
"12157",8,1
"1026",0,14
"17106",3,5
"4018",6,10
"2009",1,1
"27001",9,5
"1017",1,2
"15040",2,7
"12164",9,5
"17021",1,0
"22601",2,3
"1023",2,7
"48008",8,0
"5003",0,3
"6007",10,8
"3007",1,3
"35005",7,3
"18112",3,1
"10201",8,13
"48007",4,9
"27006",9,9
"12166",4,1
"22603",3,0
"1015",0,0
"16010",0,1
"21119",4,3
"2109",0,0
"19046",8,0
"1024",8,9
"1008",1,5
"19118",3,1
"21011",2,11
"44008",9,18
"34013",5,15
"23303",18,9
"42022",4,24
"17020",1,0
"45004",21,13
"23202",4,1
"23206",1,1
"6015",12,12
"10202",4,9
"23703",7,2
"5027",6,18
"20142",1,1
"25007",5,0
"42024",5,18
"18135",4,2
"24101",11,1
"19114",3,8
"12123",6,33
"21002",8,8
"8018",1,5
"13024",5,4
"23041",3,20
"13116",13,15
"13006",5,29
"15012",7,35
"15024",1,12
"21022",3,3
"11022",9,3
"41103",5,2
"41602",1,0
"13028",1,29
"20110",1,0
"11014",3,1
"48002",6,4
"41605",2,1
"20012",4,3
"13120",5,11
"35013",0,2
"20020",2,0
"22701",0,0
"14004",3,0
"20032",5,5
"15050",3,15
"16025",5,12
"14009",3,4
"18021",3,3
"16116",5,13
"7023",6,43
"14005",2,1
"31105",8,0
"42205",7,21
"43004",5,4
"17110",2,8
"7010",1,8
"22404",5,7
"17006",3,7
"19102",7,3
"20005",5,1
"21207",2,4
"10031",9,2
"6028",4,29
"12122",2,4
"16033",1,9
"15014",2,16
"11016",2,0
"20106",2,0
"12040",8,18
"16022",2,3
"14025",2,1
"19007",2,4
"5105",1,6
"13013",5,16
"19123",14,6
"5031",3,7
"12039",5,24
"12017",1,5
"13023",0,0
"21510",0,0
"1201",0,0
"21112",3,8
"22703",6,5
"44009",7,38
"10028",15,6
"19018",23,12
"10151",4,3
"44010",11,18
"20037",1,0
"8003",2,0
"19045",0,0
"41212",4,0
"13053",2,13
"9029",2,5
"18018",6,3
"22507",3,14
"23203",0,1
"23201",4,0
