"last_reported","station_id","is_installed","is_returning","is_renting","dock_available","mechanical_available","electric_available"
1658153490,213688169,1,1,1,30,0,5
1658153485,653222953,1,1,1,4,3,21
1658153528,516709288,1,1,1,16,0,4
1658153335,36255,1,1,1,20,1,0
1658153503,37815204,1,1,1,24,3,1
1658153488,100769544,1,1,1,6,35,2
1658153364,85002689,1,1,1,56,0,2
1658153459,123095125,1,1,1,57,1,0
1658153527,120827885,1,1,1,2,6,2
1658153425,251039991,1,1,1,22,1,2
1658153433,37874517,1,1,1,19,2,0
1658152930,66491398,1,1,1,30,12,4
1658152988,210403080,1,1,1,17,1,4
1658153416,210561800,1,1,1,13,3,0
1658153483,209063434,1,1,1,25,3,1
1658153436,94555589,1,1,1,20,3,3
1658153507,244498842,1,1,1,31,11,5
1658153519,43195240,1,1,1,24,0,1
1658153271,210405211,1,1,1,13,4,2
1658153471,501862076,1,1,1,20,0,2
1658153289,54000559,1,1,1,31,6,2
1658153412,207633746,1,1,1,19,14,13
1658153518,85043758,1,1,1,31,2,3
1658153518,210566542,1,1,1,24,22,9
1658153513,437597018,1,1,1,23,4,0
1658153385,210565680,1,1,1,26,5,2
1658152989,210397939,1,1,1,15,0,2
1658153520,82405965,1,1,1,28,11,2
1658153086,213682736,1,1,1,45,6,0
1658153529,80101533,1,1,1,29,4,2
1658153351,54000581,1,1,1,16,14,4
1658153480,13105968,1,1,1,19,0,1
1658153246,653208733,1,1,1,36,0,1
1658153356,27415224,1,1,1,8,18,2
1658152969,907054879,1,1,1,15,2,3
1658153430,129094535,1,1,1,40,0,1
1658153404,54000612,1,1,1,38,1,2
1658153488,128986726,1,1,1,0,19,14
1658152998,599135701,1,1,1,42,0,1
1658153526,102747146,1,1,1,2,15,7
1658153270,2515403527,1,1,1,25,1,4
1658153473,653132534,1,1,1,6,9,10
1658153025,506455295,1,1,1,5,6,5
1658153509,1057149522,1,1,1,4,14,1
1658153444,210567545,1,1,1,8,6,4
1658153445,2515085147,1,1,1,11,9,1
1658153402,653197324,1,1,1,3,4,15
1658153330,210408693,1,1,1,22,2,1
1658153077,42950839,1,1,1,16,1,1
1658153518,14813797734,1,1,1,25,1,1
1658153112,88230992,1,1,1,24,2,3
1658153425,499303158,1,1,1,0,23,4
1658153089,27415302,1,1,1,26,0,0
1658153515,27414512,1,1,1,16,14,9
1658153431,210580039,1,1,1,17,0,0
1658153314,49474389,1,1,1,2,10,11
1658153530,128940135,1,1,1,2,4,13
1658152956,35149611,1,1,1,11,0,1
1658153473,1057296253,1,1,1,2,55,5
1658153443,210570888,1,1,1,0,13,9
1658153479,129107656,1,1,1,20,0,1
1658153519,1057228658,1,1,1,13,2,7
1658153505,230873471,1,1,1,16,2,3
1658153203,507934805,1,1,1,23,1,0
1658153492,205047993,1,1,1,43,2,1
1658153300,39799329,1,1,1,6,17,11
1658153372,129164969,1,1,1,46,1,1
1658153371,128989986,1,1,1,2,11,15
1658153069,129004826,1,1,1,13,4,0
1658153101,518825709,1,1,1,21,0,0
1658153356,128930462,1,1,1,4,19,4
1658153213,911767210,1,1,1,18,0,2
1658153331,54000565,1,1,1,20,2,3
1658153352,210586093,1,1,1,21,0,1
1658153495,7254,1,1,1,22,0,2
1658153272,369644630,1,1,1,30,1,0
1658153510,214114469,1,1,1,2,23,6
1658153493,128887067,1,1,1,6,11,2
1658153499,55927887,1,1,1,13,20,3
1658153406,210574471,1,1,1,9,0,4
1658153058,72765603,1,1,1,12,5,3
1658153522,210582921,1,1,1,5,4,5
1658153308,43255030,1,1,1,42,2,3
1658153289,129025451,1,1,1,27,0,0
1658153172,128920403,1,1,1,8,6,13
1658153281,323616530,1,1,1,4,10,2
1658153080,208795867,1,1,1,16,0,1
1658153519,1062192012,1,1,1,5,1,27
1658153531,6296,1,1,1,0,14,3
1658153312,521393180,1,1,1,19,1,2
1658153509,576188379,1,1,1,23,0,0
1658153495,128915891,1,1,1,10,12,8
1658153443,82567101,1,1,1,21,0,1
1652812373,102290754,1,0,0,24,0,0
1658153097,457813746,1,1,1,14,0,2
1658153413,128882438,1,1,1,1,32,5
1658153480,50191171,1,1,1,22,0,1
1658153457,129014600,1,1,1,1,11,21
1658153050,3906153622,1,1,1,11,1,4
1658153521,129087587,1,1,1,35,2,1
1658153425,213693511,1,1,1,22,0,1
1658153449,82379648,1,1,1,7,1,23
1658153063,66491397,1,1,1,55,2,3
1658153508,907081682,1,1,1,0,0,0
1658153422,230877798,1,1,1,32,0,1
1658144115,2515995748,1,1,1,8,2,12
1658152985,27363162,1,1,1,16,2,5
1658152971,129021753,1,1,1,17,0,0
1658153511,210740080,1,1,1,46,0,2
1658153487,54000569,1,1,1,35,1,2
1658153085,80216231,1,1,1,36,1,1
1658153265,336511521,1,1,1,15,0,2
1658153290,129043651,1,1,1,10,9,3
1658153304,82562556,1,1,1,38,5,5
1658153260,129048000,1,1,1,39,2,5
1658153351,1062250686,1,1,1,26,1,8
1658153481,261987383,1,1,1,24,0,2
1658153489,813544903,1,1,1,1,22,6
1658153009,126050442,1,1,1,20,1,1
1658153116,27363489,1,1,1,23,1,3
1658153466,39296638,1,1,1,4,15,16
1658153317,205938683,1,1,1,48,3,1
1658153229,210399835,1,1,1,34,1,4
1658153454,1057324291,1,1,1,54,1,2
1658153197,102324803,1,1,1,39,0,0
1658153263,101763163,1,1,1,3,4,4
1658153483,653133605,1,1,1,1,32,7
1658153498,3906094706,1,1,1,29,2,1
1658153402,27414578,1,1,1,10,2,5
1658153178,508042092,1,1,1,12,21,1
1658153504,42603855,1,1,1,11,1,5
1658153502,818302209,1,1,1,43,2,5
1658153204,13718041,1,1,1,21,1,1
1658153392,265464297,1,1,1,45,1,3
1658153513,1057392676,1,1,1,10,17,7
1658136582,102309973,1,1,1,41,1,1
1658153124,532054446,1,1,1,49,4,3
1658153085,129034587,1,1,1,17,0,0
1658153512,314829539,1,1,1,45,1,3
1658153522,586539770,1,1,1,4,8,9
1658153380,3906335682,1,1,1,22,2,1
1658153248,583539396,1,1,1,19,3,4
1658153227,101753100,1,1,1,0,9,6
1658153528,27415466,1,1,1,20,1,0
1658153300,52393,1,1,1,37,8,5
1658153167,81081358,1,1,1,36,1,2
1658153386,66491385,1,1,1,23,0,1
1658152944,209057581,1,1,1,17,1,0
1658153505,66491389,1,1,1,1,33,22
1658153148,210749865,1,1,1,14,1,0
1658153496,535500589,1,1,1,24,28,12
1658153507,597245295,1,1,1,27,3,3
1658153281,213684314,1,1,1,19,1,4
1658153514,235513935,1,1,1,27,0,0
1658153465,27206194,1,1,1,17,1,1
1658153259,102323152,1,1,1,18,0,1
1658153149,129060764,1,1,1,15,11,1
1658153375,828134511,1,1,1,28,2,1
1658153436,586649404,1,1,1,9,6,9
1658153498,596813170,1,1,1,9,0,6
1658153508,596872103,1,1,1,27,1,2
1658153185,271426439,1,1,1,16,0,2
1658153336,27363187,1,1,1,43,0,0
1658153346,76199461,1,1,1,32,0,0
1658153415,230952057,1,1,1,15,7,7
1658153394,37815993,1,1,1,0,25,7
1658153526,88140066,1,1,1,13,33,19
1658153430,213683101,1,1,1,16,2,0
1658153371,213684750,1,1,1,30,4,1
1658153532,129067920,1,1,1,38,1,0
1658153502,2515049357,1,1,1,19,2,1
