"last_reported","station_id","is_installed","is_returning","is_renting","dock_available","mechanical_available","electric_available"
1658365240,213688169,1,1,1,32,3,0
1658365719,653222953,1,1,1,3,5,21
1658365432,516709288,1,1,1,3,9,8
1658365418,36255,1,1,1,20,0,0
1658365663,37815204,1,1,1,2,24,2
1658365428,100769544,1,1,1,42,1,0
1658365730,85002689,1,1,1,24,23,10
1658365657,123095125,1,1,1,40,18,2
1658365736,120827885,1,1,1,10,0,1
1658365622,251039991,1,1,1,23,0,1
1658365638,37874517,1,1,1,21,0,0
1658365730,66491398,1,1,1,2,32,11
1658365621,210403080,1,1,1,20,1,1
1658365320,210561800,1,1,1,16,0,1
1658365744,209063434,1,1,1,6,12,12
1658365684,94555589,1,1,1,0,18,8
1658365755,244498842,1,1,1,35,6,6
1658365328,210405211,1,1,1,19,0,1
1658365748,43195240,1,1,1,14,2,9
1658365240,501862076,1,1,1,14,1,7
1658365380,54000559,1,1,1,33,3,2
1658324557,207633746,1,1,1,48,1,1
1658365747,85043758,1,1,1,24,6,6
1658365643,210566542,1,1,1,58,0,2
1658365465,437597018,1,1,1,25,1,1
1658365278,210565680,1,1,1,26,6,3
1658365626,210397939,1,1,1,13,3,1
1658365753,82405965,1,1,1,15,20,5
1658365675,213682736,1,1,1,27,10,14
1658365513,80101533,1,1,1,31,2,2
1658365370,54000581,1,1,1,15,12,7
1658365625,13105968,1,1,1,19,0,0
1658365663,653208733,1,1,1,28,2,8
1658365751,27415224,1,1,1,25,6,1
1658365695,907054879,1,1,1,1,12,7
1658365661,129094535,1,1,1,33,4,4
1658365745,54000612,1,1,1,38,2,1
1658365423,128986726,1,1,1,29,2,1
1658365638,599135701,1,1,1,32,6,6
1658365746,102747146,1,1,1,16,8,2
1658365385,2515403527,1,1,1,24,4,2
1658365691,653132534,1,1,1,18,3,3
1658365611,506455295,1,1,1,13,0,2
1658365564,1057149522,1,1,1,0,15,6
1658365737,210567545,1,1,1,16,0,1
1658365694,2515085147,1,1,1,3,14,2
1658365397,653197324,1,1,1,18,2,4
1658365641,210408693,1,1,1,24,1,1
1658365745,42950839,1,1,1,14,1,3
1658365587,14813797734,1,1,1,11,10,5
1658365412,88230992,1,1,1,28,0,2
1658365304,499303158,1,1,1,1,17,11
1658365722,27415302,1,1,1,14,8,3
1658365438,27414512,1,1,1,37,2,1
1658365555,210580039,1,1,1,15,1,0
1658365398,49474389,1,1,1,22,0,1
1658365394,128940135,1,1,1,20,0,0
1658365717,35149611,1,1,1,2,10,2
1658365654,1057296253,1,1,1,0,54,8
1658365266,210570888,1,1,1,22,0,0
1658365499,129107656,1,1,1,13,6,4
1658365419,1057228658,1,1,1,0,8,14
1658365570,230873471,1,1,1,16,3,2
1658365649,507934805,1,1,1,23,0,2
1658365423,205047993,1,1,1,43,2,1
1658365284,39799329,1,1,1,33,0,0
1658365666,129164969,1,1,1,16,21,9
1658365603,128989986,1,1,1,28,0,0
1658365518,129004826,1,1,1,13,3,1
1658365348,518825709,1,1,1,20,0,1
1658365274,128930462,1,1,1,24,2,2
1658365382,911767210,1,1,1,21,1,0
1658365743,54000565,1,1,1,24,1,1
1658365245,210586093,1,1,1,22,0,0
1658365207,7254,1,1,1,22,2,0
1658365422,369644630,1,1,1,29,1,1
1658365706,214114469,1,1,1,2,19,11
1658365522,128887067,1,1,1,15,3,0
1658365734,55927887,1,1,1,1,31,4
1658365362,210574471,1,1,1,8,0,5
1658365751,72765603,1,1,1,19,1,0
1658365467,210582921,1,1,1,11,2,1
1658365735,43255030,1,1,1,47,0,0
1658365334,129025451,1,1,1,26,1,0
1658365618,128920403,1,1,1,25,0,1
1658365274,323616530,1,1,1,15,1,0
1658365368,208795867,1,1,1,11,0,6
1658365696,1062192012,1,1,1,6,2,25
1658365507,6296,1,1,1,14,0,1
1658365613,521393180,1,1,1,3,10,7
1658365610,576188379,1,1,1,18,2,3
1658365724,128915891,1,1,1,31,0,0
1658365394,82567101,1,1,1,14,4,4
1652812373,102290754,1,0,0,24,0,0
1658365318,457813746,1,1,1,8,2,5
1658365476,128882438,1,1,1,32,5,1
1658365752,50191171,1,1,1,5,4,13
1658365583,129014600,1,1,1,31,0,2
1658365608,3906153622,1,1,1,0,9,7
1658365678,129087587,1,1,1,15,9,14
1658365352,213693511,1,1,1,20,1,2
1658365392,82379648,1,1,1,28,1,1
1658365590,66491397,1,1,1,48,3,6
1658365411,907081682,1,1,1,0,0,0
1658365760,230877798,1,1,1,27,2,5
1658365725,2515995748,1,1,1,19,0,3
1658365393,27363162,1,1,1,21,1,1
1658365358,129021753,1,1,1,17,0,0
1658365497,210740080,1,1,1,45,2,0
1658365744,54000569,1,1,1,17,21,0
1658365725,80216231,1,1,1,34,4,1
1658365313,336511521,1,1,1,17,0,0
1658365700,129043651,1,1,1,8,12,1
1658365609,82562556,1,1,1,3,39,4
1658365708,129048000,1,1,1,11,29,6
1658365347,1062250686,1,1,1,26,4,6
1658365670,261987383,1,1,1,15,0,10
1658365680,813544903,1,1,1,12,14,3
1658365304,126050442,1,1,1,18,3,1
1658365739,27363489,1,1,1,1,11,14
1658365486,39296638,1,1,1,34,1,0
1658365697,205938683,1,1,1,46,2,5
1658365326,210399835,1,1,1,37,0,1
1658365721,1057324291,1,1,1,50,4,1
1658365253,102324803,1,1,1,38,0,1
1658365752,101763163,1,1,1,3,7,2
1658365639,653133605,1,1,1,1,31,11
1658365725,3906094706,1,1,1,3,11,17
1658365501,27414578,1,1,1,16,1,0
1658365752,508042092,1,1,1,0,31,3
1658365464,42603855,1,1,1,15,0,2
1658365732,818302209,1,1,1,37,6,4
1658365711,13718041,1,1,1,12,2,10
1658365664,265464297,1,1,1,46,1,3
1658365718,1057392676,1,1,1,1,21,12
1658365756,102309973,1,1,1,30,0,11
1658365670,532054446,1,1,1,49,5,1
1658365422,129034587,1,1,1,16,0,0
1658365757,314829539,1,1,1,13,10,24
1658365626,586539770,1,1,1,16,2,4
1658365492,3906335682,1,1,1,2,11,10
1658365563,583539396,1,1,1,3,4,16
1658365347,101753100,1,1,1,16,0,0
1658365746,27415466,1,1,1,7,11,3
1658365662,52393,1,1,1,49,0,1
1658365754,81081358,1,1,1,5,18,15
1658365737,66491385,1,1,1,7,13,3
1658365726,209057581,1,1,1,3,2,13
1658365664,66491389,1,1,1,51,4,2
1658365695,210749865,1,1,1,10,6,1
1658365237,535500589,1,1,1,61,0,2
1658365475,597245295,1,1,1,8,13,14
1658365586,213684314,1,1,1,11,8,3
1658365628,235513935,1,1,1,21,1,5
1658365340,27206194,1,1,1,10,7,0
1658365464,102323152,1,1,1,9,6,3
1658365483,129060764,1,1,1,22,3,3
1658365395,828134511,1,1,1,27,0,3
1658365625,586649404,1,1,1,0,9,15
1658365328,596813170,1,1,1,5,0,10
1658365387,596872103,1,1,1,17,0,13
1658365646,271426439,1,1,1,1,13,5
1658365637,27363187,1,1,1,26,7,10
1658365516,76199461,1,1,1,20,5,7
1658365717,230952057,1,1,1,0,20,12
1658365626,37815993,1,1,1,27,3,3
1658365248,88140066,1,1,1,64,0,1
1658365641,213683101,1,1,1,0,16,2
1658365566,213684750,1,1,1,21,7,5
1658365399,129067920,1,1,1,27,6,6
1658365710,2515049357,1,1,1,23,1,0
1658365385,27364743,1,1,1,12,4,4
1658365651,102314792,1,1,1,26,1,4
1658365621,35447568,1,1,1,14,1,7
1658365655,129038848,1,1,1,16,0,0
1658365389,27415736,1,1,1,15,4,9
1658365725,583178525,1,1,1,0,4,16
1658365298,2514995690,1,1,1,29,1,0
1658365452,82387816,1,1,1,31,0,1
1658365545,213685090,1,1,1,13,14,1
1658365672,301841024,1,1,1,0,10,19
1658365307,66491402,1,1,1,17,9,6
1658365625,213679512,1,1,1,7,8,10
1658365434,588452142,1,1,1,7,6,10
1658365364,85147829,1,1,1,21,4,1
1658365594,213681356,1,1,1,14,1,5
1658365696,2515351285,1,1,1,2,20,4
1658365528,213685514,1,1,1,17,4,2
1658365319,102329800,1,1,1,12,10,4
1658365734,54000625,1,1,1,29,0,3
1658365354,572566600,1,1,1,9,5,15
1658365690,213911772,1,1,1,43,8,4
1658365731,129132870,1,1,1,8,13,2
1658365695,620403530,1,1,1,0,14,6
1658365709,66491378,1,1,1,15,30,6
1658365757,631773910,1,1,1,0,19,6
1658365556,1765749389,1,1,1,1,5,7
1658365247,611152693,1,1,1,20,1,6
1658365759,235241110,1,1,1,15,39,7
1658365621,613737748,1,1,1,8,17,6
1658365727,41498023,1,1,1,11,11,1
1658365731,1062671597,1,1,1,18,1,4
1658365404,213945171,1,1,1,10,3,9
1658172380,463297497,1,1,1,20,0,0
1658365518,213875650,1,1,1,2,14,8
1658365754,245187072,1,1,1,16,1,3
1658365482,129144878,1,1,1,12,8,8
1658365748,27415665,1,1,1,25,4,11
1658365589,593238093,1,1,1,22,1,0
1658365623,102331767,1,1,1,14,18,1
1658365638,37791,1,1,1,32,4,0
1658365618,50156117,1,1,1,16,3,3
1658327661,15462236,1,1,1,29,1,2
1658365576,129093478,1,1,1,24,2,0
1658365418,35908,1,1,1,16,0,0
1658365644,210744286,1,1,1,6,29,10
1658365710,101024234,1,1,1,30,21,4
1658365750,213992316,1,1,1,45,0,4
1658365468,213694482,1,1,1,5,8,7
1658365390,129011497,1,1,1,22,0,0
1658365747,101743895,1,1,1,11,48,5
1658365726,213691848,1,1,1,33,6,3
1658365590,210396518,1,1,1,13,2,1
1658365753,97677210,1,1,1,16,29,2
1658365595,39254792,1,1,1,4,36,6
1658365516,213683992,1,1,1,36,12,1
1658365635,54000601,1,1,1,0,7,9
1658365554,27362896,1,1,1,21,2,2
1658365749,213687140,1,1,1,18,8,7
1658365601,235599121,1,1,1,5,10,9
1658365717,213680917,1,1,1,17,6,2
1658365475,1057774603,1,1,1,23,4,5
1658365667,213688462,1,1,1,35,2,1
1658365368,102749572,1,1,1,43,4,2
1658365574,549876068,1,1,1,32,5,8
1658365712,390212609,1,1,1,13,12,5
1658365408,63498079,1,1,1,16,7,1
1658365496,102338493,1,1,1,15,4,9
1658365645,875078767,1,1,1,11,0,9
1658365236,210573120,1,1,1,32,0,1
1658365621,1558958733,1,1,1,23,0,3
1658365568,2515802454,1,1,1,20,2,3
1658365747,648227675,1,1,1,29,4,7
1658365493,42566291,1,1,1,30,1,1
1658365642,1062206433,1,1,1,11,1,7
1658365690,129032910,1,1,1,40,11,2
1658365676,647826568,1,1,1,21,8,1
1658365730,54000577,1,1,1,0,16,10
1658365760,54001024,1,1,1,26,19,4
1658365711,94250567,1,1,1,0,37,16
1658365657,129078200,1,1,1,17,8,3
1658365622,649888071,1,1,1,1,8,9
1658365420,82563707,1,1,1,23,8,1
1658365747,129143598,1,1,1,26,1,1
1658365414,213690847,1,1,1,30,5,2
1658365669,102333275,1,1,1,0,33,1
1658365479,640629438,1,1,1,1,12,7
1658365649,82328045,1,1,1,21,1,0
1658365375,27363362,1,1,1,11,5,3
1658365728,237624030,1,1,1,32,2,0
1658365717,213957917,1,1,1,23,1,2
1658365571,54000626,1,1,1,12,5,5
1658365368,6399,1,1,1,20,4,9
1658365703,210746090,1,1,1,35,9,3
1658365496,27414841,1,1,1,28,1,0
1658365357,82253759,1,1,1,25,0,2
1658365542,82457375,1,1,1,8,20,2
1658358231,54000609,1,1,1,13,9,11
1515739220,27415512,1,0,0,35,0,0
1658365707,49859500,1,1,1,1,13,2
1658365679,214139374,1,1,1,8,5,16
1658365243,213702608,1,1,1,16,1,2
1658365602,559507144,1,1,1,0,4,20
1658365751,213700358,1,1,1,7,1,12
1658365350,653063170,1,1,1,36,1,1
1658365482,3906215030,1,1,1,35,0,3
1658365691,129151834,1,1,1,21,5,14
1658365674,237041013,1,1,1,18,0,1
1658365334,54000553,1,1,1,33,0,0
1658365337,653200142,1,1,1,29,5,2
1658365670,650091839,1,1,1,0,18,7
1658365734,362869414,1,1,1,21,2,2
1658365607,55664548,1,1,1,10,20,1
1658365357,100859941,1,1,1,47,1,3
1658365759,49368561,1,1,1,20,30,3
1658365756,42743053,1,1,1,1,15,19
1658365748,213699913,1,1,1,8,5,9
1658365372,101740379,1,1,1,30,7,4
1658365714,4329844165,1,1,1,25,1,5
1658365719,213694069,1,1,1,20,3,3
1655990886,214134714,1,0,0,26,0,0
1658365426,468843711,1,1,1,20,3,0
1658365628,378626842,1,1,1,42,1,6
1658365713,27414945,1,1,1,0,11,5
1658365667,210090269,1,1,1,12,37,10
1658365622,376664868,1,1,1,12,6,12
1658365661,2515927759,1,1,1,15,7,6
1658365245,205955605,1,1,1,35,0,0
1658365372,933214552,1,1,1,18,7,0
1658365269,66491370,1,1,1,25,1,1
1658365504,353462947,1,1,1,12,10,6
1658365749,1559700274,1,1,1,6,3,10
1658365542,39217683,1,1,1,3,19,3
1658365422,213688824,1,1,1,31,0,1
1658365694,82337423,1,1,1,46,1,0
1658365623,66491404,1,1,1,4,10,6
1658365497,652120758,1,1,1,46,5,6
1658365724,66491393,1,1,1,15,27,5
1658365701,1062223873,1,1,1,10,7,6
1658365685,49085250,1,1,1,0,10,7
1658365737,376526598,1,1,1,41,0,5
1658365565,27071684,1,1,1,22,5,6
1658365449,2515907297,1,1,1,12,5,0
1658365710,66491401,1,1,1,20,29,7
1658365645,341388492,1,1,1,43,1,1
1658365710,985828965,1,1,1,2,30,7
1658365521,338762459,1,1,1,1,18,7
1658365751,323486248,1,1,1,0,7,6
1658365715,66491392,1,1,1,16,23,4
1658365673,478952881,1,1,1,2,16,6
1658365738,501318622,1,1,1,3,14,7
1658365712,38263504,1,1,1,2,17,4
1658365364,470807791,1,1,1,30,0,2
1658365739,82445192,1,1,1,33,4,1
1658365433,2515658032,1,1,1,12,6,1
1658365368,568135465,1,1,1,35,1,2
1657840010,570185777,1,0,0,0,0,0
1658365757,214102967,1,1,1,41,0,2
1658365458,54000597,1,1,1,8,9,4
1658365747,82417874,1,1,1,21,25,5
1658365569,102319838,1,1,1,13,2,0
1658365701,652192395,1,1,1,29,32,5
1658365693,571923059,1,1,1,20,13,13
1658365728,66491405,1,1,1,14,11,0
1658365613,54000635,1,1,1,20,2,9
1658365617,54000544,1,1,1,30,9,0
1658365718,1062179194,1,1,1,19,2,4
1658365746,1063017616,1,1,1,10,8,3
1658365703,378648513,1,1,1,10,19,6
1658365622,27278603,1,1,1,16,5,2
1658365678,13497763,1,1,1,3,15,5
1658365439,653042442,1,1,1,37,0,2
1658365365,49807107,1,1,1,12,0,5
1658365641,82450803,1,1,1,36,17,4
1658365308,210747224,1,1,1,48,1,0
1658365484,210568512,1,1,1,61,2,0
1658365341,213691542,1,1,1,51,0,1
1658365753,357409723,1,1,1,5,15,10
1658365348,2515855808,1,1,1,30,1,3
1658365620,384370499,1,1,1,3,16,6
1658365404,49403716,1,1,1,27,0,0
1658365694,54000571,1,1,1,1,43,9
1658365600,473204291,1,1,1,24,5,2
1658365641,27363103,1,1,1,25,4,4
1658365653,85145704,1,1,1,8,6,11
1658365732,653044270,1,1,1,15,2,0
1658365700,26958435,1,1,1,7,14,4
1658365550,6385,1,1,1,15,2,4
1658365716,213857398,1,1,1,1,3,10
1658365738,82550925,1,1,1,13,14,10
1658365438,27363096,1,1,1,0,25,6
1658365716,85165045,1,1,1,7,10,7
1658365624,129119449,1,1,1,2,1,15
1658365644,475524450,1,1,1,5,8,10
1658365329,653048150,1,1,1,34,5,1
1658365693,244400797,1,1,1,6,3,12
1658365621,213922790,1,1,1,41,2,6
1658365693,129001431,1,1,1,30,0,1
1658365595,210753033,1,1,1,12,0,1
1658365532,653203262,1,1,1,4,10,5
1658365760,406806401,1,1,1,2,17,7
1658365486,85143075,1,1,1,25,0,5
1658365491,1063035479,1,1,1,5,9,9
1658365760,54000595,1,1,1,0,11,23
1658365717,82571110,1,1,1,24,2,0
1658365742,54000582,1,1,1,23,2,1
1658365565,217235307,1,1,1,9,10,6
1658365646,210748575,1,1,1,25,20,6
1658365627,82421994,1,1,1,17,14,3
1658365553,214123470,1,1,1,0,17,7
1658235493,129086648,1,1,1,29,7,6
1658365702,217572769,1,1,1,18,1,8
1658365557,214298601,1,1,1,6,13,4
1658365616,129125489,1,1,1,5,1,15
1658365627,214122655,1,1,1,21,4,5
1658365470,15461933,1,1,1,17,1,0
1658365623,82458977,1,1,1,10,6,7
1658365317,129077035,1,1,1,43,2,5
1658365703,221047138,1,1,1,12,0,5
1658365388,15308782,1,1,1,32,2,0
1658365552,216473073,1,1,1,15,0,3
1658365522,37521,1,1,1,11,1,2
1642540077,35196898,1,0,0,27,0,0
1658365607,653046029,1,1,1,29,2,1
1658365162,2515976231,1,1,1,13,3,3
1658365619,129103849,1,1,1,9,4,7
1658365627,1057009034,1,1,1,15,1,11
1658365733,82334007,1,1,1,2,41,4
1658365462,214146056,1,1,1,24,3,1
1658365667,85008390,1,1,1,32,32,6
1658365345,216039437,1,1,1,23,0,1
1658365739,215495494,1,1,1,44,0,2
1658365734,43155320,1,1,1,44,0,3
1658365748,129130397,1,1,1,0,16,5
1658365707,653129412,1,1,1,12,7,10
1658365715,54000634,1,1,1,11,12,2
1658365630,419381597,1,1,1,36,10,4
1658365680,54000548,1,1,1,27,2,1
1658365265,54000466,1,1,1,27,1,1
1658365596,426772876,1,1,1,21,7,1
1658365580,74620630,1,1,1,17,4,5
1658365454,129091653,1,1,1,30,2,2
1658365394,100905057,1,1,1,23,0,0
1658365754,129134084,1,1,1,4,15,5
1658365722,210754072,1,1,1,0,32,3
1658365512,419991048,1,1,1,48,1,1
1658365563,2820744873,1,1,1,20,4,5
1658365668,213676825,1,1,1,40,8,3
1658365615,15299574,1,1,1,21,23,4
1658365749,41566122,1,1,1,14,27,8
1658365692,963786819,1,1,1,9,9,12
1658365456,427678168,1,1,1,41,0,3
1658365753,976762284,1,1,1,24,2,2
1658365655,213686196,1,1,1,17,1,0
1658365664,11004671601,1,1,1,10,5,11
1658365752,27414601,1,1,1,40,0,2
1658365720,129036192,1,1,1,13,0,1
1658365749,82421013,1,1,1,2,29,2
1658365320,434419150,1,1,1,34,0,1
1658365486,252339799,1,1,1,23,1,4
1658365623,224589573,1,1,1,10,6,2
1658365663,220502135,1,1,1,1,27,6
1658365328,129114993,1,1,1,31,0,1
1658365397,129124069,1,1,1,11,0,10
1658365695,221094844,1,1,1,20,3,0
1658365755,220726050,1,1,1,50,3,1
1658365745,254224239,1,1,1,29,27,5
1658365619,1805401614,1,1,1,18,7,0
1658365624,129116697,1,1,1,16,1,1
1658365741,977409509,1,1,1,25,4,7
1658365316,653055049,1,1,1,31,0,2
1658365545,221041655,1,1,1,37,11,7
1658365660,1057769632,1,1,1,10,4,12
1658365519,1333959209,1,1,1,3,8,8
1658365478,213690256,1,1,1,42,2,2
1658365731,476183970,1,1,1,39,0,0
1658365245,632007124,1,1,1,30,2,4
1658365741,977206088,1,1,1,2,15,12
1658365738,213868408,1,1,1,22,1,6
1658365249,129061615,1,1,1,25,1,3
1658365505,43165673,1,1,1,5,19,10
1658365663,82381710,1,1,1,14,0,0
1658365741,224598098,1,1,1,21,28,1
1658365422,10968855,1,1,1,12,2,3
1658365541,82508970,1,1,1,0,12,12
1658365333,653055097,1,1,1,22,0,0
1658365554,221038698,1,1,1,24,0,2
1658365701,27246227,1,1,1,6,14,3
1658365724,63297,1,1,1,2,15,3
1658365673,95927849,1,1,1,2,16,6
1658365370,102341385,1,1,1,12,4,5
1658365631,54000605,1,1,1,15,9,16
1658365717,979059925,1,1,1,15,5,9
1658365716,6512,1,1,1,11,0,4
1658365366,27363323,1,1,1,29,0,3
1658365728,85118872,1,1,1,27,1,9
1658365704,102289046,1,1,1,1,17,4
1658365650,124402232,1,1,1,32,0,8
1658365711,985086307,1,1,1,2,14,6
1658365447,27415327,1,1,1,24,1,0
1658365619,100798076,1,1,1,20,1,0
1658365752,15298647,1,1,1,35,1,0
1658365755,1063404053,1,1,1,8,1,11
1613034881,76199110,1,0,0,0,0,0
1658365453,54000598,1,1,1,24,0,0
1658365599,2515829865,1,1,1,15,6,1
1658365402,989753852,1,1,1,2,12,5
1658365714,990000217,1,1,1,0,11,5
1658365481,121025345,1,1,1,9,2,2
1658365717,213692714,1,1,1,17,1,6
1658365709,82577019,1,1,1,23,2,2
1658365377,39256416,1,1,1,19,14,12
1658365760,255207155,1,1,1,8,11,1
1658365566,63769334,1,1,1,6,13,18
1658365725,129136818,1,1,1,10,4,8
1658365531,37936869,1,0,0,35,0,0
1658365663,27415469,1,1,1,11,2,10
1658365351,39599631,1,1,1,22,0,0
1658365374,84979504,1,1,1,22,3,0
1658365391,85120104,1,1,1,8,1,6
1658252503,653059015,1,1,1,13,9,7
1658365758,101748685,1,1,1,12,20,10
1658365244,54000608,1,1,1,51,0,1
1658365623,653080986,1,1,1,7,0,0
1658365633,102743096,1,1,1,12,1,13
1658365751,66491394,1,1,1,7,31,1
1658365739,126175087,1,1,1,3,11,8
1658365527,101746493,1,1,1,18,28,7
