"station_code","mechanical_available","electric_available"
"31104",19,4
"11104",7,1
"9020",1,0
"12109",5,22
"5001",2,0
"14014",6,7
"14111",4,2
"33006",6,2
"42016",4,2
"6021",6,3
"21010",3,11
"17038",7,9
"7003",15,13
"7001",2,6
"11025",6,9
"17025",2,3
"47007",5,11
"17044",2,5
"16138",3,6
"21216",2,4
"22207",3,19
"92002",4,3
"9008",1,0
"13118",9,52
"48003",1,4
"16110",4,0
"9001",0,0
"10115",2,0
"10029",2,1
"5022",2,1
"9106",7,6
"31103",29,4
"6001",0,6
"22409",0,0
"19015",1,1
"26003",1,1
"8036",19,9
"12151",28,24
"31024_relais",0,0
"16026",1,10
"11027",5,9
"17043",0,5
"19026",1,0
"11002",2,12
"11023",6,13
"45003",7,3
"11047",3,9
"8034",11,17
"20042",1,0
"15067",3,7
"6006",5,3
"12128",2,32
"31022",26,6
"18003",0,4
"11113",1,1
"41302",21,9
"42706",5,1
"33017",5,6
"15042",5,8
"19044",5,7
"18011",3,3
"33102",2,0
"8045",9,25
"15104",17,26
"44006",4,10
"15105",1,4
"19120",0,0
"14138",7,8
"41209",10,1
"18028",1,0
"5018",4,2
"8017",2,4
"15106",5,9
"18046",3,1
"22406",7,2
"35002",3,7
"31102",1,1
"15109",3,4
"21209",2,1
"15133",1,5
"31008",4,1
"21015",1,12
"44003",4,6
"15034",1,16
"41404",2,18
"22203",1,1
"42021",9,19
"11030",0,3
"31708",0,0
"35020",0,0
"20115",5,1
"22402",1,2
"21008",2,6
"11039",6,4
"17013",3,0
"16008",8,13
"17031",4,0
"5012",4,6
"18009",1,0
"22003",11,12
"16038",8,7
"16108",1,8
"43005",7,22
"19032",3,1
"19022",2,1
"21701",7,2
"20134",2,0
"8057",4,4
"24001",14,8
"22016",3,5
"8025",12,22
"10014",1,3
"13002",0,1
"42010",4,42
"15046",2,3
"16040",3,12
"22006",7,9
"17028",0,6
"1002",2,9
"19029",2,0
"21104",7,12
"19016",2,0
"9005",1,4
"7102",11,13
"15013",5,24
"19013",2,1
"12009",2,3
"20121",1,6
"20111",1,0
"15201",3,1
"92008",1,3
"11004",6,21
"7005",4,18
"11036",0,1
"19125",4,0
"14036",2,0
"9021",0,1
"23009",3,10
"12027",8,3
"11007",4,20
"42029",5,11
"21313",1,19
"6013",3,1
"28001",9,12
"16111",1,16
"35018",1,1
"12115",2,5
"41606",2,10
"17011",2,4
"33018",2,20
"11009",4,2
"11115",5,3
"16121",3,8
"14117",7,7
"18141",1,0
"23001",17,20
"24002",0,0
"41102",11,14
"17037",0,3
"16124",4,31
"33003",5,1
"20043",2,2
"5021",4,21
"25005",0,2
"13045",4,1
"14034",1,1
"32010",15,5
"15010",2,10
"15033",2,3
"15122",1,6
"12029",4,15
"16034",2,4
"20119",0,1
"21403",2,0
"42207",9,16
"12030",3,9
"20036",1,0
"92003",11,4
"5119",6,16
"35009",2,1
"21109",1,8
"20120",0,0
"23701",5,12
"17007",1,0
"31012",0,7
"12126",1,6
"12024",4,28
"42023",5,4
"35019",7,9
"14104",2,0
"17018",2,8
"15017",1,2
"15029",3,19
"10005",5,9
"18020",1,0
"15028",4,5
"8102",14,5
"8012",1,1
"21013",0,11
"23011",11,4
"11114",3,14
"17017",1,0
"13026",1,21
"14139",1,9
"13102",18,17
"11101",4,22
"15055",2,6
"34002",3,10
"10023",1,0
"12011",2,9
"21308",15,19
"21019",9,13
"6018",1,0
"6103",14,8
"19109",1,1
"17027",2,2
"10165",0,0
"31016",3,6
"51003",9,16
"22101",7,17
"11020",5,16
"8051",0,1
"13043",1,6
"44102",8,11
"16123",5,5
"16032",3,11
"17122",1,0
"20027",0,0
"20021",2,6
"15108",3,1
"26001",3,2
"6016",2,3
"11040",1,1
"41204",2,0
"16004",0,0
"17046",5,2
"47006",0,12
"19009",1,4
"19038",0,0
"21703",2,0
"6030",0,0
"15035",2,5
"35017",1,0
"31703",1,0
"11041",1,22
"15031",1,2
"21014",4,3
"35014",1,1
"12107",3,9
"14112",6,5
"9026",0,3
"11010",4,14
"20116",2,0
"15002",4,4
"21310",5,11
"23007",3,7
"10010",1,1
"5121",5,11
"16027",0,1
"1117",8,14
"1120",6,2
"11043",3,4
"16029",1,15
"9017",0,0
"13103",3,22
"42703",8,11
"14028",0,0
"20201",0,6
"22102",1,0
"12004",4,12
"6017",5,8
"19041",1,0
"21114",0,3
"20137",1,0
"10036",0,0
"15107",4,7
"31704",1,1
"21024",3,4
"19023",2,2
"32603",0,0
"21311",4,41
"8038",7,21
"45001",7,10
"10163",1,0
"31023",4,2
"18042",0,2
"7101",3,3
"18137",0,1
"17116",2,10
"32018",6,9
"17016",3,2
"5019",0,0
"18019",1,1
"13113",3,6
"19031",2,0
"20017",1,0
"23008",1,6
"1016",11,2
"8015",12,23
"21108",3,8
"14116",2,7
"33005",2,4
"1022",14,19
"11107",4,32
"20103",0,1
"2014",7,7
"16041",1,7
"3101",1,0
"23302",12,1
"8049",13,2
"2101",12,21
"21952",5,27
"10164",2,0
"19021",0,1
"11044",3,4
"17104",4,3
"23105",2,1
"20045",2,1
"16031",3,11
"17005",0,0
"8032",16,17
"12120",3,1
"22012",2,13
"18142",1,0
"13110",1,2
"42011",6,16
"15009",2,10
"48009",11,6
"14125",1,0
"4107",2,1
"9013",7,4
"13047",5,37
"23006",2,6
"21951",2,2
"22103",1,10
"22009",11,7
"10039",0,0
"13117",25,2
"12125",4,2
"31101",6,1
"31026",0,0
"17001",1,0
"12129",2,9
"21120",0,0
"35004",4,10
"33104",3,0
"12150",7,10
"8011",0,0
"11031",4,3
"19124",1,0
"10110",0,1
"15131",1,2
"10037",0,0
"5029",0,0
"20002",1,0
"16014",3,4
"9036",4,6
"13515",0,25
"13027",4,2
"17029",8,4
"11103",0,4
"10153",1,0
"8008",6,3
"5034",2,26
"6024",2,10
"19025",1,0
"21029",7,9
"20039",2,1
"15072",2,15
"13048",2,0
"42304",2,17
"31021",4,1
"16115",0,4
"13039",4,6
"15123",4,4
"13121",7,34
"21031",4,10
"5107",0,0
"22604",9,3
"20009",5,1
"17033",0,0
"16101",4,4
"42305",7,8
"11032",2,2
"10012",3,1
"20007",0,1
"31025",0,0
"20122",1,2
"4003",1,3
"8020",2,1
"17015",1,1
"22501",3,12
"15023",2,4
"32001",0,0
"23003",11,8
"14131",6,10
"17023",0,2
"44007",6,12
"6008",1,0
"35001",6,8
"13109",0,11
"4002",2,13
"21204",2,5
"15064",1,12
"15030",3,26
"14010",2,0
"35007",2,0
"47001",2,40
"44101",9,30
"13032",3,11
"43010",2,1
"15004",3,3
"15005",0,12
"19128",1,2
"11017",2,0
"18006",1,0
"6027",4,8
"21401",10,3
"13044",7,5
"1021",6,11
"33015",9,12
"9024",15,8
"35006",6,7
"18041",1,1
"22015",4,3
"12018",2,1
"44016",7,17
"44005",9,5
"17119",2,3
"15011",1,5
"7017",2,7
"51002",2,1
"4021",6,9
"15102",7,12
"33016",4,5
"12026",13,31
"6012",0,1
"27005",4,5
"17123",10,4
"22202",0,0
"9006",0,1
"21314",5,9
"18030",1,1
"5024",1,1
"12005",4,2
"12155",2,19
"2108",12,6
"9011",3,2
"7109",1,3
"13025",2,14
"12028",2,10
"12035",0,10
"44011",9,3
"8116",0,0
"13010",1,23
"3102",2,1
"20015",2,0
"51001",1,19
"15039",0,3
"21315",0,2
"6022",1,3
"9007",2,1
"23102",1,17
"21303",1,25
"33014",1,2
"13052",5,17
"13035",0,3
"10033",0,0
"20105",6,8
"41401",1,7
"14031",0,1
"16019",5,3
"33012",3,9
"10019",8,5
"13018",3,16
"14011",4,6
"11001",7,18
"18039",2,1
"17009",2,5
"15008",1,1
"14026",2,4
"16105",2,4
"10008",2,0
"16012",7,8
"42505",2,23
"12015",5,6
"48004",7,1
"26004",2,8
"1020",9,28
"1006",2,3
"19110",14,5
"3008",9,6
"4006",2,3
"10032",2,1
"16042",3,6
"18202",0,4
"17019",0,3
"16037",4,17
"20034",1,0
"7012",2,14
"20008",1,1
"16102",1,3
"14135",5,2
"21309",4,27
"20001",4,5
"20024",0,0
"4108",1,5
"1007",3,7
"19002",2,3
"19201",3,1
"15132",3,2
"20006",0,5
"14019",0,0
"32013",6,3
"12002",8,4
"7021",3,1
"3011",6,13
"11037",5,0
"22401",3,4
"20029",0,0
"2003",1,1
"5122",0,1
"2002",5,5
"2005",3,7
"19129",0,0
"2021",16,19
"14132",2,2
"4014",4,5
"3012",3,5
"22306",6,6
"14022",3,0
"19012",0,0
"22502",2,14
"15062",2,20
"18136",2,0
"22504",2,5
"48005",12,1
"42211",9,10
