"last_reported","station_id","is_installed","is_returning","is_renting","dock_available","mechanical_available","electric_available"
1658160494,213688169,1,1,1,30,1,4
1658160702,653222953,1,1,1,3,4,21
1658160744,516709288,1,1,1,16,1,3
1658160455,36255,1,1,1,21,0,0
1658160717,37815204,1,1,1,20,5,3
1658160705,100769544,1,1,1,3,36,4
1658160702,85002689,1,1,1,51,4,3
1658160674,123095125,1,1,1,51,1,6
1658160359,120827885,1,1,1,2,6,2
1658160688,251039991,1,1,1,23,0,2
1658160689,37874517,1,1,1,17,1,3
1658160739,66491398,1,1,1,27,13,5
1658160437,210403080,1,1,1,19,1,2
1658160515,210561800,1,1,1,6,8,2
1658160712,209063434,1,1,1,24,4,1
1658160683,94555589,1,1,1,20,2,4
1658160491,244498842,1,1,1,31,8,8
1658154121,43195240,1,1,1,24,0,1
1658160744,210405211,1,1,1,11,5,3
1658160346,501862076,1,1,1,17,1,4
1658160667,54000559,1,1,1,29,7,3
1658160738,207633746,1,1,1,38,6,3
1658160744,85043758,1,1,1,32,1,3
1658160649,210566542,1,1,1,33,19,3
1658160475,437597018,1,1,1,26,1,0
1658160585,210565680,1,1,1,29,1,3
1658160447,210397939,1,1,1,15,1,1
1658160641,82405965,1,1,1,25,13,3
1658160743,213682736,1,1,1,43,3,5
1658160655,80101533,1,1,1,31,2,2
1658160480,54000581,1,1,1,21,12,0
1658160337,13105968,1,1,1,20,0,0
1658160698,653208733,1,1,1,36,0,1
1658160689,27415224,1,1,1,12,17,1
1658160411,907054879,1,1,1,17,1,2
1658160639,129094535,1,1,1,40,0,1
1658160409,54000612,1,1,1,39,1,1
1658160703,128986726,1,1,1,11,17,5
1658160539,599135701,1,1,1,37,1,5
1658160744,102747146,1,1,1,10,12,2
1658160580,2515403527,1,1,1,26,1,3
1658160504,653132534,1,1,1,23,1,1
1658160476,506455295,1,1,1,7,5,4
1658160586,1057149522,1,1,1,2,14,3
1658160730,210567545,1,1,1,10,6,2
1658160739,2515085147,1,1,1,14,5,1
1658160659,653197324,1,1,1,5,4,13
1658160731,210408693,1,1,1,17,5,2
