"last_reported","station_id","is_installed","is_returning","is_renting","dock_available","mechanical_available","electric_available"
1658271402,213688169,1,1,1,31,3,1
1658271805,653222953,1,1,1,4,4,20
1658271904,516709288,1,1,1,10,6,4
1658271547,36255,1,1,1,19,1,1
1658271733,37815204,1,1,1,1,27,0
1658271950,100769544,1,1,1,28,15,1
1658271977,85002689,1,1,1,29,22,6
1658271964,123095125,1,1,1,41,18,1
1658271492,120827885,1,1,1,10,1,0
1658271717,251039991,1,1,1,22,1,1
1658271410,37874517,1,1,1,21,0,0
1658271968,66491398,1,1,1,9,27,9
1658271951,210403080,1,1,1,17,4,1
1658271668,210561800,1,1,1,12,5,0
1658271966,209063434,1,1,1,8,12,9
1658271831,94555589,1,1,1,0,12,14
1658271909,244498842,1,1,1,35,7,6
1658271437,210405211,1,1,1,18,0,1
1658271745,43195240,1,1,1,21,2,1
1658271959,501862076,1,1,1,14,0,7
1658271880,54000559,1,1,1,26,8,5
1658271947,207633746,1,1,1,44,4,1
1658271774,85043758,1,1,1,29,2,5
1658271951,210566542,1,1,1,59,0,1
1658271661,437597018,1,1,1,28,1,0
1658271700,210565680,1,1,1,23,10,2
1658271846,210397939,1,1,1,8,6,3
1658271437,82405965,1,1,1,16,16,9
1658271913,213682736,1,1,1,28,9,15
1658271704,80101533,1,1,1,31,2,1
1658271579,54000581,1,1,1,18,8,8
1658271806,13105968,1,1,1,8,2,11
1658271846,653208733,1,1,1,28,1,9
1658271875,27415224,1,1,1,29,2,2
1658271966,907054879,1,1,1,3,9,8
1658271568,129094535,1,1,1,36,2,1
1658271829,54000612,1,1,1,39,2,0
1658271548,128986726,1,1,1,31,1,0
1658271980,599135701,1,1,1,20,11,13
1658271853,102747146,1,1,1,20,2,1
1658271860,2515403527,1,1,1,26,2,2
1658271930,653132534,1,1,1,18,1,6
1658271465,506455295,1,1,1,15,0,0
1658271472,1057149522,1,1,1,3,14,3
1658271771,210567545,1,1,1,15,1,1
1658271634,2515085147,1,1,1,11,2,6
1658271981,653197324,1,1,1,16,1,7
1658271793,210408693,1,1,1,21,2,1
1658271852,42950839,1,1,1,17,0,1
1658271955,14813797734,1,1,1,16,6,4
1658271741,88230992,1,1,1,27,2,1
1658271915,499303158,1,1,1,0,20,8
1658271970,27415302,1,1,1,16,5,4
1658271817,27414512,1,1,1,39,1,0
1658271964,210580039,1,1,1,11,5,0
1658271895,49474389,1,1,1,23,0,0
1658271937,128940135,1,1,1,18,0,2
1658271956,35149611,1,1,1,2,8,4
1658271965,1057296253,1,1,1,0,55,7
1658271970,210570888,1,1,1,21,0,0
1658271752,129107656,1,1,1,12,2,6
1658271908,1057228658,1,1,1,4,4,14
1658271948,230873471,1,1,1,13,3,5
1658271660,507934805,1,1,1,18,5,2
1658271723,205047993,1,1,1,45,1,0
1658271978,39799329,1,1,1,33,0,1
1658271781,129164969,1,1,1,24,8,13
1658271978,128989986,1,1,1,27,1,0
1658271965,129004826,1,1,1,15,2,0
1658271425,518825709,1,1,1,20,1,0
1658271762,128930462,1,1,1,28,0,1
1658271741,911767210,1,1,1,22,0,0
1658271971,54000565,1,1,1,7,16,2
1658271974,210586093,1,1,1,20,1,1
1658271979,7254,1,1,1,21,2,1
1658271966,369644630,1,1,1,29,1,1
1658271964,214114469,1,1,1,2,20,8
1658271681,128887067,1,1,1,17,2,0
1658271968,55927887,1,1,1,13,22,0
1658271743,210574471,1,1,1,10,1,3
1658271658,72765603,1,1,1,15,3,1
1658271756,210582921,1,1,1,11,2,1
1658271887,43255030,1,1,1,47,1,0
1658271901,129025451,1,1,1,26,0,1
1658271973,128920403,1,1,1,24,0,1
1658271534,323616530,1,1,1,13,0,0
1658271448,208795867,1,1,1,14,1,2
1658271829,1062192012,1,1,1,10,1,21
1658271882,6296,1,1,1,16,0,0
1658271918,521393180,1,1,1,3,13,5
1658271748,576188379,1,1,1,20,2,1
1658271522,128915891,1,1,1,30,0,1
1658271859,82567101,1,1,1,12,2,7
1652812373,102290754,1,0,0,24,0,0
1658271953,457813746,1,1,1,6,3,6
1658271894,128882438,1,1,1,23,15,1
1658271976,50191171,1,1,1,15,4,3
1658271953,129014600,1,1,1,29,1,3
1658271892,3906153622,1,1,1,1,8,7
1658271876,129087587,1,1,1,25,11,1
1658271972,213693511,1,1,1,21,1,1
1658271580,82379648,1,1,1,31,1,1
1658271665,66491397,1,1,1,52,5,2
1658271968,907081682,1,1,1,0,0,0
1658271972,230877798,1,1,1,27,2,5
1658271491,2515995748,1,1,1,22,0,0
1658271980,27363162,1,1,1,5,5,12
1658271542,129021753,1,1,1,16,1,0
1658271975,210740080,1,1,1,40,7,1
1658271601,54000569,1,1,1,33,4,1
1658271891,80216231,1,1,1,36,2,1
1658271435,336511521,1,1,1,10,0,7
1658271921,129043651,1,1,1,8,12,0
1658271878,82562556,1,1,1,16,30,2
1658271905,129048000,1,1,1,20,20,5
1658271737,1062250686,1,1,1,24,4,7
1658271499,261987383,1,1,1,12,7,6
1658271879,813544903,1,1,1,2,27,0
1658271970,126050442,1,1,1,8,11,3
1658271933,27363489,1,1,1,0,14,10
1658271481,39296638,1,1,1,33,0,1
1658271936,205938683,1,1,1,41,4,8
1658271694,210399835,1,1,1,38,0,1
1658271889,1057324291,1,1,1,49,5,2
1658271881,102324803,1,1,1,30,3,6
1658271962,101763163,1,1,1,0,10,2
1658271973,653133605,1,1,1,1,36,6
1658271741,3906094706,1,1,1,4,10,18
1658271676,27414578,1,1,1,16,0,0
1658271951,508042092,1,1,1,0,30,4
1658271974,42603855,1,1,1,14,1,2
1658271894,818302209,1,1,1,30,11,6
1658271888,13718041,1,1,1,14,1,9
1658271895,265464297,1,1,1,49,0,1
1658271863,1057392676,1,1,1,4,18,12
1658271823,102309973,1,1,1,40,2,1
1658271929,532054446,1,1,1,28,26,1
1658271966,129034587,1,1,1,15,0,1
1658271484,314829539,1,1,1,29,5,15
1658271498,586539770,1,1,1,18,0,4
1658271809,3906335682,1,1,1,12,5,7
1658271532,583539396,1,1,1,5,13,7
1658271503,101753100,1,1,1,16,0,0
1658271934,27415466,1,1,1,10,1,10
1658271902,52393,1,1,1,48,0,2
1658271981,81081358,1,1,1,11,16,12
1658271911,66491385,1,1,1,7,14,2
1658271676,209057581,1,1,1,9,2,7
1658271778,66491389,1,1,1,54,0,1
1658271648,210749865,1,1,1,11,3,4
1658271969,535500589,1,1,1,43,19,2
1658271866,597245295,1,1,1,2,16,17
1658271758,213684314,1,1,1,13,10,1
1658271647,235513935,1,1,1,24,2,1
1658271972,27206194,1,1,1,16,1,2
1658271652,102323152,1,1,1,8,5,5
1658271841,129060764,1,1,1,14,11,1
1658271790,828134511,1,1,1,26,0,5
1658271967,586649404,1,1,1,4,8,12
1658271577,596813170,1,1,1,8,0,7
1658271522,596872103,1,1,1,20,1,9
1658271934,271426439,1,1,1,4,13,2
1658271919,27363187,1,1,1,23,11,10
1658271929,76199461,1,1,1,15,6,10
1658271770,230952057,1,1,1,0,21,9
1658271874,37815993,1,1,1,0,30,4
1658271918,88140066,1,1,1,59,3,1
1658271958,213683101,1,1,1,0,12,7
1658271974,213684750,1,1,1,22,10,3
1658271879,129067920,1,1,1,32,3,4
1658271731,2515049357,1,1,1,24,0,0
1658271790,27364743,1,1,1,17,1,2
1658271855,102314792,1,1,1,27,2,3
1658271983,35447568,1,1,1,14,1,8
1658271870,129038848,1,1,1,16,0,0
1658271512,27415736,1,1,1,22,3,4
1658271972,583178525,1,1,1,9,0,11
1658271622,2514995690,1,1,1,28,1,1
1658271560,82387816,1,1,1,30,1,1
1658271937,213685090,1,1,1,1,26,2
1658271782,301841024,1,1,1,5,10,14
1658271949,66491402,1,1,1,8,15,10
1658271772,213679512,1,1,1,12,6,7
1658271978,588452142,1,1,1,12,2,9
1658271495,85147829,1,1,1,21,1,3
1658271770,213681356,1,1,1,11,4,7
1658271899,2515351285,1,1,1,1,19,5
1658271930,213685514,1,1,1,2,20,2
1658271719,102329800,1,1,1,19,6,2
1658271773,54000625,1,1,1,23,3,6
1658271950,572566600,1,1,1,20,2,7
1658271952,213911772,1,1,1,52,3,1
1658271966,129132870,1,1,1,8,12,3
1658271968,620403530,1,1,1,0,13,7
1658271764,66491378,1,1,1,27,20,4
1658271962,631773910,1,1,1,0,17,7
1658271898,1765749389,1,1,1,4,6,2
1658271852,611152693,1,1,1,18,1,9
1658271970,235241110,1,1,1,19,37,4
1658271874,613737748,1,1,1,0,24,7
1658271714,41498023,1,1,1,4,16,3
1658271964,1062671597,1,1,1,15,3,6
1658271532,213945171,1,1,1,13,1,8
1658172380,463297497,1,1,1,20,0,0
1658271970,213875650,1,1,1,5,11,8
1658271963,245187072,1,1,1,5,1,12
1658271975,129144878,1,1,1,7,10,11
1658271646,27415665,1,1,1,32,4,4
1658271960,593238093,1,1,1,23,0,0
1658271825,102331767,1,1,1,22,11,0
1658271968,37791,1,1,1,25,8,0
1658271979,50156117,1,1,1,15,2,6
1658271505,15462236,1,1,1,25,3,4
1658271671,129093478,1,1,1,20,4,2
1658271575,35908,1,1,1,17,2,0
1658271952,210744286,1,1,1,18,19,8
1658271908,101024234,1,1,1,16,36,4
1658271863,213992316,1,1,1,48,0,2
1658271559,213694482,1,1,1,18,1,1
1658271790,129011497,1,1,1,16,5,1
1658271947,101743895,1,1,1,5,44,14
1658271951,213691848,1,1,1,37,4,1
1658271765,210396518,1,1,1,14,1,1
1658271846,97677210,1,1,1,28,17,1
1658271945,39254792,1,1,1,9,27,9
1658271694,213683992,1,1,1,34,15,0
1658271858,54000601,1,1,1,5,8,5
1658271737,27362896,1,1,1,23,1,1
1658271895,213687140,1,1,1,27,3,3
1658271932,235599121,1,1,1,1,11,13
1658271960,213680917,1,1,1,20,2,3
1658271975,1057774603,1,1,1,30,1,1
1658271741,213688462,1,1,1,20,5,13
1658271897,102749572,1,1,1,40,4,4
1658271977,549876068,1,1,1,15,11,18
1658271959,390212609,1,1,1,1,25,4
1658271719,63498079,1,1,1,20,3,3
1658271867,102338493,1,1,1,5,6,18
1658271599,875078767,1,1,1,14,1,5
1658271818,210573120,1,1,1,31,0,1
1658271930,1558958733,1,1,1,22,2,2
1658271763,2515802454,1,1,1,21,3,1
1658271981,648227675,1,1,1,33,3,4
1658271575,42566291,1,1,1,31,1,1
1658271727,1062206433,1,1,1,5,2,13
1658271981,129032910,1,1,1,39,12,2
1658271629,647826568,1,1,1,7,20,2
1658271963,54000577,1,1,1,12,9,6
1658271971,54001024,1,1,1,31,12,5
1658271897,94250567,1,1,1,2,45,5
1658271982,129078200,1,1,1,19,3,6
1658271799,649888071,1,1,1,1,10,7
1658271757,82563707,1,1,1,21,4,7
1658271975,129143598,1,1,1,22,5,1
1658271619,213690847,1,1,1,34,2,1
1658271943,102333275,1,1,1,0,30,4
1658271661,640629438,1,1,1,1,12,8
1658271630,82328045,1,1,1,19,0,0
1658271387,27363362,1,1,1,17,1,0
1658271891,237624030,1,1,1,33,3,0
1658271868,213957917,1,1,1,7,12,6
1658271973,54000626,1,1,1,11,7,4
1658271909,6399,1,1,1,20,8,5
1658271907,210746090,1,1,1,34,11,3
1658257405,27414841,1,1,1,28,0,1
1658271978,82253759,1,1,1,24,2,1
1658271964,82457375,1,1,1,5,24,1
1658271859,54000609,1,1,1,25,7,2
1515739220,27415512,1,0,0,35,0,0
1658271953,49859500,1,1,1,1,14,2
1658271625,214139374,1,1,1,14,8,7
1658271966,213702608,1,1,1,7,1,11
1658271857,559507144,1,1,1,0,11,14
1658271753,213700358,1,1,1,17,0,3
1658271853,653063170,1,1,1,33,3,1
1658271696,3906215030,1,1,1,33,2,3
1658271899,129151834,1,1,1,31,2,8
1658271751,237041013,1,1,1,19,0,0
1658271967,54000553,1,1,1,35,0,0
1658271861,653200142,1,1,1,30,5,1
1658271886,650091839,1,1,1,1,16,7
1658271806,362869414,1,1,1,22,0,3
1658271917,55664548,1,1,1,20,8,2
1658271912,100859941,1,1,1,49,0,0
1658271950,49368561,1,1,1,17,33,3
1658271969,42743053,1,1,1,6,12,16
1658271981,213699913,1,1,1,18,2,5
1658271865,101740379,1,1,1,39,0,3
1658271892,4329844165,1,1,1,24,2,7
1658271937,213694069,1,1,1,23,2,1
1655990886,214134714,1,0,0,26,0,0
1658271585,468843711,1,1,1,21,2,0
1658271976,378626842,1,1,1,34,10,5
1658271949,27414945,1,1,1,7,5,3
1658271979,210090269,1,1,1,32,25,4
1658271826,376664868,1,1,1,13,4,11
1658271975,2515927759,1,1,1,4,10,14
1658271750,205955605,1,1,1,35,1,0
1658271850,933214552,1,1,1,10,12,2
1658271679,66491370,1,1,1,21,6,0
1658271971,353462947,1,1,1,10,13,5
1658271924,1559700274,1,1,1,5,3,11
1658265549,39217683,1,1,1,12,8,2
1658271638,213688824,1,1,1,28,3,2
1658271803,82337423,1,1,1,46,1,0
1658271967,66491404,1,1,1,12,2,5
1658271777,652120758,1,1,1,50,2,5
1658271741,66491393,1,1,1,20,26,1
1658271931,1062223873,1,1,1,9,9,4
1658271718,49085250,1,1,1,0,7,10
1658271708,376526598,1,1,1,45,1,0
1658271922,27071684,1,1,1,21,8,4
1658271396,2515907297,1,1,1,11,3,3
1658271959,66491401,1,1,1,47,7,2
1658271765,341388492,1,1,1,42,1,1
1658271896,985828965,1,1,1,1,34,5
1658271850,338762459,1,1,1,3,13,10
1658271917,323486248,1,1,1,6,8,1
1658271894,66491392,1,1,1,27,15,1
1658271597,478952881,1,1,1,17,5,2
1658271881,501318622,1,1,1,4,15,5
1658271568,38263504,1,1,1,5,12,6
1658271875,470807791,1,1,1,28,1,1
1658271477,82445192,1,1,1,37,0,0
1658271783,2515658032,1,1,1,7,5,7
1658271798,568135465,1,1,1,30,4,4
1657840010,570185777,1,0,0,0,0,0
1658271740,214102967,1,1,1,43,0,0
1658271872,54000597,1,1,1,11,9,1
1658271578,82417874,1,1,1,17,16,18
1658271977,102319838,1,1,1,14,0,1
1658271965,652192395,1,1,1,27,37,1
1658271503,571923059,1,1,1,26,5,15
1658271806,66491405,1,1,1,19,5,1
1658271812,54000635,1,1,1,18,4,9
1658271895,54000544,1,1,1,11,25,1
1658271779,1062179194,1,1,1,21,3,1
1658271684,1063017616,1,1,1,4,7,10
1658271963,378648513,1,1,1,17,15,1
1658271684,27278603,1,1,1,17,2,6
1658271910,13497763,1,1,1,16,3,4
1658271770,653042442,1,1,1,35,2,3
1658271403,49807107,1,1,1,12,1,4
1658271860,82450803,1,1,1,20,34,4
1658271939,210747224,1,1,1,43,6,0
1658271815,210568512,1,1,1,62,0,1
1658271954,213691542,1,1,1,49,0,3
1658271962,357409723,1,1,1,2,23,5
1658271480,2515855808,1,1,1,29,2,3
1658271852,384370499,1,1,1,2,15,8
1658271749,49403716,1,1,1,26,1,0
1658271930,54000571,1,1,1,2,47,4
1658271687,473204291,1,1,1,29,1,1
1658271564,27363103,1,1,1,26,3,2
