"station_code","mechanical_available","electric_available"
"16107",4,0
"31104",20,4
"11104",3,1
"5001",1,0
"8026",2,4
"14111",1,1
"6003",1,1
"13007",5,23
"5110",1,0
"6108",0,0
"41301",12,5
"6021",2,0
"21010",0,13
"17026",4,2
"17038",2,2
"7003",2,5
"5016",0,0
"17025",0,1
"47007",7,11
"8050",6,2
"20143",0,9
"43002",8,8
"22207",1,19
"13030",0,0
"19027",1,0
"31028",1,8
"2017",0,1
"8103",4,9
"8048",6,1
"14013",0,0
"13118",5,50
"16110",4,1
"18134",3,3
"14002",1,1
"8053",6,3
"17032",1,0
"8016",12,10
"10115",2,2
"10029",0,0
"5005",0,1
"7018",8,7
"9002",1,0
"5022",0,0
"8009",2,0
"1001",2,2
"31103",29,4
"6001",0,4
"17008",4,6
"7025",12,16
"31706",5,0
"22409",2,1
"5020",1,1
"26003",1,0
"9028",2,1
"10107",3,6
"11002",3,9
"16039",1,5
"11047",1,7
"12111",2,1
"8034",8,10
"19043",6,8
"14020",3,6
"43401",10,31
"12128",2,32
"31022",30,2
"14003",3,2
"41302",21,8
"42706",4,1
"20112",1,1
"43008",1,8
"8045",8,24
"13001",2,6
"15105",1,1
"19120",0,0
"5004",1,0
"12114",1,1
"46003",14,8
"21312",2,2
"18028",1,7
"42014",3,18
"8017",0,0
"15106",1,11
"35002",1,7
"31102",12,1
"8054",6,3
"15109",0,3
"18022",1,1
"21005",3,5
"14124",2,7
"15110",4,12
"21006",6,7
"44013",12,5
"31008",6,2
"41404",2,20
"48010",3,4
"41202",5,33
"11030",0,2
"1119",6,1
"31708",6,2
"35020",0,0
"25003",6,11
"20115",2,1
"31003",4,1
"22402",1,4
"9116",4,9
"11026",1,5
"13050",7,24
"32604",0,0
"17105",0,9
"11105",0,8
"11024",6,17
"15103",0,11
"22003",7,10
"16038",6,6
"41601",1,4
"17125",1,0
"43005",15,18
"16136",3,6
"19022",3,1
"21701",8,4
"10014",0,3
"5123",1,3
"42010",4,45
"16040",2,13
"22006",2,5
"17028",0,4
"21301",1,27
"19029",1,0
"9032",14,11
"21104",5,14
"19016",3,1
"11042",2,3
"12009",1,4
"42504",9,4
"20121",0,6
"92008",2,2
"43003",0,8
"7005",3,9
"18012",2,6
"19125",4,0
"14036",3,0
"18201",17,8
"19008",1,1
"9021",1,0
"23009",3,4
"32303",11,8
"42029",8,12
"6013",0,0
"28001",3,9
"26007",3,3
"17102",0,0
"16111",0,15
"14021",1,2
"18110",1,3
"32602",0,0
"12115",1,8
"41606",5,7
"17045",2,1
"12013",2,2
"10113",0,13
"23001",11,21
"24002",0,0
"41102",12,14
"19004",2,0
"16124",5,30
"20043",11,2
"5021",2,6
"13045",1,3
"12034",3,4
"7009",12,6
"17042",7,7
"15033",3,6
"8033",10,7
"33001",9,6
"16034",3,7
"21403",2,1
"12030",3,11
"20036",2,0
"92003",10,6
"5119",2,10
"35009",2,7
"13014",1,8
"21109",1,9
"20120",1,0
"21502",2,5
"14001",1,4
"16129",7,7
"14104",0,1
"15017",4,1
"15029",2,17
"31702",2,0
"5002",0,0
"10005",4,4
"5116",6,13
"92004",4,4
"5026",2,33
"15028",1,7
"8102",6,4
"14018",3,30
"21013",1,14
"42503",2,7
"23011",12,2
"7006",1,10
"11114",2,5
"17017",2,1
"13026",4,14
"23002",8,5
"11101",2,20
"10015",2,0
"41207",12,10
"34002",5,11
"7014",3,2
"10023",1,0
"12011",4,1
"6018",0,0
"20109",2,7
"19109",3,3
"32014",7,6
"18032",1,3
"44012",5,1
"10165",0,1
"51003",9,16
"8051",0,0
"44102",9,15
"16123",4,3
"16032",1,8
"22001",2,3
"18025",0,13
"20021",10,6
"15108",1,1
"19040",4,0
"26001",4,8
"16004",0,0
"32017",4,4
"47006",0,12
"10020",1,0
"19038",2,0
"6030",0,0
"20118",2,6
"16021",0,14
"9031",1,8
"15035",4,14
"31703",5,0
"11041",2,17
"35003",8,7
"21014",3,2
"35014",2,0
"11006",1,0
"16015",4,2
"15070",6,7
"14112",8,8
"9026",0,1
"11010",4,12
"20116",0,4
"21310",1,9
"10010",1,1
"16043",0,0
"18043",0,1
"16027",1,2
"1120",5,3
"11043",2,1
"32004",3,1
"16029",2,6
"18017",3,0
"14028",0,0
"20201",1,8
"13046",4,31
"12004",3,6
"4110",1,0
"6032",0,2
"17022",11,3
"7020",2,2
"10114",4,10
"15058",11,9
"21114",2,5
"20137",1,0
"15107",3,3
"31704",2,2
"32603",0,0
"21311",5,44
"12041",0,2
"15059",4,10
"4011",2,3
"45001",8,10
"13041",30,5
"9118",2,1
"4013",0,0
"2001",2,4
"20019",2,0
"12108",10,52
"31013",6,3
"17016",3,0
"5019",1,1
"18019",0,0
"11003",1,8
"11034",2,0
"15020",0,18
"13114",3,6
"15061",0,10
"23008",1,2
"1016",5,2
"7026",2,4
"21108",3,14
"6014",0,1
"14116",2,9
"33005",4,7
"2110",2,7
"1022",11,14
"13019",1,9
"5030",1,3
"9113",2,3
"20103",1,1
"2014",7,5
"23302",11,1
"8049",4,0
"6031",2,1
"2101",4,4
"21952",4,26
"10164",4,0
"8029",8,16
"9015",3,3
"19021",1,0
"23105",2,1
"19030",2,2
"22002",2,5
"35008",2,1
"13022",1,1
"20045",3,1
"16031",3,11
"18014",2,1
"18035",11,11
"13110",4,0
"14127",0,2
"42011",6,14
"12010",3,14
"48009",10,5
"9013",4,4
"31017",3,1
"13047",2,37
"23006",2,8
"44103",2,6
"22403",4,11
"92005",3,6
"22103",3,10
"13117",24,4
"31101",6,1
"17001",0,5
"12129",2,9
"21120",0,0
"19113",4,0
"8011",0,0
"13021",2,3
"13020",8,8
"11031",3,7
"35011",2,7
"14113",6,6
"15060",0,10
"16007",7,10
"15131",2,4
"10037",0,1
"5029",0,0
"16014",5,9
"9036",2,1
"12006",13,34
"15125",14,23
"10152",0,0
"13515",1,24
"10153",1,1
"8008",3,2
"5034",2,32
"6024",0,3
"21115",0,2
"19025",1,0
"16009",1,2
"21029",6,8
"20039",1,2
"15072",1,9
"21708",2,1
"14101",5,11
"13048",1,2
"41210",9,0
"15052",5,23
"44002",5,10
"15123",2,6
"13121",10,34
"21030",3,7
"21031",0,10
"16024",11,8
"21702",1,3
"17039",1,0
"5107",1,0
"17033",0,0
"9101",0,1
"11032",2,1
"10012",3,0
"21028",3,5
"42003",2,7
"32301",4,2
"12043",7,27
"21219",8,8
"22008",6,0
"13128",3,5
"13011",3,0
"32011",16,11
"20122",2,4
"13126",6,5
"4003",2,1
"16030",3,27
"15023",2,2
"4001",6,2
"14131",3,13
"17023",3,0
"6008",0,0
"10105",1,2
"4002",6,15
"21204",5,5
"42209",6,7
"22206",14,13
"13106",1,2
"17003",2,1
"21217",0,2
"15064",3,8
"12007",7,34
"25001",3,19
"44101",10,29
"21306",13,25
"8037",2,4
"27004",13,7
"22303",2,3
"18038",1,17
"92001",5,0
"43010",2,0
"17107",1,1
"16002",1,1
"23010",0,0
"18007",0,3
"19128",1,2
"22408",0,0
"13044",0,6
"9027",0,0
"17108",3,4
"41205",5,2
"16001",9,5
"9024",2,5
"35006",4,4
"22015",2,4
"12018",2,1
"44005",7,8
"15011",2,6
"9004",2,0
"15102",2,11
"12026",11,25
"27005",6,5
"21501",2,6
"21319",5,6
"9102",4,7
"18044",2,1
"22202",0,0
"9006",0,0
"21314",4,9
"92006",2,1
"5024",1,6
"12005",2,1
"12038",3,17
"13516",2,23
"12155",3,25
"7109",1,3
"13025",2,16
"12028",6,14
"1003",2,4
"44011",9,3
"21707",0,0
"4019",1,2
"8116",0,0
"13010",11,22
"15129",10,19
"20015",2,3
"51001",1,19
"8027",3,3
"15039",0,4
"21315",0,2
"6022",0,3
"15006",3,4
"21402",3,0
"9007",0,0
"41403",4,12
"23102",3,16
"11033",4,8
"13052",3,19
"13035",1,7
"20105",8,3
"14031",1,4
"20044",1,1
"16019",4,0
"33012",3,10
"11011",1,5
"14011",4,1
"41203",0,4
"11001",5,8
"18039",2,4
"16005",3,3
"20022",1,6
"12036",12,13
"5007",0,0
"16105",3,1
"16012",5,6
"16036",4,11
"42505",4,25
"48004",10,1
"1020",4,26
"1006",1,3
"6010",1,1
"45002",3,19
"16042",3,7
"15128",2,11
"44014",9,3
"12037",6,7
"17019",1,7
"47003",3,13
"7012",3,7
"20008",1,1
"14103",0,0
"12019",4,10
"14135",9,14
"20001",3,5
"18140",7,14
"4108",0,1
"19002",7,10
"9009",1,0
"9037",2,0
"10034",2,0
"19201",1,2
"19010",2,4
"41405",4,16
"21026",7,2
"32013",4,2
"12002",6,1
"16103",2,0
"7021",2,0
"3001",2,2
"12112",3,16
"31709",12,5
"8028",7,3
"3011",2,5
"11037",4,1
"22401",7,6
"21506",12,0
"20029",0,0
"22503",2,6
"1102",1,2
"13017",3,24
"3005",0,0
"2021",12,13
"3009",2,1
"14132",2,1
"4014",1,5
"26005",2,6
"3012",1,1
"14022",11,3
"13125",14,15
"12020",4,6
"21507",1,0
"22502",2,15
"15062",4,25
"18136",1,0
"22504",1,5
"48005",6,1
"1014",8,4
"14133",0,2
"42211",10,9
"21215",3,5
"3003",4,2
"4009",0,0
"4017",0,0
"26006",9,12
"2012",10,10
"44001",3,23
"12163",7,23
"21509",3,1
"10041",1,0
"4007",0,1
"2004",0,4
"35012",4,0
"21505",1,0
"9039",5,5
"22506",2,9
"13038",3,16
"12157",2,8
"2008",11,5
"32019",7,14
"23101",5,1
"17106",4,13
"4018",1,0
"1116",1,3
"15040",1,2
"14134",3,5
"17021",2,5
"6026",1,1
"42018",13,4
"1023",5,12
"48008",19,6
"28005",9,8
"5003",0,0
"6007",2,1
"16139",1,1
"10201",1,0
"27006",2,6
"22603",2,0
"1015",0,0
"2006",2,4
"16010",1,7
"21119",9,10
"2102",6,7
"2109",0,0
"23042",7,7
"42019",7,26
"32020",5,0
"19046",3,8
"44004",7,16
"20010",2,0
"23104",3,11
"42210",1,28
"20140",4,1
"48012",7,7
"20048",1,8
"42022",4,25
"2022",5,7
"45004",24,12
"23206",5,2
"6015",0,2
"13051",3,6
"5027",3,11
"20142",3,1
"51008",11,1
"21704",1,10
"18135",2,11
"24101",10,0
"8018",4,8
"24004",1,5
"13015",1,3
"8040",5,7
"13024",2,7
"23041",5,15
"15069",1,33
"13116",9,11
"11111",0,3
"12119",5,25
"48006",4,3
"19117",1,1
"9025",2,5
"21022",1,8
"41103",11,9
"20110",1,0
"48002",15,4
"41605",1,4
"13120",4,12
"35013",5,0
"20020",10,9
"12008",2,21
"24005",0,1
"43007",3,3
"22701",0,0
"14004",1,4
"20032",0,0
"15050",1,4
"18021",0,1
"16116",1,12
"7023",12,13
"25004",7,15
"12022",2,13
"15027",1,2
"21023",3,5
"21021",1,11
"42205",2,16
"43004",1,5
"20014",1,1
"31701",1,0
"20005",4,2
"21207",4,0
"10031",2,0
"12122",4,2
"21205",2,2
"16023",1,2
"24007",5,12
"16033",2,7
"11029",2,2
"15014",3,4
"11016",2,0
"15114",7,1
"25002",2,3
"6005",2,2
"16022",2,9
"20011",1,0
"21511",7,5
"13013",3,14
"19123",2,3
"8039",4,2
"12039",8,26
"12017",5,9
"6009",1,4
"42027",8,7
"20033",0,0
"21033",0,13
"21510",2,1
"1201",0,0
"22703",12,12
