"last_reported","station_id","is_installed","is_returning","is_renting","dock_available","mechanical_available","electric_available"
1658264987,213688169,1,1,1,32,2,1
1658265355,653222953,1,1,1,5,4,19
1658265376,516709288,1,1,1,12,4,4
1658265293,36255,1,1,1,20,1,0
1658265339,37815204,1,1,1,9,19,0
1658265322,100769544,1,1,1,14,28,2
1658265381,85002689,1,1,1,34,20,3
1658265392,123095125,1,1,1,28,25,7
1658265035,120827885,1,1,1,10,0,1
1658265340,251039991,1,1,1,22,1,1
1658265168,37874517,1,1,1,19,2,0
1658265313,66491398,1,1,1,13,23,9
1658265268,210403080,1,1,1,13,4,5
1658265211,210561800,1,1,1,14,1,2
1658265123,209063434,1,1,1,15,11,3
1658265314,94555589,1,1,1,14,5,7
1658265145,244498842,1,1,1,37,6,5
1658264919,210405211,1,1,1,18,0,1
1658265386,43195240,1,1,1,18,5,2
1658265035,501862076,1,1,1,20,0,1
1658265089,54000559,1,1,1,35,1,3
1658264823,207633746,1,1,1,49,0,0
1658265275,85043758,1,1,1,34,2,0
1658265375,210566542,1,1,1,58,0,2
1658265190,437597018,1,1,1,20,8,1
1658265328,210565680,1,1,1,26,8,1
1658265376,210397939,1,1,1,13,0,4
1658265275,82405965,1,1,1,27,11,3
1658265371,213682736,1,1,1,36,8,8
1658265217,80101533,1,1,1,30,4,0
1658265167,54000581,1,1,1,26,5,3
1658265161,13105968,1,1,1,21,0,0
1658264918,653208733,1,1,1,32,0,6
1658265388,27415224,1,1,1,29,1,3
1658265234,907054879,1,1,1,7,8,5
1658265389,129094535,1,1,1,34,3,2
1658265288,54000612,1,1,1,39,2,0
1658265200,128986726,1,1,1,31,1,0
1658265287,599135701,1,1,1,13,13,16
1658265383,102747146,1,1,1,22,0,1
1658265363,2515403527,1,1,1,26,2,2
1658265235,653132534,1,1,1,19,2,4
1658265238,506455295,1,1,1,15,0,0
1658265384,1057149522,1,1,1,3,14,3
1658264959,210567545,1,1,1,14,2,1
1658265353,2515085147,1,1,1,10,5,5
1658265387,653197324,1,1,1,16,1,7
1658265325,210408693,1,1,1,19,2,2
1658264876,42950839,1,1,1,16,0,2
1658265380,14813797734,1,1,1,21,1,4
1658265291,88230992,1,1,1,24,1,5
1658265389,499303158,1,1,1,2,20,6
1658265357,27415302,1,1,1,14,6,4
1658265240,27414512,1,1,1,39,1,0
1658265203,210580039,1,1,1,10,3,3
1658265154,49474389,1,1,1,22,1,0
1658265045,128940135,1,1,1,20,0,0
1658265284,35149611,1,1,1,2,7,3
1658265377,1057296253,1,1,1,2,54,5
1658265063,210570888,1,1,1,20,0,0
1658265350,129107656,1,1,1,14,1,5
1658265156,1057228658,1,1,1,7,4,11
1658265254,230873471,1,1,1,13,3,5
1658265345,507934805,1,1,1,18,4,3
1658265072,205047993,1,1,1,46,0,0
1658265105,39799329,1,1,1,30,3,0
1658265360,129164969,1,1,1,29,5,11
1658265345,128989986,1,1,1,26,1,1
1658265380,129004826,1,1,1,13,2,2
1658265078,518825709,1,1,1,20,1,0
1658265293,128930462,1,1,1,27,1,1
1658265219,911767210,1,1,1,21,0,0
1658265367,54000565,1,1,1,12,10,2
1658265279,210586093,1,1,1,21,1,0
1658265224,7254,1,1,1,22,1,1
1658265262,369644630,1,1,1,27,2,2
1658265348,214114469,1,1,1,8,20,2
1658265251,128887067,1,1,1,10,9,0
1658265303,55927887,1,1,1,1,34,0
1658265278,210574471,1,1,1,6,4,4
1658265348,72765603,1,1,1,9,7,3
1658265315,210582921,1,1,1,8,5,1
1658264975,43255030,1,1,1,46,1,1
1658265352,129025451,1,1,1,20,2,5
1658265388,128920403,1,1,1,23,0,2
1658265277,323616530,1,1,1,10,2,1
1658265106,208795867,1,1,1,16,1,0
1658265388,1062192012,1,1,1,7,1,24
1658265289,6296,1,1,1,12,4,0
1658265219,521393180,1,1,1,6,13,2
1658265234,576188379,1,1,1,20,3,0
1658265342,128915891,1,1,1,21,5,6
1658265324,82567101,1,1,1,17,1,3
1652812373,102290754,1,0,0,24,0,0
1658265294,457813746,1,1,1,7,2,6
1658265366,128882438,1,1,1,9,28,2
1658265156,50191171,1,1,1,11,3,8
1658265392,129014600,1,1,1,30,1,2
1658265266,3906153622,1,1,1,0,10,6
1658265168,129087587,1,1,1,25,10,2
1658265283,213693511,1,1,1,22,0,1
1658265367,82379648,1,1,1,31,0,0
1658265373,66491397,1,1,1,51,6,3
1658265072,907081682,1,1,1,0,0,0
1658264830,230877798,1,1,1,31,0,3
1658265103,2515995748,1,1,1,22,0,0
1658264972,27363162,1,1,1,18,4,0
1658265254,129021753,1,1,1,14,3,0
1658265183,210740080,1,1,1,35,12,1
1658265347,54000569,1,1,1,30,5,3
1658265344,80216231,1,1,1,36,2,1
1658265358,336511521,1,1,1,9,1,7
1658265115,129043651,1,1,1,9,8,3
1658265350,82562556,1,1,1,24,20,4
1658265248,129048000,1,1,1,28,12,5
1658265385,1062250686,1,1,1,24,4,7
1658265362,261987383,1,1,1,20,4,1
1658265383,813544903,1,1,1,6,21,2
1658265371,126050442,1,1,1,10,9,2
1658265278,27363489,1,1,1,4,12,8
1658265146,39296638,1,1,1,33,1,0
1658265223,205938683,1,1,1,48,1,4
1658265122,210399835,1,1,1,31,1,7
1658265278,1057324291,1,1,1,50,1,5
1658265394,102324803,1,1,1,34,0,3
1658265303,101763163,1,1,1,0,10,2
1658265343,653133605,1,1,1,1,36,6
1658265318,3906094706,1,1,1,10,7,15
1658265193,27414578,1,1,1,16,0,0
1658265180,508042092,1,1,1,0,30,4
1658264827,42603855,1,1,1,16,0,1
1658265309,818302209,1,1,1,24,15,8
1658265257,13718041,1,1,1,11,1,12
1658265278,265464297,1,1,1,48,0,2
1658265392,1057392676,1,1,1,6,17,11
1658265182,102309973,1,1,1,38,1,4
1658265139,532054446,1,1,1,32,20,3
1658265076,129034587,1,1,1,13,3,0
1658265360,314829539,1,1,1,29,5,15
1658265269,586539770,1,1,1,20,0,2
1658264945,3906335682,1,1,1,15,3,6
1658265360,583539396,1,1,1,3,15,7
1658265291,101753100,1,1,1,15,1,0
1658265190,27415466,1,1,1,5,3,13
1658265343,52393,1,1,1,49,0,1
1658265380,81081358,1,1,1,22,8,9
1658265298,66491385,1,1,1,12,7,4
1658265104,209057581,1,1,1,14,1,3
1658265357,66491389,1,1,1,47,5,4
1658265217,210749865,1,1,1,8,6,4
1658265360,535500589,1,1,1,40,22,2
1658265232,597245295,1,1,1,6,16,13
1658265347,213684314,1,1,1,13,10,0
1658265377,235513935,1,1,1,22,1,4
1658265282,27206194,1,1,1,14,2,3
1658265142,102323152,1,1,1,10,2,6
1658265238,129060764,1,1,1,15,9,2
1658265376,828134511,1,1,1,25,1,5
1658265299,586649404,1,1,1,6,8,10
1658265268,596813170,1,1,1,10,0,5
1658265356,596872103,1,1,1,24,2,4
1658265053,271426439,1,1,1,4,10,5
1658265190,27363187,1,1,1,31,6,7
1658265377,76199461,1,1,1,24,6,1
1658265309,230952057,1,1,1,7,18,5
1658265353,37815993,1,1,1,1,29,4
1658265171,88140066,1,1,1,54,6,2
1658265220,213683101,1,1,1,1,11,7
1658265341,213684750,1,1,1,20,12,3
1658265198,129067920,1,1,1,32,4,3
1658265312,2515049357,1,1,1,24,0,0
1658264971,27364743,1,1,1,17,1,2
1658265155,102314792,1,1,1,20,1,11
1658265148,35447568,1,1,1,19,1,3
1658265039,129038848,1,1,1,13,0,1
1658265130,27415736,1,1,1,24,3,2
1658265386,583178525,1,1,1,11,0,9
1658265377,2514995690,1,1,1,29,1,0
1658265344,82387816,1,1,1,32,0,0
