"station_code","mechanical_available","electric_available"
"16107",0,2
"31104",20,5
"11104",2,6
"9020",0,2
"5001",0,15
"8026",0,1
"6003",1,2
"5110",1,0
"6108",2,3
"33006",10,13
"21010",3,3
"25006",5,1
"17026",10,13
"17038",3,4
"7003",2,5
"15047",10,7
"13101",6,18
"15026",13,12
"47007",5,13
"19033",5,2
"8050",1,1
"20143",5,10
"15068",1,0
"22207",5,17
"13030",3,0
"92002",2,1
"19027",3,0
"31028",2,5
"17048",9,3
"8048",2,4
"14013",4,5
"16110",3,1
"14002",0,0
"9014",1,1
"8016",3,4
"10115",3,2
"10161",5,4
"41303",4,23
"7018",2,2
"5022",0,1
"9038",0,0
"1001",0,1
"31103",26,2
"6001",3,4
"15112",5,2
"31706",5,3
"22409",10,0
"19015",4,1
"19003",1,0
"8036",3,0
"12151",27,26
"31024_relais",0,0
"92007",4,1
"16026",5,5
"10107",5,3
"11027",2,9
"19026",7,0
"11002",0,4
"11023",7,13
"31009",15,1
"11047",1,1
"17030",4,6
"19043",6,3
"14020",4,3
"43401",14,27
"26002",12,20
"12128",3,29
"8010",5,1
"19101",4,1
"14003",2,5
"46002",8,25
"11113",0,5
"10016",0,0
"41302",40,4
"42706",15,4
"15042",0,1
"20112",2,5
"19044",2,1
"33102",12,2
"44006",18,10
"5004",2,6
"12114",3,3
"41209",14,0
"18028",7,5
"42014",6,21
"8017",4,7
"15054",5,8
"15106",6,19
"5124",1,2
"14106",3,2
"18046",3,1
"35002",2,11
"2111",0,5
"8054",1,0
"21209",8,2
"14012",3,2
"35010",6,2
"21005",4,7
"15110",5,15
"21006",12,3
"44013",12,7
"31008",6,2
"15034",4,17
"48010",0,3
"22203",5,1
"41202",5,37
"1119",5,1
"35020",0,0
"20115",0,1
"31003",0,8
"22402",6,2
"11039",0,6
"5106",1,3
"13050",2,26
"32604",4,0
"17105",4,4
"5012",1,1
"18009",7,8
"41601",8,15
"17125",2,1
"16136",2,21
"19022",5,3
"21701",7,9
"20134",2,0
"8057",1,0
"24001",11,1
"22016",9,13
"8025",3,2
"11035",3,9
"42010",9,42
"22006",2,3
"19029",0,2
"21104",0,5
"19013",1,10
"12009",1,10
"42504",12,8
"20121",0,1
"42015",6,3
"20111",11,0
"32016",7,3
"15201",3,2
"5006",0,1
"11036",2,22
"18012",11,11
"18201",4,10
"19008",4,4
"11007",6,46
"32303",11,3
"8035",1,1
"21313",4,20
"26007",5,6
"16111",1,8
"35018",7,2
"41606",1,4
"17011",3,13
"17045",2,1
"33018",4,21
"10113",5,11
"11115",7,13
"21305",5,18
"16121",2,5
"18141",1,1
"23001",9,8
"24002",0,0
"17037",0,9
"19004",0,1
"33003",13,7
"20043",3,3
"33009",17,8
"5021",4,1
"25005",1,2
"32010",2,1
"15010",12,19
"12034",2,10
"33019",4,5
"15122",1,11
"12029",3,46
"33001",1,4
"20119",5,1
"42207",10,19
"42707",4,13
"20036",9,0
"92003",11,10
"5119",0,4
"31705",11,2
"21109",12,13
"12126",9,9
"12024",6,27
"42023",1,19
"35019",3,5
"14104",1,4
"15017",4,13
"31702",4,0
"18005",6,2
"10005",1,0
"20136",3,0
"43006",6,7
"21013",5,15
"21111",9,19
"7006",0,5
"20040",1,1
"21105",7,9
"23002",13,1
"14139",4,5
"15055",4,18
"10015",0,1
"41207",8,7
"34002",6,14
"7014",4,6
"10023",1,2
"12011",3,31
"21308",2,8
"21019",2,15
"6018",2,2
"6107",1,6
"18032",0,2
"44012",6,1
"17027",1,1
"10165",0,7
"31016",3,1
"13016",3,13
"11020",5,12
"13043",5,16
"44102",12,6
"19039",3,1
"16032",5,13
"17122",6,4
"20027",3,1
"15108",5,15
"19040",1,1
"26001",7,5
"17047",4,7
"11040",1,1
"41204",13,1
"16004",0,0
"17046",4,1
"32017",5,3
"47006",5,11
"10020",3,0
"18029",7,10
"20118",3,2
"15035",13,29
"9117",7,3
"35017",4,1
"11041",2,31
"35003",15,4
"15031",4,16
"21014",6,6
"11006",0,14
"19127",4,2
"16015",1,1
"12107",2,13
"9026",0,0
"18033",4,6
"11010",4,15
"15002",3,11
"21310",3,15
"23007",10,12
"20016",0,1
"10010",2,10
"5121",1,9
"16043",1,1
"16027",2,9
"1120",3,1
"32004",7,6
"16029",5,16
"8019",9,2
"9017",0,1
"18008",7,0
"16112",3,7
"14028",0,0
"20201",5,2
"13046",9,24
"22102",2,0
"15003",25,4
"4110",5,13
"7008",4,3
"14030",8,3
"10114",4,13
"12161",2,36
"19041",2,1
"13122",0,2
"20137",12,1
"31704",6,2
"32603",7,0
"2013",1,0
"21311",5,44
"12041",2,9
"15059",1,14
"8056",1,0
"4011",2,6
"4013",3,6
"31023",4,0
"18042",0,1
"7101",1,5
"18137",5,9
"12108",5,51
"31013",3,1
"18001",8,0
"32018",8,15
"17016",0,4
"18019",14,3
"15063",4,10
"11003",2,28
"11034",1,4
"15020",12,20
"41206",2,2
"13114",4,3
"20017",9,2
"11019",4,14
"23008",4,5
"1016",1,2
"16016",7,3
"7026",1,2
"21108",20,28
"6014",1,1
"31018",8,4
"47002",5,12
"33005",4,9
"1022",3,0
"8105",0,5
"5030",0,2
"20103",2,1
"2014",2,0
"6031",0,3
"2101",0,7
"21952",5,34
"14007",2,4
"12154",5,7
"9015",1,1
"19021",7,2
"11044",0,5
"17104",3,6
"23105",4,0
"19030",3,8
"22002",4,3
"35008",1,1
"13022",6,8
"20045",9,0
"16031",4,2
"12153",1,14
"5028",2,23
"8032",1,3
"12033",2,37
"12120",4,0
"11012",5,12
"18142",6,2
"18014",1,2
"18035",7,11
"13110",1,3
"15009",2,20
"48009",16,2
"4107",2,8
"9013",1,1
"23006",12,5
"22403",9,4
"22009",5,2
"14128",3,0
"13117",4,5
"7024",5,11
"12129",1,8
"21120",0,0
"19113",3,0
"35004",3,9
"8011",2,1
"13021",8,16
"11031",4,17
"19124",6,1
"35011",7,9
"19036",4,0
"35015",7,6
"15019",6,17
"15060",7,13
"16007",1,2
"15131",9,15
"10037",0,0
"5029",0,0
"20002",9,2
"15125",3,16
"17029",4,10
"21118",2,2
"10004",2,1
"10153",7,5
"8008",4,4
"5034",3,45
"6024",0,7
"7111",1,5
"15072",1,24
"21708",7,1
"42304",4,15
"11109",3,7
"21316",6,1
"44002",11,13
"13121",5,18
"21030",7,10
"21031",5,3
"21702",9,0
"17039",10,2
"22604",13,3
"20009",3,1
"17033",0,0
"16101",1,0
"42305",11,7
"9101",0,1
"10012",4,4
"21028",2,5
"20007",11,3
"32301",14,1
"12043",3,37
"21219",8,5
"22008",3,1
"31025",12,5
"13128",1,10
"5014",1,4
"13011",10,5
"32011",3,1
"13033",1,4
"20108",3,0
"20122",2,4
"13126",3,7
"18027",8,8
"16030",6,39
"4001",0,1
"14131",1,1
"44007",6,13
"4016",2,7
"13109",3,14
"21204",11,8
"43001",3,7
"17003",8,9
"15064",2,18
"9114",0,2
"25001",2,17
"14010",6,8
"44101",4,29
"31007",11,8
"22303",10,2
"15057",0,7
"18007",4,0
"15005",0,9
"18006",1,4
"21401",6,1
"13044",7,25
"9027",1,0
