"station_code","mechanical_available","electric_available"
"11104",2,1
"9020",4,1
"12109",4,19
"14111",2,1
"5110",3,3
"33006",5,11
"42016",2,0
"21010",2,1
"17038",2,3
"7001",2,5
"7002",2,14
"15047",2,3
"13101",4,16
"14108",2,1
"31024",4,1
"15026",4,8
"17044",2,1
"21216",0,2
"13030",7,6
"92002",2,2
"6029",8,3
"31028",1,3
"16118",1,2
"9008",0,2
"13118",5,50
"7011",0,1
"48003",4,4
"18134",1,3
"14002",3,0
"43009",1,8
"8053",1,1
"17032",3,1
"8016",3,3
"10115",3,1
"5005",1,0
"12031",7,28
"9002",2,2
"19105",3,0
"17008",2,2
"15112",0,1
"22409",3,1
"5020",11,20
"17004",5,6
"19003",1,0
"8036",2,0
"12151",16,27
"31024_relais",0,0
"18107",3,0
"16026",1,5
"9028",0,1
"10107",6,1
"17043",0,4
"19026",0,0
"11023",6,2
"31009",4,0
"11047",4,10
"12111",1,5
"8034",1,0
"19043",0,1
"5032",4,4
"20042",3,0
"12128",1,29
"31022",7,7
"14003",3,2
"46002",8,24
"21212",3,1
"19044",9,0
"18011",3,2
"43008",8,5
"33102",3,2
"8045",3,22
"15104",2,14
"15105",2,11
"19120",4,0
"5004",2,4
"12114",2,5
"41209",12,0
"10024",1,2
"18028",2,1
"42014",2,17
"5018",6,7
"14008",2,0
"5124",1,0
"14106",1,1
"18046",12,3
"22406",1,1
"10042",0,0
"2111",1,12
"15109",0,22
"18022",6,1
"14124",1,0
"20131",2,2
"44013",8,6
"21015",5,17
"44003",7,9
"41404",1,21
"48010",2,4
"41202",1,29
"35020",0,0
"25003",6,10
"31003",7,0
"22402",1,0
"9116",2,2
"21008",6,6
"17013",4,2
"16008",1,0
"17031",3,8
"9010",3,3
"15021",1,3
"5012",1,3
"11105",11,13
"15103",0,8
"16108",0,3
"19032",27,6
"16136",3,16
"19022",10,10
"24001",15,3
"22016",1,7
"32302",3,0
"13002",1,4
"11035",4,6
"16040",1,4
"21301",3,17
"42302",6,10
"19029",4,2
"9032",1,5
"21104",2,3
"9005",0,0
"7102",0,4
"19013",0,1
"12009",1,14
"42015",5,2
"20111",1,0
"31010",0,1
"5006",1,3
"92008",1,1
"11004",7,23
"14036",1,2
"18201",3,7
"12027",4,8
"32303",6,2
"8035",0,0
"28001",4,10
"26007",3,4
"17102",4,6
"14021",1,0
"35018",0,1
"18110",1,2
"32602",0,0
"41606",1,2
"17011",4,12
"17045",1,2
"12013",5,2
"11009",2,0
"21305",3,9
"24002",0,0
"17037",1,2
"20043",0,1
"33009",6,9
"25005",3,1
"22505",4,2
"32010",2,0
"15010",6,8
"12034",10,17
"7009",4,6
"17042",2,1
"12029",9,42
"16034",3,17
"20119",1,1
"19019",5,3
"21403",4,1
"42207",4,15
"20036",0,0
"35009",2,3
"31705",6,3
"8055",1,0
"13014",5,7
"21109",8,8
"17007",2,0
"14001",11,14
"31012",1,1
"12024",2,27
"16129",14,7
"17018",0,0
"15017",1,2
"15029",1,5
"31702",3,0
"10005",5,4
"5116",13,21
"92004",2,5
"43006",2,0
"15028",6,16
"8102",2,0
"8012",6,1
"21013",3,16
"23011",2,4
"7006",0,12
"2010",3,6
"11114",3,23
"17017",2,2
"8101",0,0
"21105",1,10
"13026",1,12
"23002",3,2
"14139",1,0
"15055",8,14
"41207",11,8
"34002",4,12
"7014",4,4
"10023",2,2
"6018",2,2
"6103",4,5
"15038",7,9
"21032",1,3
"19109",5,3
"31019",2,1
"44012",1,1
"17027",3,3
"31016",1,0
"51003",11,14
"22101",6,17
"11020",3,9
"44102",2,1
"16123",1,2
"19039",1,2
"16032",7,12
"21003",10,12
"20027",0,0
"9023",1,3
"15108",3,12
"19040",0,0
"26001",5,8
"17047",3,2
"6016",13,7
"11040",6,6
"16004",0,0
"32017",4,2
"17121",2,10
"47006",4,11
"10020",2,1
"18113",5,3
"18109",4,1
"19038",3,1
"18029",4,8
"21703",5,0
"9031",2,3
"20023",0,0
"9117",7,3
"18049",3,3
"11041",6,26
"21014",4,7
"35014",6,2
"47005",5,18
"19127",0,1
"16015",0,5
"15070",0,14
"14112",3,0
"9026",2,2
"21001",2,8
"11010",1,9
"15002",6,11
"21310",1,17
"20016",5,0
"32015",8,7
"10010",2,5
"16043",1,1
"18043",11,2
"16029",0,17
"13103",1,2
"16112",3,4
"8001",1,21
"42703",6,7
"14028",0,0
"13046",7,26
"22102",3,2
"15003",44,9
"6032",2,6
"7008",1,0
"14030",3,4
"15058",4,4
"12161",5,34
"13122",0,3
"10036",0,2
"15107",4,12
"31704",0,1
"21024",1,3
"19023",4,4
"12041",0,7
"8038",0,0
"8056",4,3
"7016",1,6
"4011",9,25
"14006",2,1
"13041",14,6
"9118",5,3
"4013",2,16
"20019",1,0
"7101",0,3
"18137",2,5
"17116",5,12
"31013",4,2
"18001",2,0
"18019",3,0
"15063",6,10
"11003",6,23
"15020",3,15
"41206",1,2
"13114",6,9
"15061",2,9
"1016",5,7
"8015",2,3
"16016",1,4
"21108",5,32
"6014",4,12
"14116",8,2
"31018",1,4
"47002",8,7
"1022",4,3
"8105",7,1
"11046",4,8
"9113",2,6
"2014",2,0
"16041",5,19
"4109",5,4
"3101",2,5
"2101",5,20
"21952",6,32
"14007",4,1
"8029",4,5
"17104",1,1
"19030",3,5
"21004",9,13
"35008",3,1
"13022",5,7
"20045",5,1
"11110",6,3
"5028",2,14
"8032",1,1
"14016",3,1
"12033",20,46
"22012",2,18
"11012",5,3
"21017",2,4
"14127",22,9
"42011",5,7
"15009",2,9
"23005",3,2
"12010",5,4
"20117",0,0
"48009",10,1
"4107",6,8
"13047",1,39
"23006",6,6
"18114",6,2
"44103",1,9
"22403",3,0
"92005",2,10
"22103",3,9
"22009",3,3
"14128",2,0
"7024",3,9
"12125",2,5
"31101",7,1
"17001",5,12
"21120",0,0
"19113",1,0
"33104",5,3
"12150",4,17
"8011",2,0
"13020",8,11
"11031",11,5
"19124",1,1
"19036",1,0
"35015",5,6
"32021",5,1
"15019",6,9
"15060",0,1
"16007",0,3
"10037",5,2
"5029",0,0
"20002",2,0
"15125",2,35
"13027",0,7
"17029",3,4
"11103",4,2
"21203",1,3
"5034",3,36
"6024",0,9
"22013",2,5
"21115",3,4
"19025",2,0
"7111",1,9
"20039",6,4
"15072",4,26
"14101",9,19
"41210",4,0
"42304",4,15
"11109",9,11
"44002",4,8
"16115",0,2
"21030",4,12
"15043",4,1
"5107",1,4
"20009",5,0
"17033",0,0
"21213",1,0
"16101",1,0
"9101",0,1
"11032",18,22
"10012",2,6
"16003",3,4
"10018",8,7
"13128",6,17
"13033",1,2
"20122",3,1
"16020",8,2
"18027",4,1
"11038",5,9
"16030",5,43
"8020",0,1
"17015",1,5
"22501",3,14
"4001",3,4
"8549",1,3
"32001",0,0
"11021",2,2
"14131",3,0
"4016",8,43
"13109",6,12
"21204",0,2
"42209",5,5
"43001",5,5
"17003",5,10
"15064",5,15
"9114",0,1
"47001",3,38
"44101",2,28
"22303",9,0
"18038",7,6
"92001",2,1
"23004",1,0
"43010",4,4
"17107",7,8
"16002",1,0
"18007",5,2
"15005",7,4
"18006",9,0
"6027",1,4
"13044",6,17
"41205",4,0
"15022",5,11
"1021",4,14
"33015",14,14
"15311",3,1
"18041",6,5
"17111",4,3
"44016",6,17
"44005",9,9
"15011",1,7
"7017",2,11
"51002",2,1
"15071",1,5
"4021",5,10
"33016",3,2
"12026",3,38
"13009",2,4
"21501",0,6
"21319",3,0
"9102",3,1
"22202",0,0
"18030",7,3
"92006",2,2
"31005",6,0
"12005",3,12
"12038",10,12
"13516",2,14
"12155",5,12
"7109",4,2
"13025",10,20
"9034",1,6
"5115",2,25
"41211",2,2
"44011",12,3
"4010",4,14
"21707",6,0
"8116",0,0
"13010",7,5
"15129",1,6
"3102",1,12
"51001",2,20
"8027",1,0
"6022",0,19
"15006",5,7
"41403",2,11
"21303",3,27
"33014",3,1
"11033",4,7
"13052",3,24
"17024",7,3
"15127",2,24
"13035",5,9
"10033",1,1
"14032",3,1
"33103",4,2
"6002",0,1
"33012",4,13
"10019",1,3
"13018",9,7
"18039",2,1
"15008",2,11
"12036",6,6
"5007",2,0
"14026",3,8
"16105",0,1
"16012",1,4
"42505",2,17
"26004",7,10
"18139",5,0
"1020",2,16
"22201",9,1
"3008",3,2
"4006",16,8
"10032",5,5
"16042",3,12
"15128",3,6
"12037",7,7
"17019",1,1
"16037",2,23
"7012",9,3
"20008",6,1
"14103",2,1
"12019",4,4
"16102",2,1
"21309",6,31
"4108",4,6
"13005",4,20
"19002",5,1
"19201",1,3
"19010",6,2
"15132",2,2
"41405",8,15
"20006",1,1
"2015",2,3
"12002",2,9
"16103",4,1
"21953",1,0
"7021",1,2
"10011",0,12
"8028",0,3
"3011",3,4
"11037",17,11
"21506",13,0
"4103",8,15
"1102",6,27
"5122",1,2
"2002",5,23
"15111",2,9
"2005",1,11
"19129",1,0
"2021",1,3
"3009",4,4
"14132",1,5
"4014",3,3
"3012",1,1
"14022",4,6
"12020",2,3
"31001",1,1
"3006",5,16
"22504",1,1
"9111",1,0
"48005",9,1
"1014",6,8
"14133",2,5
"42211",2,5
"21215",4,2
"41208",6,1
"42704",1,2
"3003",6,10
"4012",3,14
"4009",6,8
"4017",0,0
"26006",5,20
"42026",5,3
"2012",2,0
"16044",3,28
"44001",7,20
"4015",9,14
"12163",7,21
"21509",2,0
"19111",1,1
"3004",7,5
"13054",3,18
"1012",4,15
"2004",2,10
"21505",1,2
"1025",4,14
"33020",3,7
"12157",2,0
"32019",9,14
"1026",1,2
"23101",1,0
"17106",3,8
"1116",3,9
"27001",11,5
"15040",3,5
"14134",8,2
"17021",1,2
"42018",10,0
"48008",6,0
"28005",6,8
"5003",1,4
"35005",6,4
"12166",5,1
"12113",1,18
"1015",0,0
"2006",4,3
"2102",3,5
"2109",0,0
"32020",1,2
"2020",1,4
"19046",6,1
"1024",9,10
"1008",0,6
"44004",5,20
"19118",1,1
"12016",3,18
"23301",3,16
"44008",8,18
"34013",5,17
"42210",5,22
"20140",3,1
"2022",1,3
"23206",1,0
"6015",7,10
"5027",4,12
"51008",9,1
"24101",10,1
"32012",1,3
"19114",1,1
"12123",7,35
"21002",12,3
"8018",2,7
"13015",3,21
"23041",3,18
"13116",12,14
"12119",8,27
"18016",5,1
"19117",5,4
"20003",2,2
"10003",0,2
"9025",1,2
"21022",0,0
"18010",3,1
"15041",1,0
"11022",7,2
"13028",0,32
"13036",7,3
"14027",0,9
"42303",3,15
"11014",6,3
"20012",0,2
"35013",3,0
"20020",3,0
"12008",6,42
"12102",7,16
"22701",0,0
"14004",1,0
"20032",7,3
"15050",1,13
"18021",2,2
"7023",2,32
"12022",1,6
"15027",2,0
"21023",1,13
"42205",5,19
"8046",3,10
"20014",9,3
"17110",5,9
"7010",1,9
"5033",17,10
"17006",2,6
"6028",6,28
"12122",2,6
"15120",1,23
"21205",2,1
"24007",5,10
"13055",4,26
"19014",6,1
"15114",2,2
"22014",2,12
"6004",1,3
"21027",0,9
"15044",2,1
"12040",6,18
"6005",7,12
"16022",3,7
"14025",0,2
"11018",13,9
"21511",5,1
"19007",1,2
"21016",5,10
"5105",2,6
"6020",3,31
"21107",0,8
"8039",2,0
"5031",0,3
"12017",0,8
"42027",3,5
"17036",3,4
"8044",2,0
"21510",0,0
"24010",6,11
"1201",0,0
"21112",2,8
"22703",6,7
"17050",0,1
"44009",6,37
"19018",7,3
"8031",0,3
"41101",6,15
"16140",0,8
"44010",11,16
"7007",2,1
"8003",1,0
"19045",0,0
"22302",1,19
"34009",4,2
"35021",10,2
"10025",4,0
"22305",10,6
"22507",2,12
"12165",0,6
"21954",4,1
"12001",15,34
"23203",1,1
"23201",5,0
"10038",5,3
"22602",3,7
"11201",1,2
"12105",18,36
"9035",1,2
"15056",11,14
"26008",1,6
"26009",4,8
"34005",6,6
"34012",0,0
"21302",7,23
"21514",0,0
"31303",14,5
"9104",3,1
"13123",2,28
"17010",1,4
"18023",5,2
"18026",6,3
"8002",7,7
"8004",6,28
"16107",0,1
"31104",18,5
"5001",6,17
"14014",5,14
"10013",23,9
"8026",0,0
"6003",3,6
"13007",4,20
"6108",0,1
"41301",12,9
"6021",3,0
"25006",2,1
"17026",1,1
"17041",1,1
"7003",1,3
"5016",5,3
"11025",1,24
"17025",0,0
"47007",6,11
"19033",1,1
"8050",1,5
"20143",4,8
"43002",1,3
"16138",1,7
"15068",3,0
"22207",4,16
"7004",2,1
"19027",4,0
"17048",4,1
"44017",5,21
"2017",0,1
"8103",0,0
"8048",0,2
"14013",2,5
"18111",1,1
"16110",1,1
"9014",2,2
"9001",1,0
"10162",1,0
"10029",2,0
"10161",7,3
"41303",8,21
"7018",1,0
"5022",6,2
"9106",3,3
"17040",0,0
"9038",7,0
"8009",4,18
"1001",2,12
"31103",30,2
"6001",2,13
"7025",0,10
"31706",6,2
"17012",0,0
"19015",6,5
"9022",2,0
"26003",4,4
"92007",1,0
"11027",4,6
"11002",5,15
"16039",2,13
"45003",7,3
"17030",4,1
"14020",2,7
"15067",1,7
"43401",15,27
"26002",11,21
"6006",1,3
"8010",3,3
"19101",4,1
"18003",5,2
"11113",5,6
"10016",1,0
"41302",25,4
"42706",3,4
"33017",2,2
"15042",0,1
"20112",4,1
"13001",2,2
"44006",14,10
"19103",7,4
"14138",0,0
"46003",14,8
"21312",2,0
"18031",1,3
"8017",3,2
"15054",2,4
"15106",7,9
"35002",4,10
"31102",2,0
"8054",0,1
"21209",4,1
"14012",0,5
"35010",5,1
"21005",3,6
"15133",6,19
"15110",3,15
"21006",3,0
"31008",2,2
"15034",9,17
"22203",4,2
"42021",2,23
"11030",6,3
"1119",7,16
"31708",2,0
"20115",0,1
"11039",4,9
"5106",4,2
"11026",5,16
"13050",2,25
"32604",2,0
"19024",1,1
"17105",2,2
"11024",12,9
"18009",5,2
"22003",1,0
"16038",5,9
"41601",4,2
"14110",3,0
"17125",3,0
"43005",15,22
"21701",10,7
"20134",1,0
"8057",1,3
"14136",2,0
"8025",2,1
"10014",2,3
"5123",2,15
"42010",10,42
"15046",4,0
"46001",6,6
"22006",1,9
"17028",2,8
"1002",8,14
"32003",3,0
"19016",4,2
"11042",7,13
"15013",4,15
"21110",0,0
"42504",4,4
"20121",1,1
"32016",2,2
"15201",4,1
"8013",0,1
"41402",1,12
"43003",2,5
"7005",2,7
"11036",3,8
"18012",1,0
"19125",8,4
"19008",2,1
"42301",0,0
"9021",0,5
"23009",9,0
"11007",7,31
"42029",7,5
"21313",0,17
"6013",6,11
"16111",4,12
"7015",1,3
"19005",1,1
"15025",5,7
"12115",1,4
"43402",6,31
"33018",1,26
"10113",2,1
"11115",9,11
"16121",1,9
"14117",19,11
"18141",15,3
"23001",1,1
"41102",4,15
"11102",5,2
"19004",3,5
"16124",1,28
"33003",5,5
"5021",5,8
"13045",4,6
"19115",3,2
"14034",7,1
"16018",1,3
"15033",0,6
"33019",3,3
"15122",10,6
"8033",0,6
"33001",0,4
"20132",2,0
"5114",0,0
"12030",2,22
"42707",8,10
"92003",9,6
"5119",4,3
"27002",2,17
"20120",0,0
"23701",6,10
"21502",0,2
"12126",8,8
"42023",1,17
"35019",2,3
"14104",0,7
"20113",3,0
"41604",1,1
"5002",4,4
"18005",2,0
"13104",0,0
"18020",9,2
"20136",0,0
"5026",0,36
"14018",1,2
"42503",0,2
"21111",3,14
"20040",3,0
"13102",2,7
"11101",15,31
"14130",2,2
"10015",5,5
"16006",0,2
"12011",6,28
"21308",1,9
"21019",1,10
"12032",4,13
"19037",0,0
"20109",0,0
"6107",2,10
"32014",9,2
"18032",8,6
"17124",0,1
"10165",8,15
"13016",5,17
"8051",2,0
"13043",3,9
"14122",1,3
"9115",1,2
"22001",2,1
"18025",12,14
"17122",2,3
"20021",2,1
"41204",4,2
"17046",3,5
"19009",7,3
"6030",0,0
"20118",0,1
"16021",2,4
"15035",7,20
"35017",5,1
"31703",1,0
"35003",4,2
"15031",3,6
"11006",6,19
"12107",5,10
"47004",6,10
"18033",4,3
"16122",5,4
"20116",2,2
"23007",1,6
"5121",6,23
"16027",1,5
"1117",2,21
"1120",17,7
"11043",1,13
"32004",2,2
"18017",5,1
"8019",3,0
"9017",2,0
"18008",2,0
"20201",3,1
"12004",2,28
"4110",1,14
"17022",1,1
"7020",2,10
"6017",9,9
"10114",3,2
"19041",4,0
"21114",0,2
"20137",1,0
"32603",6,0
"7013",1,0
"2013",2,0
"21311",2,51
"15059",2,13
"18138",2,2
"45001",8,10
"10163",1,1
"31023",1,2
"2001",7,21
"18042",7,5
"12108",5,59
"32018",8,11
"17016",2,5
"5019",4,4
"11034",9,9
"9012",3,9
"13113",3,4
"19031",3,1
"20017",2,0
"11019",3,8
"23008",2,3
"7026",3,15
"33005",1,8
"2110",2,0
"13019",1,11
"5030",1,1
"11107",8,26
"20103",0,0
"23302",8,3
"11048",8,30
"8049",0,0
"6031",3,8
"12154",4,8
"10164",4,0
"9015",1,5
"19021",0,0
"11044",6,9
"23105",4,0
"22002",1,2
"16031",2,4
"12127",3,11
"12153",1,15
"17005",6,1
"12120",3,1
"18142",2,0
"18014",2,0
"18035",5,10
"13110",5,5
"14125",0,0
"21009",4,26
"9013",1,2
"31017",5,1
"21951",1,0
"20047",3,3
"10039",5,3
"13117",7,3
"31026",13,2
"20004",1,2
"12129",1,8
"9016",6,7
"35004",3,8
"13021",7,12
"35011",5,2
"14113",2,0
"31707",0,0
"10110",2,0
"15131",9,13
"16014",2,0
"9036",0,1
"12006",14,32
"10152",4,19
"13515",1,23
"21118",0,1
"10004",5,11
"10153",7,5
"8008",3,8
