"station_code","mechanical_available","electric_available"
"16107",1,3
"14014",1,5
"10013",8,25
"14111",0,1
"6003",0,1
"42016",4,7
"41301",15,4
"21010",2,6
"25006",8,1
"17026",4,2
"17041",3,14
"5016",1,2
"17025",2,0
"20143",12,16
"43002",3,2
"21216",0,0
"15068",0,0
"22207",1,18
"7004",2,0
"17048",1,0
"44017",5,10
"16118",4,5
"2017",0,5
"8103",0,0
"18111",8,2
"43009",6,23
"8053",0,0
"10115",6,6
"10029",1,0
"5005",0,1
"41303",9,21
"9002",3,3
"9106",1,2
"9038",2,3
"1001",1,6
"19105",2,0
"31103",22,3
"17008",8,8
"15112",2,2
"5020",3,24
"19003",10,6
"8036",2,0
"12151",6,16
"31024_relais",0,0
"18107",3,0
"92007",0,0
"16026",2,3
"9028",2,0
"11027",3,13
"17043",0,4
"19026",3,1
"11002",4,17
"11023",7,22
"45003",6,3
"31009",10,0
"11047",4,11
"17030",2,6
"12111",6,10
"19043",2,3
"20042",14,2
"26002",15,15
"12128",2,32
"8010",1,0
"19101",4,1
"11113",1,5
"15042",0,0
"19044",3,0
"18011",7,12
"33102",6,0
"8045",8,15
"13001",2,2
"5004",4,1
"12114",3,5
"21312",4,1
"18028",19,7
"14008",4,2
"5124",0,1
"14106",3,0
"22406",3,0
"10042",1,1
"35002",2,6
"31102",15,0
"8054",0,0
"21209",5,4
"14124",1,0
"15133",2,20
"20131",2,1
"31008",5,2
"21015",2,6
"44003",5,5
"48010",2,4
"22203",3,2
"41202",3,27
"11030",3,12
"31708",6,3
"35020",0,0
"25003",5,11
"20115",2,2
"31003",5,6
"9116",0,0
"21008",3,12
"11039",1,4
"5106",2,1
"11026",10,20
"15021",6,22
"17105",2,9
"5012",1,1
"11105",15,22
"18009",0,3
"22003",6,1
"16038",7,9
"14110",2,1
"17125",0,2
"16108",3,13
"43005",5,4
"16136",5,9
"8057",2,0
"24001",4,4
"22016",1,2
"5123",5,17
"13002",9,10
"46001",10,8
"16040",3,12
"22006",3,9
"17028",0,4
"21301",3,29
"1002",2,9
"19029",4,2
"21104",2,2
"15013",4,12
"19013",12,5
"12009",1,16
"42504",10,7
"20121",5,1
"42015",6,9
"32016",3,2
"8013",0,0
"92008",3,1
"41402",4,19
"43003",1,1
"11004",3,11
"14036",3,3
"9021",0,1
"23009",2,5
"12027",1,11
"42029",3,7
"8035",0,0
"6013",1,16
"28001",11,6
"15025",2,21
"35018",6,3
"43402",8,30
"33018",5,17
"11009",5,6
"18141",7,2
"24002",0,0
"41102",2,8
"11102",3,8
"19004",4,4
"16124",2,31
"20043",4,0
"33009",6,17
"5021",2,18
"22505",2,1
"13045",5,1
"14034",1,2
"16018",0,1
"15033",3,14
"15122",6,16
"8033",0,0
"33001",0,1
"16034",6,8
"5114",4,1
"19019",3,2
"21403",7,4
"42707",8,7
"92003",9,6
"5119",5,5
"35009",3,6
"23701",7,11
"17007",7,6
"12126",9,4
"42023",5,20
"16129",6,7
"14104",3,3
"20113",9,1
"41604",3,0
"17018",1,0
"5002",1,1
"18005",2,0
"5116",3,24
"20136",4,1
"5026",7,34
"43006",3,0
"8012",4,0
"14018",7,7
"21013",3,9
"42503",4,8
"21111",2,6
"20040",3,6
"8101",0,0
"13026",8,17
"23002",2,0
"11101",14,18
"14130",0,1
"16006",0,3
"7014",2,4
"21308",1,1
"6107",0,4
"31019",5,2
"32014",8,10
"13016",1,1
"11020",5,12
"8051",0,0
"13043",4,21
"14122",2,1
"44102",7,6
"19039",4,1
"16032",3,6
"22001",3,6
"18025",3,15
"20027",1,0
"9023",3,1
"20021",8,2
"15108",6,10
"19040",2,0
"17047",2,0
"11040",2,12
"41204",9,1
"16004",0,0
"32017",3,6
"17121",2,9
"47006",0,14
"21703",6,2
"20118",2,6
"9031",0,1
"20023",1,0
"9117",8,4
"18049",2,0
"35017",0,3
"31703",3,0
"11041",3,29
"21014",3,4
"47005",1,12
"11006",5,24
"16015",1,0
"9026",1,1
"21001",2,5
"18033",6,7
"20116",3,3
"21310",1,8
"20016",5,2
"10010",1,4
"16027",3,7
"1117",0,1
"1120",3,2
"16029",0,12
"9017",9,5
"18008",4,3
"13103",7,2
"14028",0,0
"20201",3,3
"13046",7,32
"22102",2,0
"12004",4,23
"15003",4,3
"14030",4,0
"15058",3,1
"15107",2,16
"31704",4,2
"21024",4,9
"7013",3,12
"2013",1,0
"21311",3,46
"12041",2,8
"15059",2,16
"8038",0,0
"7016",5,34
"4011",5,13
"45001",7,10
"14006",1,2
"13041",19,6
"9118",2,6
"4013",5,11
"10163",0,0
"2001",3,16
"18137",4,5
"17116",12,10
"12108",9,36
"31013",2,0
"32018",8,5
"15063",2,8
"11003",4,29
"11034",13,11
"19031",1,3
"13114",3,2
"15061",0,12
"20017",0,3
"11019",0,3
"23008",4,10
"16016",2,6
"7026",1,8
"21108",5,12
"31018",8,14
"2110",0,6
"1022",5,0
"8105",0,1
"5030",1,0
"11107",9,23
"20103",2,0
"4109",3,7
"3101",3,11
"23302",9,1
"8049",1,0
"6031",4,0
"14007",2,3
"10164",4,0
"8029",1,2
"9015",0,7
"19021",19,2
"11044",3,8
"17104",1,2
"19030",3,7
"22002",1,0
"20045",6,2
"11110",8,7
"16031",2,2
"17005",8,11
"8032",0,0
"14016",3,7
"12033",1,36
"18014",3,1
"21017",1,1
"18035",12,7
"13110",7,0
"14127",2,5
"15009",6,16
