"station_code","mechanical_available","electric_available"
"16107",1,2
"11104",6,0
"9020",1,4
"12109",1,16
"14014",3,4
"10013",12,17
"14111",0,1
"6003",1,1
"41301",11,2
"25006",7,1
"17038",0,1
"7003",1,0
"7001",1,1
"7002",4,3
"14108",0,1
"31024",5,1
"15026",1,5
"17044",0,0
"19033",0,3
"8050",0,2
"43002",0,3
"7004",3,1
"92002",2,1
"31028",0,0
"17048",1,1
"16118",3,6
"8103",0,1
"8048",1,1
"14013",3,3
"13118",3,55
"7011",1,0
"48003",2,8
"16110",0,0
"14002",3,1
"9014",1,4
"43009",5,16
"8053",0,0
"9001",1,3
"17032",2,1
"8016",1,3
"10162",8,5
"5005",0,2
"41303",9,20
"7018",1,5
"12031",3,33
"9002",2,1
"5022",3,4
"17040",1,7
"1001",2,7
"19105",0,0
"31103",24,3
"6001",3,6
"7025",6,12
"31706",0,1
"5020",9,21
"9022",3,0
"19003",4,8
"8036",3,0
"12151",13,40
"31024_relais",0,0
"18107",1,1
"92007",1,0
"9028",2,2
"10107",2,1
"17043",1,6
"11002",2,17
"45003",6,3
"12111",3,8
"5032",6,1
"14020",1,2
"15067",2,6
"43401",9,30
"8010",1,0
"31022",10,6
"19101",4,4
"14003",2,1
"18003",10,0
"41302",19,9
"42706",1,1
"20112",3,1
"43008",3,11
"44006",15,3
"15105",3,13
"19120",3,0
"5004",1,0
"12114",3,8
"46003",13,8
"41209",10,0
"21312",1,1
"18031",3,5
"18028",2,0
"5018",2,7
"5124",1,0
"14106",0,1
"18046",8,2
"22406",0,1
"10042",1,0
"31102",5,0
"2111",1,2
"8054",0,0
"21209",2,5
"14012",1,6
"21005",0,3
"20131",1,1
"44013",13,5
"31008",4,3
"21015",0,6
"15034",2,18
"48010",2,5
"41202",3,28
"11030",5,7
"1119",11,11
"35020",0,0
"25003",5,11
"20115",2,3
"31003",4,1
"22402",1,1
"11039",0,6
"17013",5,9
"17031",0,0
"19024",9,1
"15021",2,13
"17105",1,7
"11105",3,11
"11024",3,8
"18009",2,5
"41601",5,6
"16108",1,1
"16136",2,5
"19022",2,1
"21701",8,0
"8057",1,0
"22016",2,4
"14136",2,0
"32302",1,0
"5123",4,16
"13002",6,1
"42010",7,39
"22006",4,12
"17028",4,6
"21301",0,27
"9032",0,2
"19016",4,2
"11042",4,9
"7102",0,0
"12009",2,14
"42504",7,1
"20111",3,0
"31010",2,2
"8013",0,0
"92008",4,3
"43003",2,3
"11036",2,5
"19125",9,3
"14036",4,3
"18201",1,1
"12027",1,3
"11007",5,12
"32303",6,2
"8035",0,0
"6013",1,13
"16111",0,3
"19005",4,2
"14021",2,2
"35018",1,0
"12115",1,6
"41606",3,3
"17045",0,0
"10113",2,4
"14117",2,3
"18141",3,0
"23001",0,2
"24002",0,0
"41102",0,5
"17037",0,1
"16124",5,33
