"station_code","mechanical_available","electric_available"
"11104",3,1
"9020",3,0
"5001",0,18
"10013",13,19
"8026",0,0
"5110",4,5
"6108",2,2
"33006",8,10
"42016",1,2
"41301",9,8
"6021",1,1
"21010",3,2
"25006",2,1
"17026",5,11
"17038",4,3
"17041",5,1
"7003",1,5
"7002",0,14
"5016",2,1
"11025",2,22
"15047",6,4
"17025",3,1
"31024",1,3
"17044",6,9
"19033",13,4
"8050",1,2
"43002",0,2
"16138",1,6
"21216",2,1
"92002",2,1
"6029",7,5
"19027",6,0
"31028",2,2
"17048",4,0
"8048",1,1
"14013",0,4
"13118",4,53
"48003",1,3
"14002",5,5
"9014",3,1
"9001",2,0
"10029",1,1
"7018",4,2
"9038",6,0
"19105",3,0
"7025",1,4
"9022",3,0
"8036",2,0
"31024_relais",0,0
"18107",2,0
"31009",9,0
"8034",1,1
"15067",2,5
"26002",12,18
"6006",1,2
"12128",2,29
"8010",6,3
"31022",3,5
"14003",5,2
"41302",35,4
"42706",9,4
"33017",6,3
"20112",6,2
"18011",3,3
"8045",7,24
"15104",2,12
"44006",14,13
"15105",2,11
"19120",8,0
"5004",2,2
"46003",16,8
"10024",1,5
"18031",4,1
"18028",5,0
"42014",4,18
"15054",5,3
"15106",9,17
"5124",1,1
"18046",9,5
"10042",0,2
"31102",12,0
"15109",1,25
"14012",2,2
"21005",2,5
"14124",1,0
"15110",2,15
"20131",3,2
"31008",4,3
"22203",3,1
"42021",6,26
"11030",9,2
"1119",6,16
"31708",2,0
"35020",0,0
"20115",0,1
"31003",1,2
"9116",1,0
"11039",3,9
"16008",1,1
"17031",1,10
"11026",8,12
"13050",1,28
"32604",2,0
"9010",2,7
"17105",0,5
"15103",0,9
"22003",1,0
"41601",2,7
"16108",1,3
"43005",3,17
"19032",27,8
"16136",0,20
"8057",2,2
"14136",4,0
"10014",2,12
"5123",1,21
"42010",7,41
"17028",2,8
"42302",4,9
"19029",4,4
"9032",0,2
"21104",0,2
"9005",1,1
"7102",0,2
"15013",3,16
"19013",1,6
"12009",3,11
"20121",4,1
"20111",3,0
"31010",1,0
"92008",1,1
"41402",3,13
"11004",6,20
"7005",2,5
"19008",4,7
"23009",2,1
"12027",3,11
"32303",6,2
"42029",6,7
"8035",1,0
"6013",5,16
"28001",3,14
"26007",3,2
"17102",6,6
"16111",4,12
"15025",7,9
"35018",3,0
"18110",5,4
"32602",4,0
"12115",2,4
"17045",2,1
"43402",4,33
"12013",5,4
"10113",3,2
"16121",3,6
"14117",8,10
"18141",15,0
"23001",0,2
"24002",0,0
"33003",6,5
"33009",6,9
"22505",3,2
"13045",3,2
"14034",7,3
"15010",18,17
"12034",2,14
"7009",6,5
"15033",1,10
"33019",5,5
"8033",0,7
"16034",0,16
"20132",3,0
"5114",0,3
"12030",5,27
"5119",4,2
"35009",2,3
"8055",2,0
"20120",0,0
"17007",9,3
"21502",0,0
"14001",2,6
"31012",2,2
"16129",16,10
"35019",4,6
"20113",4,1
"15017",2,9
"5002",2,5
"10005",1,1
"5116",13,20
"92004",0,4
"18020",7,2
"5026",0,33
"8012",1,1
"42503",3,1
"21111",1,15
"11114",8,22
"20040",0,0
"17017",12,10
"21105",6,11
"13026",5,15
"23002",10,8
"14139",1,1
"13102",1,4
"10015",2,4
"41207",8,8
"16006",0,1
"34002",5,13
"7014",3,3
"10023",6,2
"12011",4,28
"21019",1,12
"6018",2,0
"19037",1,0
"20109",0,0
"6107",0,12
"6103",2,3
"19109",3,2
"17124",1,2
"10165",2,9
"13016",3,17
"11020",1,10
"13043",4,11
"14122",0,3
"44102",3,0
"19039",1,1
"16032",5,10
"21003",10,10
"17122",2,3
"20027",1,0
"9023",2,1
"20021",2,1
"19040",5,0
"26001",5,7
"17047",1,4
"6016",11,7
"41204",6,2
"16004",0,0
"32017",3,3
"47006",5,11
"10020",0,1
"18113",4,4
"18109",6,3
"18029",4,7
"21703",3,1
"6030",0,0
"20118",3,2
"16021",0,0
"15035",12,22
"9117",7,3
"18049",2,3
"35017",4,1
"15031",4,12
"21014",4,5
"11006",5,28
"12107",6,9
"9026",2,1
"21001",6,6
"18033",5,3
"11010",4,6
"16122",6,6
"21310",0,16
"10010",13,6
"1117",1,18
"32004",1,1
"16029",0,17
"18008",4,1
"16112",1,6
"8001",0,20
"42703",5,5
"14028",0,0
"20201",1,1
"22102",1,0
"15003",38,11
"4110",3,14
"7008",3,3
"17022",3,6
"7020",0,10
"6017",4,10
"10114",4,4
"15058",1,2
