"station_code","mechanical_available","electric_available"
"16107",1,3
"9020",0,0
"12109",2,22
"5001",0,0
"14014",1,5
"14111",0,1
"6003",0,1
"6108",1,7
"42016",4,7
"21010",2,6
"25006",8,1
"17026",4,2
"7003",1,0
"7002",3,6
"5016",0,1
"17025",2,0
"43002",2,2
"21216",0,0
"15068",0,0
"22207",1,18
"13030",6,11
"92002",3,2
"17048",1,0
"44017",5,10
"16118",4,5
"2017",0,4
"8103",0,0
"18111",8,2
"48003",4,6
"43009",7,21
"8053",0,0
"10029",1,0
"5005",0,1
"10161",0,6
"41303",9,21
"12031",4,28
"9002",3,3
"5022",6,5
"9106",1,2
"17040",2,0
"1001",1,6
"31103",22,3
"17008",7,8
"15112",2,2
"7025",6,18
"5020",3,26
"17004",7,6
"8036",2,0
"31024_relais",0,0
"18107",3,0
"92007",0,0
"16026",2,3
"11027",4,13
"17043",0,4
"19026",3,1
"11002",4,17
"16039",2,27
"45003",6,3
"31009",9,0
"11047",4,11
"12111",6,10
"19043",2,3
"20042",14,2
"6006",0,0
"12128",2,32
"8010",1,0
"31022",6,1
"19101",4,1
"46002",8,21
"11113",1,5
"41302",19,10
"15042",0,0
"20112",10,1
"19044",3,0
"18011",8,11
"33102",6,0
"13001",2,2
"5004",4,1
"12114",3,5
"21312",5,1
"18031",8,6
"18028",19,7
"42014",10,22
"14008",3,3
"5124",0,1
"14106",3,0
"22406",3,0
"10042",1,1
"35002",2,5
"31102",15,0
"8054",0,0
"15109",3,24
"21209",5,4
"14124",1,0
"31008",5,2
"44003",5,5
"48010",2,4
"22203",3,2
"41202",3,27
"11030",1,13
"1119",9,5
"31708",7,3
"35020",0,0
"25003",5,11
"20115",3,2
"31003",5,6
"9116",0,0
"21008",3,12
"11039",1,4
"17013",4,4
"5106",1,1
"9010",1,4
"15021",6,22
"17105",2,9
"5012",1,1
"11105",14,21
"11024",10,20
"18009",0,3
"22003",6,1
"16038",7,9
"41601",8,7
"14110",2,1
"17125",0,2
"16108",3,13
"43005",5,4
"16136",5,9
"19022",8,10
"8057",2,0
"24001",4,4
"22016",1,1
"13002",9,10
"15046",4,0
"46001",10,8
"16040",3,12
"22006",3,9
"17028",0,4
"21301",3,30
"42302",9,10
"1002",4,9
"19029",4,2
"21104",2,2
"19016",8,3
"15013",4,12
"19013",13,4
"12009",1,16
"42504",10,7
"20121",5,1
"42015",5,9
"20111",4,0
"32016",3,2
"8013",0,0
"92008",3,1
"41402",4,19
"7005",1,0
"11036",2,7
"19125",11,7
"14036",3,3
"19008",9,4
"9021",0,2
"12027",1,11
"11007",15,20
"8035",0,0
"6013",1,16
"17102",3,1
"15025",2,21
"35018",6,3
"18110",4,5
"43402",8,30
"33018",2,17
"11115",7,12
"18141",7,2
"24002",0,0
"41102",2,8
"11102",3,9
"19004",4,4
"16124",3,31
"20043",4,0
"33009",6,17
"5021",2,18
"22505",2,1
"13045",4,2
"19115",3,4
"14034",2,3
"16018",0,1
"15010",9,18
"15033",3,14
"15122",5,16
"8033",0,0
"33001",0,2
"5114",4,1
"19019",4,2
"21403",6,4
"12030",9,19
"42707",6,7
"92003",9,6
"5119",2,6
"35009",3,6
"23701",7,11
"17007",7,6
"21502",0,3
"31012",5,7
"12126",9,4
"42023",4,19
"16129",6,7
"14104",3,3
"20113",10,1
"17018",1,0
"15017",9,3
"5116",3,24
"5026",7,34
"43006",3,0
"15028",6,33
"8012",3,0
"21013",3,9
"42503",4,7
"23011",5,3
"7006",1,3
"2010",1,1
"20040",3,6
"8101",0,0
"13026",8,17
"23002",2,0
"14130",0,1
"16006",0,3
"7014",3,3
"12011",4,13
"21308",1,1
"6107",0,4
"31019",5,2
"32014",8,10
"18032",8,2
"17027",1,7
"13016",1,1
"11020",5,12
"8051",0,0
"14122",2,1
"19039",4,1
"16032",3,6
"21003",5,12
"22001",3,6
"18025",3,15
"20027",1,0
"9023",4,0
"20021",8,2
"15108",6,10
"26001",3,8
"17047",1,0
"11040",2,12
"16004",0,0
"17046",2,1
"32017",3,6
"17121",2,9
"47006",0,14
"20118",2,6
"16021",1,2
"9031",0,1
"20023",1,0
"9117",8,4
"18049",2,0
"31703",3,0
"35003",2,3
"21014",3,4
"47005",1,12
"16015",1,0
"15070",1,2
"9026",1,1
"21001",2,5
"18033",5,7
"11010",2,4
"15002",1,1
"21310",1,8
"20016",5,2
"10010",3,5
"5121",3,23
"1117",0,1
"1120",3,2
"16029",0,13
"9017",9,5
"18008",4,3
"13103",7,2
"8001",0,1
"14028",0,0
"20201",3,3
"13046",7,32
"22102",2,0
"12004",4,23
"15003",4,3
"4110",1,16
"14030",4,0
"7020",4,20
"6017",3,2
"10114",2,8
"19041",14,0
"15107",2,16
"31704",4,2
"21024",4,9
"7013",3,12
"2013",1,0
"21311",3,47
"12041",2,8
"15059",2,16
"8038",0,0
"7016",5,35
"45001",7,10
"14006",1,1
"13041",19,6
"9118",4,6
"10163",0,0
"31023",1,4
"2001",3,17
"18137",3,4
"17116",12,10
"12108",9,36
"31013",2,0
"32018",8,5
"15063",1,8
"11003",4,27
"11034",14,11
"15020",2,13
"19031",1,3
"13114",3,2
"15061",0,12
"20017",0,3
"23008",4,10
"16016",2,6
"6014",5,10
"14116",4,3
"31018",8,14
"8105",0,1
"5030",1,0
