"station_code","mechanical_available","electric_available"
"16107",2,2
"11104",3,2
"9020",0,0
"12109",2,22
"5001",0,0
"14014",9,17
"8026",3,1
"6003",2,1
"6108",0,3
"33006",12,4
"42016",5,9
"41301",12,4
"25006",7,0
"17026",6,2
"17041",3,6
"5016",0,0
"31024",10,5
"20143",1,21
"43002",11,3
"15068",1,4
"7004",2,2
"92002",4,2
"6029",1,1
"44017",12,13
"8103",3,2
"13118",3,51
"7011",3,1
"16110",5,1
"17032",1,0
"10162",0,1
"5005",0,1
"10161",3,1
"17040",1,0
"9038",0,0
"8009",4,1
"1001",2,1
"19105",1,0
"17008",6,5
"31706",5,0
"19015",3,0
"9022",4,3
"19003",3,2
"8036",14,1
"12151",33,20
"31024_relais",0,0
"19026",0,0
"16039",0,12
"11023",6,30
"45003",7,3
"14020",3,5
"15067",1,10
"43401",11,30
"26002",11,18
"12128",2,32
"8010",1,1
"41302",24,9
"21212",3,4
"42706",6,2
"20112",1,1
"43008",1,13
"33102",3,1
"8045",6,21
"13001",0,3
"15104",8,9
"12114",2,3
"46003",13,8
"21312",2,2
"10024",0,1
"18028",7,9
"5018",1,1
"8017",0,1
"15106",2,12
"22406",2,4
"2111",1,1
"21209",6,4
"18022",2,0
"35010",11,8
"14124",4,10
"15133",1,11
"15110",3,10
"21006",8,8
"31008",4,1
"21015",5,12
"48010",3,4
"41202",5,33
"42021",7,19
"11030",0,2
"31708",5,3
"35020",0,0
"25003",5,11
"11026",2,15
"13050",5,22
"32604",0,0
"15021",2,17
"5012",3,1
"11105",1,16
"11024",5,23
"18009",2,2
"16038",5,8
"14110",2,2
"17125",2,1
"20134",7,1
"8057",2,3
"22016",2,5
"14136",8,3
"8025",8,6
"10014",0,4
"5123",1,4
"11035",1,8
"15046",10,6
"46001",10,8
"16040",0,17
"21301",2,27
"1002",0,5
"9032",9,5
"32003",9,6
"21104",1,7
"19016",3,6
"11042",3,2
"7102",0,0
"15013",1,19
"19013",1,7
"42504",12,5
"32016",10,5
"15201",2,2
"5006",0,0
"8013",6,3
"92008",2,1
"41402",3,16
"43003",2,4
"11004",3,16
"7005",5,4
"19125",8,5
"14036",1,3
"18201",20,7
"9021",0,1
"12027",0,10
"11007",6,34
"32303",12,6
"42029",10,12
"21313",3,16
"26007",6,2
"16111",3,15
"7015",2,1
"15025",1,13
"32602",2,1
"12115",1,10
"17045",1,2
"11009",3,9
"11115",5,10
"21305",6,9
"16121",1,7
"24002",0,0
"41102",9,12
"20043",12,5
"25005",2,2
"22505",5,1
"16018",0,11
"7009",5,4
"15033",3,13
"33019",11,10
"15122",2,15
"12029",4,29
"20132",5,4
"5114",0,2
"20119",2,1
"21403",2,1
"12030",2,15
"5119",0,8
"8055",1,0
"13014",1,12
"27002",5,16
"21109",2,13
"20120",5,0
"23701",8,12
"17007",1,11
"21502",1,4
"14001",1,3
"42023",3,6
"14104",0,1
"41604",5,6
"31702",5,0
"10005",1,3
"5116",5,13
"92004",4,4
"8102",4,1
"14018",8,35
"42503",4,9
"21111",10,18
"7006",1,4
"2010",5,2
"17017",5,4
"14139",6,18
"13102",5,8
"14130",11,2
"10015",3,1
"41207",10,10
"7014",3,3
"10023",0,1
"21308",3,4
"21019",1,6
"19037",1,0
"20109",8,8
"6107",0,0
"6103",1,1
"15038",2,27
"19109",4,6
"44012",6,2
"31016",3,5
"51003",9,15
"13016",3,1
"11020",5,21
"8051",0,0
"14122",0,10
"44102",8,14
"16123",3,3
"19039",1,13
"16032",3,8
"21003",6,12
"20021",12,9
"15108",4,6
"11040",2,5
"41204",6,0
"16004",0,0
"6030",0,0
"20118",1,7
"20023",4,2
"15035",4,23
"35017",0,3
"11041",0,26
"35003",12,8
"15031",1,4
"21014",3,3
"47005",9,20
"19127",1,6
"15070",2,6
"47004",14,6
"21001",12,13
"16122",3,2
"15002",3,7
"21310",0,8
"23007",3,9
"10010",1,1
"16027",0,4
"1117",4,3
"1120",7,1
"32004",4,1
"18017",2,0
"8019",1,2
"9017",0,1
"18008",4,6
"16112",2,14
"42703",8,12
"14028",0,0
"20201",2,8
"15003",25,12
"4110",0,0
"7020",2,1
"6017",1,4
"10114",4,12
"15058",8,4
"20137",4,0
"10036",0,3
"19023",5,11
"7013",0,7
"2013",4,2
"21311",7,43
"8038",3,5
"8056",3,0
"18138",5,3
"4011",2,3
"45001",8,10
"9118",3,0
"4013",2,1
"18042",0,1
"7101",0,0
"17116",10,10
"18001",0,0
"32018",10,10
"15063",1,9
"11003",1,22
"11034",1,10
"9012",4,2
"41206",0,1
"13113",4,13
"13114",4,7
"20017",1,0
"1016",3,1
"16016",3,8
"31018",6,12
"47002",11,3
"1022",10,10
"13019",3,5
"8105",8,0
"11046",3,5
"5030",0,3
"2014",2,3
"3101",1,1
"11048",8,28
"6031",2,0
"2101",1,2
"21952",8,27
"9015",1,1
"19021",2,3
"23105",4,1
"21004",2,4
"22002",1,1
"13022",0,4
"20045",5,2
"11110",8,16
"16031",5,10
"12127",4,13
"5028",3,19
"17005",3,5
"8032",5,7
"14016",0,0
"12120",3,0
"18014",4,0
"18035",13,11
"13110",4,0
"42011",9,8
"23005",2,8
"12010",4,13
"20117",8,3
"48009",10,5
"21009",2,13
"9013",2,1
"31017",3,0
"44103",1,8
"21951",2,0
"22103",3,12
"10039",2,2
"13117",24,3
"31101",5,1
"20004",1,3
"17001",1,17
"21120",0,0
"19113",10,4
"9016",0,0
"12150",0,5
"13020",4,4
"11031",3,13
"19124",1,1
"35011",7,8
"19036",16,1
"14113",2,5
"35015",9,7
"15019",3,4
"15131",2,8
"10037",0,3
"5029",0,0
"20002",4,0
"16014",6,9
"9036",2,0
"12006",13,22
"10152",0,2
"13515",2,15
"17029",1,0
"21118",0,0
"10004",2,1
"11103",0,12
"10153",1,1
"22013",7,5
"19025",0,0
"16009",0,3
"7111",0,0
"20039",0,2
"15072",0,2
"21708",2,0
"10017",2,0
"14101",7,13
"42304",4,17
"15052",5,26
"31021",8,0
"13039",5,4
"21307",6,20
"13121",10,34
"21030",2,8
"16024",5,7
"17039",2,1
"22604",12,3
"20009",0,0
"17033",0,0
"21213",4,2
"42305",7,9
"9101",0,1
"10012",2,0
"16003",3,4
"42003",2,7
"20007",3,9
"12043",6,27
"21219",11,8
"22008",4,0
"31025",2,1
"5014",1,0
"13011",6,1
"20108",13,3
"20122",0,4
"16020",8,5
"13126",11,4
"4003",2,1
"22501",4,10
"4001",0,1
"14131",3,13
"17023",2,0
"44007",8,13
"4016",1,3
"6008",0,0
"35001",10,8
"13109",2,14
"4002",5,8
"21204",3,7
"22206",14,15
"15030",1,37
"9114",0,0
"12007",11,32
"25001",2,18
"35007",4,0
"47001",1,42
"44101",9,28
"31007",14,4
"13032",7,10
"22303",2,3
"17107",2,5
"15004",9,3
"15057",10,17
"18007",1,6
"15005",0,8
"22408",2,2
"18006",1,0
"21401",14,1
"13044",5,9
"9027",1,0
"17108",4,7
"41205",6,2
"4020",2,1
"1021",3,0
"33015",10,13
"9024",3,2
"15311",4,0
"17111",3,0
"44005",7,9
"17119",1,1
"15011",3,13
"7017",2,1
"51002",5,1
"15071",3,14
"4021",3,1
"32601",3,0
"12026",8,23
"6012",1,0
"13009",2,5
"21501",2,7
"21319",3,1
"9102",5,5
"22202",0,0
"21314",5,8
"18030",8,7
"92006",1,2
"31005",12,2
"12005",1,7
"13516",4,24
"12155",4,28
"2108",0,0
"9011",1,1
"12028",7,10
"1003",1,2
"5115",0,26
"10021",0,1
"41211",5,4
"44011",10,3
"4010",1,1
"12101",3,19
"21707",0,0
"4019",2,2
"8116",0,0
"15129",6,15
"3102",0,1
"20015",3,6
"21315",1,3
"2112",1,0
"6022",0,1
"9007",0,0
"23102",4,16
"13052",2,23
"13035",4,5
"10033",0,0
"33103",1,2
"6002",3,1
"14031",3,3
"41203",1,6
"11001",2,5
"15008",3,3
"15001",12,4
"5007",1,2
"14026",1,3
"42505",6,21
"8117",4,8
"18139",4,1
"1020",3,10
"1006",3,4
"11112",3,4
"6010",1,2
"22201",14,3
"3008",6,3
"4006",1,1
"5015",2,1
"45002",3,20
"18202",2,5
"12037",8,8
"16037",7,22
"20034",0,5
"7012",1,5
"20008",9,5
"14103",1,0
"18034",3,9
"12019",4,9
"16102",1,1
"14135",11,16
"20024",5,2
"4108",0,2
"1007",2,3
"13005",1,32
"3010",1,0
"10034",3,1
"41405",5,17
"20006",2,9
"14019",0,0
