"station_code","mechanical_available","electric_available"
"9020",4,1
"12109",3,23
"5001",6,32
"14014",4,28
"8026",1,0
"6003",1,9
"5110",2,4
"6108",1,2
"33006",4,3
"42016",0,1
"41301",12,14
"6021",2,1
"25006",4,0
"17026",1,1
"17038",2,8
"11025",3,19
"15047",6,4
"14108",0,0
"15026",2,23
"47007",4,13
"17044",1,7
"8050",3,0
"20143",6,4
"43002",2,1
"21216",0,1
"15068",0,0
"7004",1,2
"92002",2,0
"6029",2,4
"19027",3,0
"17048",3,0
"44017",0,19
"16118",4,5
"2017",1,3
"9008",1,0
"14013",1,8
"18111",1,0
"48003",4,1
"16110",1,1
"18134",1,0
"14002",5,2
"9014",0,6
"43009",1,1
"10161",3,3
"7018",2,5
"12031",8,27
"9002",3,1
"9106",1,3
"17040",1,3
"1001",4,8
"19105",1,0
"31103",27,2
"15112",0,1
"31706",2,4
"5020",5,32
"19015",16,4
"26003",4,7
"19003",14,7
"8036",3,0
"92007",3,3
"16026",1,2
"9028",3,1
"10107",1,1
"11027",2,5
"17043",0,3
"19026",1,1
"11023",2,1
"45003",8,2
"31009",3,0
"17030",5,2
"12111",8,0
"8034",0,0
"20042",4,0
"43401",18,24
"12128",4,29
"8010",2,5
"31022",14,7
"14003",4,1
"46002",6,24
"18003",3,1
"10016",0,2
"41302",35,11
"21212",3,0
"42706",4,0
"33017",4,1
"15042",0,0
"18011",2,2
"33102",2,0
"13001",3,1
"19120",0,0
"12114",6,8
"41209",9,0
"21312",0,0
"10024",3,5
"18031",1,1
"42014",0,29
"8017",2,1
"15054",2,14
"14008",2,1
"14106",0,0
"18046",2,3
"22406",1,0
"35002",4,10
"8054",4,1
"15109",3,25
"14012",4,7
"35010",0,1
"21005",5,4
"14124",2,2
"15133",1,3
"21006",8,10
"20131",2,0
"31008",2,2
"21015",3,2
"44003",10,9
"15034",2,9
"41202",4,30
"42021",4,25
"11030",10,4
"1119",10,8
"31708",2,1
"31003",2,4
"22402",2,1
"21008",2,10
"11039",7,6
"17013",1,1
"16008",1,0
"32604",3,0
"19024",6,2
"9010",1,3
"11105",4,3
"18009",3,0
"22003",1,1
"16038",5,3
"16136",3,19
"19022",2,2
"21701",8,6
"8057",0,0
"32302",7,0
"11035",4,1
"46001",6,7
"16040",2,3
"21301",8,23
"32003",2,3
"21104",3,8
"7102",4,8
"19013",0,2
"42504",10,7
"32016",6,6
"15201",7,1
"5006",10,0
"41402",3,22
"7005",8,9
"11036",6,5
"18012",1,1
"9021",2,0
"23009",1,0
"8035",1,2
"6013",2,6
"26007",7,2
"16111",2,1
"15025",3,18
"35018",5,4
"32602",3,0
"33018",2,19
"11009",4,7
"16121",1,0
"18141",3,1
"24002",0,0
"41102",1,12
"11102",4,4
"16124",19,46
"33003",8,3
"25005",2,0
"22505",1,8
"19115",10,12
"15010",6,4
"12034",9,25
"15033",3,20
"33019",1,5
"12029",5,17
"16034",7,8
"19019",4,0
"21403",2,0
"42207",8,22
"12030",4,26
"5119",4,14
"31705",6,0
"8055",1,0
"27002",3,14
"17007",2,2
"14001",11,8
"16129",6,0
"14104",1,3
"15017",3,3
"31702",1,0
"18005",1,0
"10005",5,9
"5116",3,32
"18020",1,0
"43006",3,3
"8102",2,1
"14018",5,2
"21013",3,5
"20040",6,2
"17017",4,1
"8101",1,0
"21105",5,6
"15055",6,13
"41207",2,8
"16006",2,0
"34002",2,7
"7014",2,4
"21019",1,15
"6018",1,2
"19037",5,0
"20109",1,0
"6107",0,2
"6103",5,3
"15038",4,15
"21032",2,2
"10165",1,0
"31016",2,2
"22101",14,16
"11020",0,7
"14122",0,0
"44102",8,3
"19039",2,2
"21003",8,14
"22001",2,1
"18025",1,1
"17122",2,1
"20027",1,0
"9023",4,3
"20021",2,2
"19040",3,0
"26001",4,16
"6016",6,15
"41204",4,1
"16004",0,0
"32017",8,6
"47006",3,9
"18109",7,2
"19038",3,0
"18029",3,3
"21703",2,0
"9031",2,4
"20023",7,0
"9117",8,3
"18049",18,13
"11041",3,6
"35003",9,10
"35014",13,4
"47005",1,26
"19127",2,1
"16122",5,5
"15002",6,9
"21310",3,15
"32015",19,18
"5121",7,9
"16043",5,4
"18043",1,0
"16027",2,2
"32004",6,6
"16029",5,11
"18017",5,0
"18008",0,0
"16112",2,4
"42703",4,0
"14028",0,0
"13046",4,22
"12004",3,27
"4110",2,8
"6032",1,15
"7008",1,1
"14030",4,0
"17022",1,2
"10114",2,5
"20137",1,0
"15107",5,9
"31704",2,1
"21024",2,4
"19023",15,2
"32603",3,0
"21311",2,48
"12041",3,11
"15059",2,11
"7016",5,34
"4011",10,24
"45001",3,6
"13041",3,0
"9118",2,1
"20019",1,0
"18137",7,4
"31013",2,1
"17016",2,2
"5019",5,16
"15063",2,5
"15020",1,11
"13114",2,1
"11019",3,2
"1016",3,7
"7026",11,7
"21108",5,23
"6014",2,14
"14116",3,1
"31018",5,1
"47002",2,11
"2110",5,7
"1022",6,18
"5030",4,12
"11107",2,3
"16041",11,20
"6031",11,16
"21952",5,15
"19021",4,0
"11044",3,13
"21004",4,25
"13022",8,3
"11110",2,1
"16031",0,3
"12127",11,15
"12153",3,17
"17005",3,2
"8032",5,4
"14016",1,0
"22012",13,7
"11012",2,2
"18142",6,0
"18014",5,0
"13110",3,0
"14127",8,18
"15009",9,13
"12010",1,13
"48009",13,1
"14125",4,0
"21009",3,24
"31017",3,1
"13047",2,40
"23006",3,1
"44103",1,12
"21951",0,0
"92005",9,11
"22103",2,9
"20047",1,2
"10039",0,1
"13117",1,3
"7024",4,24
"20004",0,2
"21120",0,0
"19113",1,0
"8011",4,1
"13021",2,3
"13020",19,18
"11031",8,9
"19124",0,1
"35015",7,3
"32021",7,2
"15019",0,2
"5029",0,0
"20002",1,0
"16014",13,9
"9036",1,0
"15125",4,32
"10152",0,0
"17029",6,3
"21118",1,3
"11103",13,7
"10153",1,1
"8008",2,3
"21203",3,3
"5034",6,42
"22013",4,1
"7111",7,3
"15072",2,29
"21708",3,0
"13048",3,3
"15052",4,21
"44002",12,9
"13039",1,1
"15123",7,24
"21031",2,4
"21702",0,0
"17039",2,1
"5107",2,15
"22604",9,4
"20009",1,1
"17033",0,0
"21213",0,1
"16101",5,6
"42305",12,4
"9101",0,1
"11032",17,13
"42003",5,4
"21219",4,1
"13033",3,1
"20108",4,1
"16020",9,3
"13126",1,1
"11038",3,11
"4003",8,12
"16030",3,37
"8020",4,1
"4001",2,27
"8549",0,0
"23003",2,15
"14131",2,0
"17023",2,6
"44007",3,18
"4016",8,39
"6008",3,1
"10105",6,4
"42501",6,21
"13109",0,18
"4002",6,6
"42209",1,3
"43001",10,1
"13106",1,0
"17003",3,2
"15030",3,38
"16011",6,2
"25001",3,23
"35007",8,1
"44101",6,29
"27004",7,13
"92001",5,1
"18007",9,1
"19128",12,12
"22408",0,3
"21401",4,2
"13044",6,7
"9027",4,0
"17108",5,10
"41205",2,0
"4020",3,3
"16001",2,0
"9024",1,8
"15311",1,0
"22015",3,2
"12018",2,1
"44005",7,12
"17119",0,1
"7017",0,12
"51002",4,3
"15071",10,13
"4021",2,4
"33016",11,5
"6012",6,6
"17123",4,3
"13009",1,2
"21501",24,23
"21319",0,13
"9102",1,1
"22202",0,0
"9006",1,1
"21314",3,13
"18030",2,2
"5024",5,0
"31005",2,1
"12038",3,4
"2108",3,5
"9011",6,9
"13025",1,15
"12028",4,1
"12035",2,12
"10021",2,0
"41211",3,0
"12101",5,14
"21707",3,0
"8116",0,0
"8027",2,0
"15039",0,0
"21402",0,0
"41403",4,10
"21303",2,17
"11033",7,14
"13052",3,14
"15127",0,26
"13035",0,5
"10033",1,0
"20105",5,0
"14031",5,2
"20044",3,0
"33012",2,1
"10019",5,8
"11011",4,7
"11001",11,37
"16005",3,0
"15008",3,5
"20022",3,5
"15001",20,13
"12036",7,4
"10008",0,0
"16036",7,11
"8117",2,3
"12015",1,1
"26004",2,2
"1020",3,10
"6010",5,1
"22201",1,1
"4006",15,34
"5015",14,11
"10032",4,2
"45002",6,17
"16042",4,12
"44014",10,10
"12037",2,0
"47003",3,2
"18034",1,1
"6104",2,2
"12019",1,2
"14135",2,0
"21309",3,33
"20024",5,1
"1007",6,5
"13005",3,12
"19002",2,0
"3010",2,6
"9037",4,0
"8110",1,7
"19201",3,4
"19010",4,5
"41405",6,18
"20006",1,0
"32013",3,2
"12002",2,9
"16103",0,0
"21953",6,1
"12112",11,9
"14137",2,1
"8028",6,8
"10027",0,3
"11037",6,12
"22401",3,0
"4103",9,6
"20029",2,0
"3005",7,21
"2005",1,1
"19129",0,0
"2021",4,14
"24006",4,1
"3009",3,10
"4014",2,4
"26005",10,12
"23702",11,4
"22306",1,3
"13125",12,40
"19012",3,0
"12020",1,2
"31001",2,1
"21507",3,2
"22502",7,12
"18136",7,1
"9111",2,1
"48005",2,1
"1014",3,1
"41208",9,3
"42704",1,7
"3003",2,2
"4101",6,14
"4017",0,0
"26006",7,17
"16044",2,15
"44001",4,17
"21509",3,4
"3002",2,1
"19111",2,1
"1012",2,6
"35012",4,1
"18015",0,1
"9039",3,5
"13038",1,3
"2008",3,5
"17106",0,4
"4018",3,1
"2009",3,7
"15040",1,1
"12164",10,3
"42018",15,3
"1023",3,5
"48008",3,0
"6007",1,0
"3007",3,17
"31020",1,0
"16139",4,1
"27006",5,10
"12166",4,3
"1013",6,15
"12113",2,35
"21119",6,3
"9019",1,0
"2109",0,0
"42019",9,16
"2020",0,2
"1024",0,10
"1008",1,5
"44004",2,23
"19118",4,0
"21011",0,9
"12016",0,1
"23301",8,16
"44008",8,18
"10166",3,10
"34013",5,9
"20048",4,4
"23303",18,8
"15018",3,2
"17020",3,0
"45004",21,14
"23202",2,1
"13049",8,11
"10202",4,3
"23703",7,0
"5027",12,23
"51008",8,0
"25007",2,1
"42024",0,10
"19121",0,0
"34011",6,5
"24101",13,0
"19114",8,4
"12123",13,12
"8040",0,0
"19006",3,2
"13024",5,8
"12119",12,31
"15012",3,35
