"last_reported","station_id","is_installed","is_returning","is_renting","dock_available","mechanical_available","electric_available"
1657911570,213688169,1,1,1,23,7,4
1657911608,653222953,1,1,1,5,1,22
1657911510,516709288,1,1,1,12,0,6
1657911313,36255,1,1,1,16,0,5
1657911592,37815204,1,1,1,12,15,0
1657911787,100769544,1,1,1,23,18,4
1657911771,85002689,1,1,1,26,18,9
1657911804,123095125,1,1,1,42,6,10
1657911411,120827885,1,1,1,12,0,0
1657911799,251039991,1,1,1,18,2,5
1657911806,37874517,1,1,1,17,3,1
1657911796,66491398,1,1,1,33,6,8
1657911804,210403080,1,1,1,11,5,6
1657911237,210561800,1,1,1,16,1,0
1657911696,209063434,1,1,1,29,1,0
1657911582,94555589,1,1,1,14,2,11
1657911347,244498842,1,1,1,18,19,9
1657911634,43195240,1,1,1,8,14,3
1657911690,210405211,1,1,1,17,2,1
1657911280,501862076,1,1,1,16,0,5
1657911810,54000559,1,1,1,33,3,1
1657884380,207633746,1,1,1,49,0,1
1657911740,85043758,1,1,1,35,1,0
1657911787,210566542,1,1,1,46,7,4
1657911716,437597018,1,1,1,23,3,2
1657911657,210565680,1,1,1,25,3,6
1657911609,210397939,1,1,1,9,0,8
1657911817,82405965,1,1,1,22,16,2
1657911736,213682736,1,1,1,44,5,3
1657911807,80101533,1,1,1,33,1,1
1657911817,54000581,1,1,1,17,14,3
1657911776,13105968,1,1,1,16,2,2
1657911616,653208733,1,1,1,38,0,0
1657911504,27415224,1,1,1,19,7,4
1657911718,907054879,1,1,1,12,2,5
1657911816,129094535,1,1,1,37,2,1
1657911359,54000612,1,1,1,27,2,11
1657911435,128986726,1,1,1,30,2,1
1657911814,599135701,1,1,1,22,13,9
1657911794,102747146,1,1,1,10,7,6
1657911622,2515403527,1,1,1,19,1,9
1657911218,653132534,1,1,1,23,0,2
1657911593,506455295,1,1,1,12,2,2
1657911753,1057149522,1,1,1,3,9,9
1657911726,210567545,1,1,1,13,4,1
1657911758,2515085147,1,1,1,7,5,9
1657911250,653197324,1,1,1,8,5,10
1657911789,210408693,1,1,1,22,1,0
1657911675,42950839,1,1,1,18,0,0
1657911811,14813797734,1,1,1,16,1,10
1657911597,88230992,1,1,1,28,0,1
1657911688,499303158,1,1,1,9,17,3
1657911787,27415302,1,1,1,19,1,6
1657911778,27414512,1,1,1,36,2,1
1657911573,210580039,1,1,1,17,0,0
1657911597,49474389,1,1,1,23,0,0
1657911464,128940135,1,1,1,19,0,1
1657911691,35149611,1,1,1,6,6,1
1657911773,1057296253,1,1,1,1,52,7
1657911377,210570888,1,1,1,18,4,0
1657911698,129107656,1,1,1,19,0,4
1657911777,1057228658,1,1,1,10,6,6
1657911701,230873471,1,1,1,19,1,1
1657911575,507934805,1,1,1,21,2,1
1657911493,205047993,1,1,1,42,2,2
1657911670,39799329,1,1,1,24,3,5
1657911793,129164969,1,1,1,23,21,4
1657911516,128989986,1,1,1,26,0,2
1657911703,129004826,1,1,1,15,0,2
1657911591,518825709,1,1,1,19,1,0
1657911815,128930462,1,1,1,27,0,1
1657911804,911767210,1,1,1,17,0,5
1657911764,54000565,1,1,1,19,3,3
1657911283,210586093,1,1,1,22,0,0
1657911789,7254,1,1,1,23,0,0
1657911691,369644630,1,1,1,6,13,11
1657911791,214114469,1,1,1,4,18,8
1657911797,128887067,1,1,1,9,5,4
1657911769,55927887,1,1,1,1,29,5
1657911716,210574471,1,1,1,10,0,3
1657911762,72765603,1,1,1,8,2,10
1657911807,210582921,1,1,1,9,4,1
1657911716,43255030,1,1,1,45,0,3
1657911786,129025451,1,1,1,25,0,2
1657911680,128920403,1,1,1,18,7,1
1657911805,323616530,1,1,1,3,11,1
1657911572,208795867,1,1,1,11,4,2
1657911778,1062192012,1,1,1,2,3,28
1657911785,6296,1,1,1,11,6,0
1657911532,521393180,1,1,1,17,2,1
1657911404,576188379,1,1,1,17,1,6
1657911763,128915891,1,1,1,19,10,4
1657911817,82567101,1,1,1,20,1,2
1652812373,102290754,1,0,0,24,0,0
1657911804,457813746,1,1,1,14,1,1
1657911776,128882438,1,1,1,1,23,15
1657911719,50191171,1,1,1,9,5,9
1657911655,129014600,1,1,1,28,0,5
1657911678,3906153622,1,1,1,3,7,6
1657911491,129087587,1,1,1,36,2,2
1657911815,213693511,1,1,1,3,7,12
1657911403,82379648,1,1,1,28,0,2
1657911813,66491397,1,1,1,14,37,6
1657911813,907081682,1,1,1,0,0,0
1657911421,230877798,1,1,1,28,2,3
1657911409,2515995748,1,1,1,16,1,5
1657911807,27363162,1,1,1,15,6,2
1657911692,129021753,1,1,1,16,0,0
1657911678,210740080,1,1,1,47,0,0
1657911780,54000569,1,1,1,24,13,1
1657911430,80216231,1,1,1,34,4,0
1657911223,336511521,1,1,1,8,0,9
1657911749,129043651,1,1,1,1,18,4
1657911780,82562556,1,1,1,34,8,7
1657911734,129048000,1,1,1,38,3,5
1657911748,1062250686,1,1,1,23,3,9
1657911458,261987383,1,1,1,24,1,1
1657911730,813544903,1,1,1,7,14,8
1657911494,126050442,1,1,1,15,4,3
1657911574,27363489,1,1,1,21,4,1
1657911700,39296638,1,1,1,35,0,0
1657911581,205938683,1,1,1,50,1,1
1657911491,210399835,1,1,1,34,0,5
1657911574,1057324291,1,1,1,50,1,7
1657911598,102324803,1,1,1,38,0,1
1657911502,101763163,1,1,1,5,4,2
1657911793,653133605,1,1,1,1,36,3
1657911797,3906094706,1,1,1,24,1,7
1657911541,27414578,1,1,1,14,1,2
1657911395,508042092,1,1,1,2,23,8
1657911638,42603855,1,1,1,12,3,1
1657911789,818302209,1,1,1,41,1,8
1657911475,13718041,1,1,1,19,1,2
1657911788,265464297,1,1,1,44,0,5
1657911786,1057392676,1,1,1,1,18,14
1657911336,102309973,1,1,1,39,1,0
1657911765,532054446,1,1,1,57,0,0
1657911653,129034587,1,1,1,5,2,9
1657911692,314829539,1,1,1,29,6,13
1657911683,586539770,1,1,1,17,1,4
1657911790,3906335682,1,1,1,9,10,6
1657911816,583539396,1,1,1,23,2,2
1657911491,101753100,1,1,1,15,1,0
1657911745,27415466,1,1,1,15,0,6
1657911427,52393,1,1,1,39,2,9
1657911688,81081358,1,1,1,35,1,3
1657911669,66491385,1,1,1,17,4,4
1657911401,209057581,1,1,1,11,4,3
1657911798,66491389,1,1,1,40,11,5
1657911655,210749865,1,1,1,8,5,5
1657911771,535500589,1,1,1,38,25,1
1657911788,597245295,1,1,1,15,5,14
1657911632,213684314,1,1,1,21,4,0
1657911600,235513935,1,1,1,26,0,0
1657911805,27206194,1,1,1,18,0,0
1657911566,102323152,1,1,1,16,2,1
1657911783,129060764,1,1,1,8,18,1
1657911697,828134511,1,1,1,28,3,1
1657911319,586649404,1,1,1,11,7,7
1657911781,596813170,1,1,1,7,0,8
1657911738,596872103,1,1,1,25,2,3
1657911804,271426439,1,1,1,8,3,6
1657911713,27363187,1,1,1,37,2,5
1657911740,76199461,1,1,1,22,5,4
1657911794,230952057,1,1,1,5,23,3
1657911745,37815993,1,1,1,10,24,1
1657911684,88140066,1,1,1,64,0,1
1657911362,213683101,1,1,1,5,12,0
1657911808,213684750,1,1,1,25,4,6
1657911810,129067920,1,1,1,31,2,5
1657911261,2515049357,1,1,1,24,0,0
1657911416,27364743,1,1,1,19,1,1
1657911676,102314792,1,1,1,23,4,4
1657911610,35447568,1,1,1,18,1,4
1657911748,129038848,1,1,1,9,6,1
