"last_reported","station_id","is_installed","is_returning","is_renting","dock_available","mechanical_available","electric_available"
1658200174,213688169,1,1,1,30,2,3
1658200398,653222953,1,1,1,8,4,16
1658200433,516709288,1,1,1,15,2,3
1658200414,36255,1,1,1,20,1,0
1658200241,37815204,1,1,1,3,18,6
1658200287,100769544,1,1,1,18,26,1
1658200434,85002689,1,1,1,17,23,17
1658200425,123095125,1,1,1,49,9,2
1658200028,120827885,1,1,1,8,3,0
1658199977,251039991,1,1,1,24,0,1
1658199997,37874517,1,1,1,20,1,0
1658200402,66491398,1,1,1,0,40,6
1658199922,210403080,1,1,1,16,4,3
1658200275,210561800,1,1,1,14,3,0
1658200417,209063434,1,1,1,8,6,15
1658200417,94555589,1,1,1,13,8,5
1658200416,244498842,1,1,1,33,5,9
1658200086,210405211,1,1,1,16,1,2
1658154121,43195240,1,1,1,24,0,1
1658200222,501862076,1,1,1,16,0,5
1658200093,54000559,1,1,1,32,5,3
1658200103,207633746,1,1,1,49,0,0
1658200124,85043758,1,1,1,31,4,1
1658200436,210566542,1,1,1,56,2,2
1658200415,437597018,1,1,1,27,0,0
1658200324,210565680,1,1,1,23,9,1
1658200111,210397939,1,1,1,10,3,4
1658200439,82405965,1,1,1,10,26,4
1658200440,213682736,1,1,1,27,11,13
1658200304,80101533,1,1,1,30,4,0
1658200436,54000581,1,1,1,14,12,7
1658200289,13105968,1,1,1,16,1,4
1658200414,653208733,1,1,1,8,15,15
1658200382,27415224,1,1,1,11,19,1
1658200276,907054879,1,1,1,10,1,9
1658200057,129094535,1,1,1,14,12,15
1658200396,54000612,1,1,1,38,3,0
1658200191,128986726,1,1,1,32,1,0
1658200391,599135701,1,1,1,19,20,4
1658200393,102747146,1,1,1,11,10,3
1658200153,2515403527,1,1,1,28,1,1
1658199932,653132534,1,1,1,22,0,3
1658200400,506455295,1,1,1,10,3,2
1658200278,1057149522,1,1,1,1,14,5
1658200428,210567545,1,1,1,13,3,1
1658200320,2515085147,1,1,1,17,1,3
1658200120,653197324,1,1,1,13,1,10
1658200285,210408693,1,1,1,19,3,2
1658199957,42950839,1,1,1,4,10,4
1658200406,14813797734,1,1,1,11,5,12
1658200422,88230992,1,1,1,28,0,2
1658200202,499303158,1,1,1,0,23,3
1658200426,27415302,1,1,1,15,5,6
1658200358,27414512,1,1,1,35,4,1
1658200406,210580039,1,1,1,13,3,0
1658199910,49474389,1,1,1,23,0,0
1658200268,128940135,1,1,1,20,0,0
1658200424,35149611,1,1,1,2,4,6
1658200386,1057296253,1,1,1,1,57,4
1658200197,210570888,1,1,1,20,1,0
1658200393,129107656,1,1,1,1,6,13
1658200409,1057228658,1,1,1,6,1,15
1658178883,230873471,1,1,1,17,3,1
1658200030,507934805,1,1,1,18,5,2
1658200239,205047993,1,1,1,45,0,1
1658199987,39799329,1,1,1,32,0,1
1658200418,129164969,1,1,1,15,17,15
1658199988,128989986,1,1,1,28,0,0
1658200213,129004826,1,1,1,14,2,0
1658200414,518825709,1,1,1,20,1,0
1658200379,128930462,1,1,1,27,0,2
1658200193,911767210,1,1,1,19,0,1
1658200392,54000565,1,1,1,22,2,1
1658200023,210586093,1,1,1,22,0,0
1658200434,7254,1,1,1,21,3,0
1658200104,369644630,1,1,1,28,2,1
1658200410,214114469,1,1,1,2,27,1
1658200246,128887067,1,1,1,16,2,0
1658200382,55927887,1,1,1,7,25,3
1658200386,210574471,1,1,1,8,1,4
1658200401,72765603,1,1,1,9,8,2
1658200425,210582921,1,1,1,9,3,2
1658200365,43255030,1,1,1,48,0,0
1658199900,129025451,1,1,1,25,1,1
1658200413,128920403,1,1,1,25,1,1
1658200433,323616530,1,1,1,15,0,0
1658200421,208795867,1,1,1,3,1,13
1658200420,1062192012,1,1,1,13,2,17
1658200217,6296,1,1,1,16,1,0
1658200370,521393180,1,1,1,6,11,2
1658200261,576188379,1,1,1,20,0,3
1658200341,128915891,1,1,1,27,3,1
1658200185,82567101,1,1,1,5,4,13
1652812373,102290754,1,0,0,24,0,0
1658200399,457813746,1,1,1,11,1,4
1658200084,128882438,1,1,1,25,12,1
1658200289,50191171,1,1,1,17,3,3
1658199942,129014600,1,1,1,28,1,4
1658200405,3906153622,1,1,1,4,6,6
1658200235,129087587,1,1,1,13,21,4
1658200318,213693511,1,1,1,21,0,1
1658200383,82379648,1,1,1,30,1,0
1658200415,66491397,1,1,1,29,12,19
1658200414,907081682,1,1,1,0,0,0
1658199957,230877798,1,1,1,26,4,4
1658144115,2515995748,1,1,1,21,0,1
1658200357,27363162,1,1,1,14,6,3
1658200418,129021753,1,1,1,15,1,0
1658200426,210740080,1,1,1,46,2,0
1658200438,54000569,1,1,1,30,8,0
1658200342,80216231,1,1,1,37,2,0
1658200013,336511521,1,1,1,10,0,7
1658200357,129043651,1,1,1,5,14,1
1658200376,82562556,1,1,1,23,26,0
1658200410,129048000,1,1,1,16,20,8
1658200078,1062250686,1,1,1,26,2,7
1658200417,261987383,1,1,1,7,13,5
1658199968,813544903,1,1,1,23,6,1
1658200439,126050442,1,1,1,18,4,1
1658200143,27363489,1,1,1,8,7,9
1658200392,39296638,1,1,1,34,1,0
1658200181,205938683,1,1,1,39,3,9
1658200119,210399835,1,1,1,36,1,1
1658200326,1057324291,1,1,1,56,1,0
1658200332,102324803,1,1,1,17,5,15
1658199992,101763163,1,1,1,2,9,0
1658200399,653133605,1,1,1,6,28,10
1658200162,3906094706,1,1,1,21,2,9
1658200319,27414578,1,1,1,15,1,0
1658200373,508042092,1,1,1,9,22,3
1658200049,42603855,1,1,1,13,1,3
1658200160,818302209,1,1,1,33,2,14
1658200409,13718041,1,1,1,10,4,8
1658199916,265464297,1,1,1,47,1,2
1658200432,1057392676,1,1,1,10,17,7
1658136582,102309973,1,1,1,40,1,2
1658200244,532054446,1,1,1,38,16,1
1658199896,129034587,1,1,1,13,2,1
1658200381,314829539,1,1,1,18,6,24
1658200432,586539770,1,1,1,21,0,1
1658200353,3906335682,1,1,1,3,10,12
1658200341,583539396,1,1,1,7,12,6
1658200418,101753100,1,1,1,16,0,0
1658200262,27415466,1,1,1,15,2,4
1658200400,52393,1,1,1,47,0,3
1658200287,81081358,1,1,1,15,12,12
1658200276,66491385,1,1,1,6,14,4
1658200429,209057581,1,1,1,5,4,9
1658200397,66491389,1,1,1,56,1,1
1658200289,210749865,1,1,1,2,6,9
1658200228,535500589,1,1,1,63,0,1
1658200277,597245295,1,1,1,17,3,14
1658200308,213684314,1,1,1,16,8,0
1658200424,235513935,1,1,1,23,0,4
1658200216,27206194,1,1,1,11,6,2
1658200416,102323152,1,1,1,8,2,8
1658200291,129060764,1,1,1,7,19,1
1658200117,828134511,1,1,1,27,1,3
1658200347,586649404,1,1,1,10,6,8
1658200236,596813170,1,1,1,6,1,8
1658200399,596872103,1,1,1,18,1,11
1658200183,271426439,1,1,1,7,9,3
1658200382,27363187,1,1,1,12,19,12
1658200407,76199461,1,1,1,10,17,4
1658200423,230952057,1,1,1,9,13,8
1658200396,37815993,1,1,1,10,23,2
1658200194,88140066,1,1,1,61,1,3
1658200240,213683101,1,1,1,0,17,1
1658200431,213684750,1,1,1,19,11,4
1658200168,129067920,1,1,1,29,6,4
1658200010,2515049357,1,1,1,20,2,1
1658200271,27364743,1,1,1,18,0,2
1658199913,102314792,1,1,1,28,1,3
1658200309,35447568,1,1,1,14,1,6
1658200082,129038848,1,1,1,14,1,1
1658200362,27415736,1,1,1,27,1,2
1658200282,583178525,1,1,1,6,0,14
1658199925,2514995690,1,1,1,23,6,1
1658199940,82387816,1,1,1,32,0,0
1658200438,213685090,1,1,1,9,16,4
1658200320,301841024,1,1,1,2,12,15
1658200397,66491402,1,1,1,5,8,22
1658200031,213679512,1,1,1,15,6,3
1658200434,588452142,1,1,1,9,7,7
1658200400,85147829,1,1,1,18,7,0
1658200428,213681356,1,1,1,20,1,1
1658200431,2515351285,1,1,1,3,18,4
1658200428,213685514,1,1,1,17,5,1
1658200420,102329800,1,1,1,20,5,2
1658170932,54000625,1,1,1,30,2,1
1658200316,572566600,1,1,1,17,1,10
1658199862,213911772,1,1,1,49,3,4
1658200439,129132870,1,1,1,0,12,10
1658200071,620403530,1,1,1,2,10,8
1658200028,66491378,1,1,1,42,7,2
1658200396,631773910,1,1,1,1,19,4
1658200298,1765749389,1,1,1,1,10,1
1658200352,611152693,1,1,1,11,2,14
1658200299,235241110,1,1,1,13,38,9
1658200421,613737748,1,1,1,0,23,7
1658200403,41498023,1,1,1,4,19,0
1658200115,1062671597,1,1,1,16,2,4
1658200409,213945171,1,1,1,9,0,13
1658172380,463297497,1,1,1,19,0,1
1658199928,213875650,1,1,1,11,9,4
1658199854,245187072,1,1,1,16,1,2
1658200353,129144878,1,1,1,10,15,4
1658200419,27415665,1,1,1,25,7,5
1658200051,593238093,1,1,1,22,1,1
1658200307,102331767,1,1,1,20,13,1
1658200371,37791,1,1,1,18,16,1
1658200297,50156117,1,1,1,8,12,3
1658200244,15462236,1,1,1,30,1,1
1658199919,129093478,1,1,1,22,0,5
1658199882,35908,1,1,1,16,1,1
1658200338,210744286,1,1,1,12,25,8
1658200430,101024234,1,1,1,36,19,0
1658200072,213992316,1,1,1,46,1,3
1658199891,213694482,1,1,1,16,1,3
1658200380,129011497,1,1,1,6,15,1
1658200258,101743895,1,1,1,28,26,9
1658199853,213691848,1,1,1,28,9,5
1658200301,210396518,1,1,1,14,1,1
1658200338,97677210,1,1,1,41,6,0
1658200029,39254792,1,1,1,11,29,3
1658200401,213683992,1,1,1,28,17,3
1658200431,54000601,1,1,1,2,8,8
1658200393,27362896,1,1,1,25,1,0
1658200399,213687140,1,1,1,27,5,2
1658200338,235599121,1,1,1,3,8,14
1658200409,213680917,1,1,1,16,4,5
1658200405,1057774603,1,1,1,20,8,3
1658199980,213688462,1,1,1,27,7,4
1658200402,102749572,1,1,1,37,4,7
1658155135,549876068,1,1,1,35,4,5
1658200216,390212609,1,1,1,8,19,3
1658199988,63498079,1,1,1,18,2,4
1658200399,102338493,1,1,1,10,7,12
1658199949,875078767,1,1,1,12,0,8
1658200420,210573120,1,1,1,31,0,1
1658200398,1558958733,1,1,1,23,2,1
1658200426,2515802454,1,1,1,23,2,1
1658200154,648227675,1,1,1,31,5,4
1658200388,42566291,1,1,1,29,3,1
1658200387,1062206433,1,1,1,5,1,14
1658200200,129032910,1,1,1,42,6,2
1658200262,647826568,1,1,1,12,17,1
1658200398,54000577,1,1,1,0,10,16
1658200369,54001024,1,1,1,34,11,4
1658200433,94250567,1,1,1,0,39,10
1658200148,129078200,1,1,1,16,11,2
1658200351,649888071,1,1,1,5,9,4
1658200424,82563707,1,1,1,15,14,3
1658199840,129143598,1,1,1,27,0,1
1658200429,213690847,1,1,1,34,3,0
1658200404,102333275,1,1,1,0,28,4
1658200416,640629438,1,1,1,5,7,8
1658200031,82328045,1,1,1,20,2,0
1658200419,27363362,1,1,1,16,1,1
1658200286,237624030,1,1,1,30,4,2
1658200264,213957917,1,1,1,0,13,13
1658200249,54000626,1,1,1,12,7,3
1658200242,6399,1,1,1,21,4,7
1658200429,210746090,1,1,1,42,4,3
1658200300,27414841,1,1,1,28,0,1
1658199841,82253759,1,1,1,25,2,0
1658200348,82457375,1,1,1,1,26,4
1658200431,54000609,1,1,1,5,11,16
1515739220,27415512,1,0,0,35,0,0
1658200151,49859500,1,1,1,14,4,0
1658200144,214139374,1,1,1,16,4,9
1658200407,213702608,1,1,1,14,2,3
1658200349,559507144,1,1,1,13,2,10
1658200305,213700358,1,1,1,14,1,5
1658200393,653063170,1,1,1,22,10,6
1658200330,3906215030,1,1,1,26,5,7
1658200415,129151834,1,1,1,29,1,11
1658200366,237041013,1,1,1,18,1,0
1658199938,54000553,1,1,1,35,0,0
1658200279,653200142,1,1,1,26,8,2
1658200436,650091839,1,1,1,1,12,11
1658200438,362869414,1,1,1,19,4,2
1658200204,55664548,1,1,1,20,13,0
1658200390,100859941,1,1,1,47,2,2
1658200388,49368561,1,1,1,32,23,1
1658200408,42743053,1,1,1,14,13,6
1658200435,213699913,1,1,1,16,6,4
1658200281,101740379,1,1,1,34,1,6
1658200008,4329844165,1,1,1,27,1,5
1658200398,213694069,1,1,1,20,3,3
1655990886,214134714,1,0,0,26,0,0
1658199857,468843711,1,1,1,22,1,0
1658200386,378626842,1,1,1,31,7,12
1658200393,27414945,1,1,1,0,10,5
1658200335,210090269,1,1,1,37,16,8
1658200421,376664868,1,1,1,13,5,11
1658200362,2515927759,1,1,1,4,7,16
1658199912,205955605,1,1,1,34,2,0
1658200204,933214552,1,1,1,3,17,4
1658200405,66491370,1,1,1,25,3,0
1658200365,353462947,1,1,1,4,21,4
1658200037,1559700274,1,1,1,6,3,11
1658200019,39217683,1,1,1,12,8,2
1658200411,213688824,1,1,1,30,2,1
1658199885,82337423,1,1,1,45,1,0
1658199913,66491404,1,1,1,17,1,3
1658200216,652120758,1,1,1,56,2,1
1658200419,66491393,1,1,1,24,21,2
1658200328,1062223873,1,1,1,11,5,6
1658200174,49085250,1,1,1,4,5,8
1658200318,376526598,1,1,1,12,26,8
1658200155,27071684,1,1,1,26,6,1
1658200382,2515907297,1,1,1,11,5,1
1658200388,66491401,1,1,1,48,6,2
1658200353,341388492,1,1,1,44,1,1
