"station_code","mechanical_available","electric_available"
"16107",1,2
"31104",17,4
"11104",6,0
"9020",1,4
"14014",1,2
"10013",9,13
"14111",0,1
"13007",10,20
"5110",3,6
"33006",3,2
"42016",3,7
"21010",0,4
"25006",8,1
"17038",0,1
"7003",1,0
"7001",0,1
"5016",8,3
"17025",0,0
"13101",3,13
"31024",5,1
"47007",5,12
"17044",0,0
"19033",0,2
"20143",6,2
"43002",0,2
"22207",2,19
"7004",3,3
"92002",2,2
"31028",0,0
"17048",1,0
"2017",0,7
"8103",0,1
"8048",2,1
"14013",3,4
"13118",4,54
"7011",2,2
"14002",2,1
"8053",0,0
"9001",4,3
"17032",2,1
"8016",1,4
"10115",4,5
"10029",0,2
"5005",0,1
"9002",2,2
"5022",4,2
"8009",1,6
"1001",0,12
"19105",0,0
"31103",24,3
"6001",1,8
"17008",1,0
"15112",0,0
"7025",5,6
"31706",1,0
"22409",4,1
"19015",5,3
"19003",2,2
"8036",2,0
"12151",15,35
"92007",1,0
"9028",1,0
"10107",3,1
"17043",0,5
"19026",3,0
"11002",4,18
"45003",5,3
"31009",2,0
"11047",1,12
"8034",0,1
"19043",4,1
"14020",0,1
"20042",7,0
"43401",10,30
"26002",10,13
"46002",10,21
"18003",10,1
"11113",3,2
"10016",2,0
"41302",16,8
"21212",1,2
"20112",3,1
"18011",1,1
"44006",16,2
"15105",4,11
"19120",3,0
"5004",3,0
"19103",3,1
"14138",0,0
"46003",13,9
"21312",1,1
"10024",2,3
"18031",1,5
"5018",4,7
"5124",0,0
"14106",0,1
"18046",8,4
"22406",1,0
"10042",0,0
"35002",2,2
"31102",6,0
"15109",1,21
"21209",1,6
"35010",4,5
"21005",1,3
"15133",2,17
"21006",9,4
"20131",1,0
"44003",3,4
"41404",6,19
"41202",5,28
"42021",0,15
"1119",10,9
"31708",3,1
"35020",0,0
"25003",6,10
"20115",2,3
"9116",0,8
"21008",3,7
"17013",4,8
"16008",1,0
"17031",0,1
"5106",1,2
"11026",9,18
"13050",4,35
"9010",0,3
"17105",1,6
"15103",2,10
"16108",1,5
"43005",3,4
"16136",1,2
"20134",0,0
"8057",1,0
"22016",1,2
"14136",1,0
"10014",5,13
"13002",8,0
"11035",7,0
"42010",6,40
"15046",3,0
"16040",0,5
"22006",5,11
"21301",1,27
"42302",7,12
"21104",0,1
"11042",3,12
"15013",1,3
"12009",1,13
"20121",3,1
"20111",1,1
"32016",1,4
"92008",4,2
"11036",2,6
"18012",1,2
"14036",3,2
"19008",2,0
"9021",1,2
"23009",0,1
"12027",0,6
"11007",3,17
"42029",0,5
"8035",0,0
"26007",2,5
"17102",2,2
"16111",1,3
"7015",1,12
"19005",3,1
"14021",2,1
"32602",4,0
"41606",1,4
"17045",0,2
"33018",6,14
"12013",1,2
